Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
0,-1.95022,-4.785816,8.729329,0.42,-4.27,-0.98,-83.128555,-92.019585,-79.679855,0,0.0
20,-1.955006,-4.903069,8.810688,0.91,-3.99,-0.77,-87.159752,-92.691505,-82.435501,1,0.02
40,-1.911934,-4.886318,8.767615,1.68,-3.57,-0.56,-86.432205,-92.2939,-83.070816,2,0.04
60,-1.95022,-4.83846,8.774794,2.03,-3.36,-0.35,-84.684196,-89.915886,-80.978752,3,0.06
76,-1.890397,-4.769066,8.688649,1.61,-3.15,-0.35,-83.768341,-93.517838,-81.062653,4,0.076
96,-1.895183,-4.766673,8.63122,1.96,-3.08,-0.49,-85.666557,-91.60849,-81.412407,5,0.096
116,-1.938256,-4.737958,8.633613,1.89,-3.22,-0.84,-85.117142,-91.169601,-81.198097,6,0.116
136,-1.919112,-4.718815,8.616862,1.61,-3.57,-1.4,-84.291565,-91.310928,-81.228683,7,0.136
151,-1.952613,-4.733172,8.619255,1.47,-3.85,-1.75,-84.339546,-92.361389,-81.134201,8,0.151
171,-1.890397,-4.709243,8.707792,1.12,-3.99,-1.89,-85.671265,-91.609482,-81.552734,9,0.171
191,-1.885612,-4.919819,8.839402,-0.14,-3.85,-1.33,-83.845795,-91.374649,-80.261665,10,0.191
211,-1.849718,-5.094501,8.85376,0.7,-3.43,-0.77,-84.197014,-95.050438,-82.312759,11,0.211
226,-1.799467,-5.008357,8.758043,2.38,-2.94,-0.14,-82.103035,-93.797508,-80.702827,12,0.226
246,-1.80186,-4.891104,8.707792,2.1,-2.66,0.42,-83.552521,-93.551186,-80.789635,13,0.246
266,-1.835361,-4.83846,8.717364,2.8,-2.59,0.42,-83.554276,-95.151474,-81.634048,14,0.266
286,-1.792288,-4.627884,8.683864,2.59,-2.73,0.14,-85.07048,-91.43956,-80.965897,15,0.286
301,-1.864075,-4.725994,8.7389,1.68,-2.73,-0.21,-81.53479,-93.35466,-79.927208,16,0.301
321,-1.87604,-4.680528,8.671899,1.47,-2.73,-0.56,-84.426422,-90.220184,-80.613869,17,0.321
341,-1.854504,-4.833674,8.726935,0.98,-2.66,-0.28,-83.123848,-92.018593,-79.539528,18,0.341
361,-1.931077,-4.857604,8.750865,1.19,-2.59,0.14,-84.454361,-94.466263,-81.506554,19,0.361
376,-1.837753,-4.85521,8.712579,1.12,-2.8,0.35,-83.671936,-91.137047,-80.080521,20,0.376
396,-1.830575,-4.852818,8.659934,1.54,-2.94,0.42,-86.039459,-89.168938,-82.098938,21,0.396
416,-1.835361,-4.759494,8.700614,2.03,-3.15,0.21,-84.436272,-90.502045,-82.06562,22,0.416
436,-1.840146,-4.78103,8.748472,1.68,-3.08,0.07,-83.648819,-91.411964,-80.549973,23,0.436
451,-1.825789,-4.692493,8.765223,1.54,-3.01,-0.07,-84.641808,-89.906967,-79.715782,24,0.451
471,-1.821003,-4.680528,8.741293,1.19,-2.8,-0.21,-83.268135,-90.929825,-79.205383,25,0.471
491,-1.825789,-4.797781,8.72215,1.05,-2.66,-0.28,-83.698555,-94.062714,-81.299896,26,0.491
511,-1.828182,-4.857604,8.774794,1.89,-2.66,-0.28,-82.867821,-93.92318,-80.019051,27,0.511
526,-1.880826,-4.814531,8.664721,1.89,-2.94,-0.35,-82.450325,-93.992836,-79.894012,28,0.526
546,-1.811431,-4.848032,8.707792,2.52,-3.22,-0.35,-83.057457,-91.244026,-80.24379,29,0.546
566,-1.789895,-4.792995,8.770008,2.8,-3.22,-0.14,-83.12307,-95.498047,-82.259109,30,0.566
586,-1.832968,-4.800174,8.760436,2.73,-3.08,0.0,-83.262215,-94.128418,-80.613533,31,0.586
601,-1.837753,-4.658992,8.760436,3.01,-2.87,0.07,-83.430038,-93.044617,-80.981033,32,0.601
621,-1.792288,-4.661385,8.760436,2.59,-2.8,-0.14,-83.518669,-92.503708,-81.305107,33,0.621
641,-1.749216,-4.697278,8.734115,1.75,-2.87,-0.42,-83.544312,-90.349617,-78.960495,34,0.641
661,-1.844932,-4.711636,8.734115,1.4,-2.73,-0.56,-83.642471,-94.330688,-80.787033,35,0.661
676,-1.804253,-4.759494,8.758043,1.4,-2.87,-0.63,-83.636436,-93.009285,-80.973389,36,0.676
696,-1.806646,-4.718815,8.717364,1.75,-2.8,-0.84,-85.849403,-91.568207,-80.70311,37,0.696
716,-1.832968,-4.76428,8.717364,2.1,-2.87,-0.77,-84.780602,-92.296677,-81.960892,38,0.716
736,-1.828182,-4.716422,8.731722,2.59,-3.01,-0.84,-85.692741,-94.25428,-81.460678,39,0.736
751,-1.823396,-4.694886,8.7389,2.52,-3.22,-0.98,-83.712685,-94.065689,-81.720886,40,0.751
771,-1.758787,-4.6901,8.760436,3.29,-3.5,-1.19,-84.952705,-90.933983,-81.297623,41,0.771
791,-1.730072,-4.76428,8.781973,2.31,-3.5,-1.19,-81.40464,-94.446396,-80.682343,42,0.791
811,-1.706143,-4.82171,8.839402,1.96,-3.29,-0.98,-84.674782,-89.913902,-80.698097,43,0.811
826,-1.677429,-4.881533,8.844189,1.89,-2.8,-0.63,-83.245445,-91.484612,-80.845917,44,0.826
846,-1.737251,-4.76428,8.781973,1.89,-2.66,-0.21,-84.375473,-90.769028,-81.41243,45,0.846
866,-1.706143,-4.833674,8.755651,1.68,-2.59,0.07,-85.919617,-91.303192,-81.636963,46,0.866
886,-1.806646,-4.728386,8.707792,2.59,-2.52,0.07,-83.563583,-90.633453,-80.692909,47,0.886
901,-1.775538,-4.694886,8.765223,2.8,-2.66,0.07,-82.607414,-91.586632,-80.307533,48,0.901
921,-1.782717,-4.680528,8.784366,2.31,-2.66,-0.07,-85.160858,-92.498947,-82.134384,49,0.921
941,-1.777931,-4.661385,8.79633,1.68,-2.66,-0.35,-84.313469,-94.235603,-82.307724,50,0.941
961,-1.739644,-4.778637,8.808294,1.12,-2.52,-0.21,-83.781151,-92.200401,-81.810326,51,0.961
976,-1.689393,-4.862389,8.803509,1.4,-2.45,0.07,-83.677971,-92.458466,-79.894173,52,0.976
996,-1.737251,-4.76428,8.777187,1.82,-2.45,0.21,-83.147827,-92.303421,-81.412277,53,0.996
1016,-1.758787,-4.733172,8.767615,1.54,-2.31,0.42,-83.247192,-93.084908,-81.690323,54,1.016
1036,-1.739644,-4.692493,8.746079,1.54,-2.31,0.56,-84.353676,-92.364365,-81.555191,55,1.036
1051,-1.751609,-4.651814,8.77958,1.82,-2.45,0.63,-87.085579,-88.995255,-82.481705,56,1.051
1071,-1.825789,-4.635063,8.77958,1.82,-2.52,0.49,-82.626251,-91.590599,-80.868851,57,1.071
1091,-1.780324,-4.694886,8.770008,0.91,-2.59,0.49,-85.907669,-93.180389,-83.231483,58,1.091
1111,-1.739644,-4.795388,8.789151,0.77,-2.59,0.42,-82.994133,-93.390198,-81.465767,59,1.111
1126,-1.67025,-4.730779,8.77958,1.33,-2.66,0.42,-83.405174,-91.719238,-80.606071,60,1.126
1146,-1.718108,-4.666171,8.789151,1.75,-2.66,0.35,-83.723747,-91.147957,-81.624153,61,1.146
