Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
0,-8.545074,-1.435745,4.477131,9.31,0.28,-3.85,-117.22834,-92.31916,-81.747513,0,0.0
20,-8.525931,-1.263456,4.496274,6.65,0.98,-4.41,-118.088989,-90.025734,-79.652969,1,0.02
40,-8.490038,-1.354386,4.50106,-0.07,2.1,-4.34,-117.105423,-91.532715,-80.767807,2,0.04
60,-8.676684,-1.742037,4.36945,-4.69,3.01,-4.76,-117.573868,-90.9142,-80.094284,3,0.06
75,-8.88726,-1.935863,4.31202,-4.83,2.59,-4.2,-118.005508,-90.847504,-80.640312,4,0.075
95,-8.956655,-2.062687,4.338342,-3.22,1.33,-2.87,-116.712357,-92.647881,-79.846634,5,0.095
115,-8.923154,-2.093795,4.546525,-0.42,0.42,-1.82,-116.430145,-91.906685,-80.277878,6,0.115
135,-8.813081,-1.947827,4.63267,1.75,0.0,-0.98,-116.959824,-91.301064,-81.428642,7,0.135
150,-8.746079,-1.907148,4.666171,1.61,-0.42,-0.84,-116.768013,-92.100037,-79.188408,8,0.15
170,-8.734115,-1.809039,4.64942,1.82,-0.91,-0.98,-117.487427,-93.335281,-81.785713,9,0.17
190,-8.789151,-1.749216,4.266555,3.08,-1.54,-1.82,-117.770851,-90.876892,-79.805977,10,0.19
210,-8.693435,-1.737251,4.290484,3.15,-2.31,-2.8,-117.097641,-88.611023,-80.109756,11,0.21
225,-8.449359,-1.799467,4.393379,3.92,-2.38,-3.92,-118.130165,-93.234245,-82.464424,12,0.225
245,-8.51636,-1.730072,4.331164,7.07,-1.68,-5.04,-118.072334,-91.901924,-81.107147,13,0.245
265,-8.557039,-1.840146,4.268948,8.47,-0.77,-5.6,-116.332535,-92.725487,-80.844238,14,0.265
285,-8.652756,-1.988507,4.3527,9.17,-0.35,-5.25,-118.561798,-93.167549,-83.010452,15,0.285
300,-8.592933,-1.787502,4.316806,6.72,-0.14,-4.76,-119.124802,-88.809525,-81.252853,16,0.3
320,-8.640791,-1.816217,4.350307,1.54,0.07,-4.13,-116.359924,-92.171692,-79.344025,17,0.32
340,-8.676684,-2.019614,4.3527,-1.75,-0.14,-3.5,-118.49498,-92.113121,-82.543617,18,0.34
360,-8.798723,-2.017221,4.350307,-2.03,-0.35,-3.01,-118.393974,-94.25135,-82.64296,19,0.36
375,-8.784366,-1.940648,4.283306,-0.42,-1.12,-2.87,-121.049194,-89.545967,-81.650879,20,0.375
395,-8.784366,-1.888005,4.424487,0.91,-1.54,-2.66,-117.319489,-89.899078,-80.196419,21,0.395
415,-8.691042,-1.782717,4.41013,0.21,-1.54,-2.66,-117.674873,-88.775978,-79.994942,22,0.415
435,-8.662328,-1.799467,4.44363,-0.7,-1.19,-3.08,-115.226936,-94.486572,-79.48159,23,0.435
450,-8.686256,-1.902362,4.450809,-0.84,-0.49,-3.71,-119.517426,-87.414482,-81.00293,24,0.45
470,-8.664721,-1.95022,4.422094,2.52,0.07,-4.62,-116.038292,-89.822273,-77.80822,25,0.47
490,-8.454144,-2.115331,4.608741,5.74,-0.42,-4.55,-119.313675,-90.090645,-80.357201,26,0.49
510,-8.525931,-2.3283,4.568061,16.73,-0.42,-5.53,-118.05217,-90.577545,-80.87252,27,0.51
525,-8.633613,-1.675036,4.216304,27.51,-0.63,-5.88,-116.20063,-92.216934,-80.754967,28,0.525
545,-8.781973,-1.909541,3.84301,24.780001,-1.19,-7.0,-115.99762,-90.932838,-81.229637,29,0.545
565,-8.829831,-1.608034,3.948298,10.78,-3.5,-6.72,-115.579254,-90.442764,-78.762405,30,0.565
585,-8.636005,-1.854504,4.338342,-11.97,-4.83,-4.9,-116.046928,-93.303719,-80.808464,31,0.585
600,-8.669506,-2.368979,4.560883,-20.440001,-3.71,-3.36,-116.588554,-90.8209,-80.364716,32,0.6
620,-8.808294,-2.672878,4.59199,-12.18,-1.82,-3.08,-116.931129,-91.015244,-79.415573,33,0.62
640,-8.815474,-2.505375,4.61592,3.92,-0.49,-3.29,-118.425972,-89.178535,-80.061272,34,0.64
660,-8.825045,-2.275656,4.513025,12.53,-0.07,-2.66,-117.755829,-89.833374,-80.882774,35,0.66
675,-8.813081,-2.06508,4.307235,12.67,-0.35,-1.47,-116.280724,-92.714584,-79.300606,36,0.675
695,-8.765223,-1.890397,4.256983,6.51,-1.54,-0.56,-117.594032,-92.238579,-80.328918,37,0.695
715,-8.645576,-1.825789,4.175625,1.96,-2.52,-0.14,-117.878311,-90.339943,-80.691383,38,0.715
735,-8.636005,-1.737251,3.969835,-0.28,-3.71,-0.28,-115.110374,-90.781403,-78.264832,39,0.735
750,-8.585754,-1.9909,4.127767,-1.68,-4.69,-0.7,-116.673782,-91.599411,-80.221779,40,0.75
770,-8.547467,-1.986114,4.247412,-0.14,-4.55,-1.19,-116.974838,-92.344574,-80.351852,41,0.77
790,-8.511574,-1.947827,4.374236,0.49,-3.5,-1.54,-117.274574,-91.769325,-80.808617,42,0.79
810,-8.585754,-2.165582,4.398165,0.56,-2.03,-1.19,-117.422348,-93.881149,-82.163284,43,0.81
825,-8.633613,-2.299585,4.326378,3.85,-1.26,-1.12,-117.01548,-90.753212,-80.770416,44,0.825
845,-8.659934,-1.947827,4.276127,6.09,-1.4,-0.91,-119.40284,-94.349609,-83.074173,45,0.845
865,-8.7054,-1.899969,4.48431,4.13,-1.89,-1.33,-119.3368,-89.815727,-79.887749,46,0.865
885,-8.659934,-1.734858,4.453202,-0.28,-1.54,-1.33,-116.155602,-89.567184,-80.145378,47,0.885
900,-8.604897,-2.160796,4.48431,-4.9,-1.54,-1.54,-118.692383,-92.355675,-83.426407,48,0.9
920,-8.578575,-2.349836,4.44363,-2.66,-1.61,-1.96,-119.348824,-91.977745,-83.355019,49,0.92
940,-8.583362,-2.318728,4.402951,1.61,-1.68,-2.31,-116.952148,-92.899368,-81.992401,50,0.94
960,-8.451752,-2.385729,4.331164,8.47,-1.61,-2.8,-119.478973,-90.886009,-82.599869,51,0.96
976,-8.518753,-2.19669,4.213911,15.75,-1.4,-2.8,-117.248489,-93.643547,-81.982147,52,0.976
996,-8.57379,-2.014829,4.130159,17.360001,-1.54,-2.94,-118.04493,-92.455727,-82.607368,53,0.996
1016,-8.602505,-1.541033,4.230661,11.55,-2.03,-2.45,-116.919182,-92.892426,-81.010086,54,1.016
1036,-8.525931,-1.9909,4.441237,-3.08,-1.4,-2.1,-116.55941,-89.774406,-81.020515,55,1.036
1051,-8.628826,-2.28762,4.48431,-7.84,-0.49,-2.24,-118.486763,-88.911552,-80.71447,56,1.051
1071,-8.604897,-2.189511,4.422094,-5.32,0.21,-2.31,-116.982506,-90.746269,-79.788109,57,1.071
1091,-8.664721,-2.378551,4.44363,-0.07,0.77,-2.66,-118.522804,-91.839195,-82.2145,58,1.091
1111,-8.616862,-2.096188,4.469952,4.76,1.12,-3.01,-116.077713,-91.430489,-79.775276,59,1.111
1126,-8.59054,-1.955006,4.235447,4.13,1.33,-3.57,-117.859909,-90.615852,-81.301155,60,1.126
1146,-8.7054,-2.031579,4.223483,-0.63,0.84,-3.64,-117.401764,-92.276886,-80.757553,61,1.146
1166,-8.557039,-2.211047,4.27852,-3.36,0.35,-3.64,-117.447105,-90.686516,-81.316444,62,1.166
1186,-8.559432,-2.323514,4.266555,-1.26,0.7,-4.27,-117.0215,-92.074615,-80.584061,63,1.186
1201,-8.655149,-2.278049,4.16366,3.08,1.05,-4.62,-117.971649,-89.800026,-81.155785,64,1.201
1221,-8.638398,-2.182332,4.264162,1.82,0.84,-4.41,-116.870766,-91.562096,-79.933479,65,1.221
1241,-8.664721,-2.244548,4.338342,-0.21,1.26,-3.78,-117.861221,-91.936264,-80.974464,66,1.241
