Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,Id,Time,gesture_id
1226516,6.331635,-7.724308,2.074651,6.09,14.7,-8.12,40.510845,-29.545382,157.247025,0.011965,0.1746820000000006,0.3110779999999997,6.3256525,-7.811649,1.919112,164,3.28,20
1226536,6.563747,-7.537661,2.641771,7.0,12.6,-12.46,38.594116,-31.880129,156.285263,0.2321119999999998,0.1866469999999997,0.5671200000000001,6.447691000000001,-7.6309845,2.358211,165,3.3,20
1226556,6.692964,-7.037543,2.450338,4.83,11.48,-13.93,39.277603,-29.05253,158.604324,0.1292169999999997,0.5001179999999996,-0.1914329999999999,6.6283555,-7.287602,2.5460545000000003,166,3.32,20
1226576,6.922683,-6.960969,2.194297,2.38,11.06,-13.51,40.288998,-30.833441,157.16037,0.2297190000000002,0.0765739999999999,-0.2560409999999997,6.8078235,-6.999256000000001,2.3223175000000005,167,3.34,20
1226596,7.061472,-6.992077,1.962185,2.87,12.32,-12.18,39.305779,-33.085793,154.384537,0.138789,-0.0311079999999996,-0.2321120000000001,6.992077500000001,-6.976523,2.078241,168,3.36,20
1226616,6.896361,-7.116508,2.060294,3.57,13.02,-10.78,40.231274,-27.645748,157.024902,-0.1651110000000004,-0.1244309999999995,0.0981089999999997,6.9789165,-7.0542925,2.0112395000000003,169,3.38,20
1226636,6.692964,-7.489802,2.261298,3.85,11.76,-8.82,38.629723,-29.232359,156.614197,-0.2033969999999998,-0.3732940000000004,0.2010040000000001,6.794662499999999,-7.303155,2.1607960000000004,170,3.4,20
1226656,6.539818,-8.037778,2.27087,6.51,8.26,-6.02,39.852333,-26.527607,156.524719,-0.1531459999999995,-0.5479759999999994,0.0095719999999999,6.616391,-7.76379,2.266084,171,3.42,20
1226676,6.448887,-7.721914,2.194297,9.38,3.99,-3.08,40.102329,-29.753603,156.231552,-0.0909310000000003,0.3158639999999995,-0.0765729999999997,6.4943525,-7.879846,2.2325835000000005,172,3.44,20
1226696,6.295741,-7.343835,2.605877,7.77,-0.21,-2.87,40.716816,-29.860586,156.068283,-0.1531460000000004,0.3780789999999996,0.4115799999999998,6.372313999999999,-7.5328745,2.400087,173,3.46,20
