Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
10573,0.076573,0.196218,10.052607,-16.940001,1.96,2.38,-76.416817,-76.166855,-76.49411,563,10.573
10588,0.143574,0.169896,10.169859,-14.7,2.45,2.03,-78.242287,-76.40168,-77.785179,564,10.588
10608,0.090931,0.078966,10.227289,-12.81,3.01,2.52,-76.713585,-77.190895,-77.654953,565,10.608
10628,0.023929,-0.05743,10.208146,-8.26,3.15,2.52,-76.899933,-80.351189,-78.634476,566,10.628
10648,-0.088538,-0.045465,10.162681,-3.29,3.29,2.31,-78.734711,-76.067993,-78.984406,567,10.648
10663,-0.18904,0.155539,10.210539,-0.77,2.94,1.89,-76.096924,-75.417725,-75.802719,568,10.663
10683,-0.126824,0.363722,10.220111,-1.89,1.89,2.1,-77.917686,-75.651558,-76.953453,569,10.683
10703,-0.196218,0.550369,10.258397,-7.14,1.26,2.59,-75.555298,-77.900536,-76.24646,570,10.703
10723,-0.110074,0.382865,10.177038,-13.09,0.49,2.87,-78.049583,-76.16011,-77.042725,571,10.723
10738,-0.102895,0.373294,10.122002,-17.85,0.28,2.73,-77.835518,-77.793747,-77.61412,572,10.738
10758,-0.067001,0.224933,9.992785,-23.1,1.68,2.87,-78.265404,-76.126762,-77.315735,573,10.758
10778,-0.004786,-0.39483,10.083714,-24.15,2.24,1.89,-78.400688,-75.315895,-77.872017,574,10.778
10798,-0.160325,-0.478582,10.114822,-22.960001,3.85,1.33,-79.985474,-74.258698,-78.515114,575,10.798
10813,-0.067001,-0.949984,10.136358,-13.86,5.39,0.42,-77.024055,-77.938042,-78.065689,576,10.813
10833,0.090931,-0.95477,10.267968,0.14,1.82,-1.54,-78.982635,-75.481842,-77.897537,577,10.833
10853,-0.46901,-0.335007,10.124394,-0.35,4.06,-0.21,-77.217537,-74.700157,-76.088562,578,10.853
10873,-0.177075,-0.083752,10.016713,-2.45,4.97,-0.21,-78.77449,-73.916885,-77.060776,579,10.873
10888,-0.332614,-0.100502,10.150716,-6.09,4.62,-0.84,-76.913635,-80.074295,-77.884369,580,10.888
10908,-0.210576,-0.160325,10.122002,-11.97,4.69,-1.47,-77.578957,-74.89846,-75.700737,581,10.908
10928,-0.373294,-0.804017,10.150716,-10.01,5.81,-1.82,-76.049049,-78.887268,-77.119003,582,10.928
10948,-0.378079,-0.703515,10.177038,-2.66,5.11,-2.24,-75.715462,-78.415039,-77.177711,583,10.948
10963,-0.318257,-0.437902,10.193789,1.4,4.48,-2.03,-77.320396,-78.68222,-78.055435,584,10.963
10983,-0.313471,-0.22254,10.210539,0.7,3.92,-1.54,-79.122322,-78.912086,-78.644852,585,10.983
11003,-0.351757,-0.26322,10.198574,-1.68,3.57,-1.19,-80.71006,-76.255592,-78.58387,586,11.003
11023,-0.399616,-0.059823,10.126787,-5.88,3.15,-0.84,-80.469368,-74.96357,-77.93589,587,11.023
11038,-0.368508,-0.244077,10.167466,-11.48,3.08,-0.49,-79.588242,-80.172752,-79.846512,588,11.038
11058,-0.445081,-0.449867,10.167466,-14.63,3.57,-0.28,-78.606659,-75.000687,-76.693275,589,11.058
11078,-0.476189,-0.588655,10.105251,-15.68,4.13,-0.28,-79.65966,-76.70816,-79.231873,590,11.078
11098,-0.433116,-0.753766,10.093287,-14.07,4.48,-0.42,-79.572784,-78.849358,-79.752205,591,11.098
11113,-0.260827,-0.701122,10.083714,-11.13,1.89,-3.29,-80.873184,-75.170799,-78.811035,592,11.113
11133,-0.78966,-0.763338,10.289505,-8.61,1.68,-1.4,-77.489548,-78.918831,-78.096245,593,11.133
11153,-0.603013,-0.737016,10.251218,-6.37,0.63,0.35,-78.31514,-78.777504,-78.065659,594,11.153
11173,-0.58387,-0.725051,10.212932,-5.32,-1.33,0.98,-76.111588,-80.220573,-78.6166,595,11.173
11188,-0.512082,-0.693943,10.124394,-5.46,-2.03,1.4,-78.933899,-78.39164,-76.871628,596,11.188
11208,-0.516868,-0.686765,10.090894,-6.51,-2.17,1.54,-79.314156,-78.59391,-77.04512,597,11.208
11228,-0.488153,-0.722658,10.023892,-7.42,-1.47,1.47,-79.862244,-77.712379,-77.586113,598,11.228
11248,-0.471403,-0.859054,10.131573,-7.42,-0.91,1.26,-80.113991,-76.08667,-78.13736,599,11.248
11264,-1.371136,-0.890162,10.313434,-8.61,2.31,4.9,-81.410202,-77.206993,-79.448761,600,11.264
11284,-0.088538,-0.820767,10.119608,-7.56,-1.05,2.8,-78.948891,-78.954353,-79.634811,601,11.284
11304,-0.74898,-0.885376,10.184216,-7.07,-1.54,2.03,-78.574234,-79.793625,-78.103859,602,11.304
11324,-0.48576,-0.993057,10.117215,-6.51,-1.68,2.24,-80.500702,-77.890221,-79.295593,603,11.324
11339,-0.713087,-0.454653,9.73435,-5.81,4.97,2.24,-78.696609,-75.78019,-76.690666,604,11.339
11359,-0.433116,-1.002628,10.040643,-6.16,-1.54,1.89,-77.366631,-78.132385,-77.116547,605,11.359
11379,-0.751373,-1.02895,10.124394,-7.49,-1.68,2.17,-80.83297,-77.042038,-79.563576,606,11.379
11399,-0.447474,-1.093559,10.004748,-6.86,-2.1,1.4,-80.946037,-77.546623,-79.091515,607,11.399
11414,-0.512082,-1.409423,10.27754,-4.13,-2.38,0.56,-77.549484,-78.092094,-76.407249,608,11.414
11434,-1.25867,-1.076809,10.208146,-2.94,-1.19,2.8,-77.739655,-80.212845,-79.024887,609,11.434
11454,-0.181861,-1.055272,10.093287,-1.47,-1.75,2.03,-79.168983,-78.642128,-78.87706,610,11.454
11474,-0.708301,-1.038522,10.083714,-0.77,-2.1,1.68,-76.932037,-79.798386,-77.274597,611,11.474
11489,-0.512082,-1.038522,9.992785,-0.77,-1.68,1.82,-78.956123,-77.07618,-77.899971,612,11.489
11509,-0.593441,-1.057665,10.088501,-0.98,-1.61,1.61,-78.232536,-80.639824,-77.555229,613,11.509
11529,-0.533619,-1.203633,10.12918,-0.91,-1.4,1.26,-78.341759,-81.703171,-79.285034,614,11.529
11549,-1.385494,-1.016986,10.251218,-0.98,-0.07,3.08,-78.955696,-76.79631,-76.728867,615,11.549
11564,-0.122038,-1.048094,10.138752,0.28,-1.96,1.89,-79.497864,-79.113373,-78.678024,616,11.564
11584,-0.787267,-1.091166,10.102858,-0.14,-2.03,1.19,-79.155289,-78.919029,-79.627167,617,11.584
11604,-0.502511,-1.007414,10.016713,-0.84,-1.82,1.19,-79.99118,-79.820236,-78.379463,618,11.604
11624,-0.552762,-1.222776,10.059786,-1.12,-1.82,0.84,-77.507523,-78.363052,-76.315376,619,11.624
11639,-0.540797,-1.050487,10.064571,0.07,-1.54,0.56,-80.93541,-80.744232,-80.359344,620,11.639
11659,-0.593441,-1.131845,10.114822,0.28,-1.61,0.49,-80.177856,-78.740387,-79.308273,621,11.659
11679,-0.631728,-1.141417,10.11243,0.84,-1.96,0.56,-76.81263,-82.212517,-77.983711,622,11.679
11699,-0.593441,-1.112702,10.031071,1.19,-2.31,0.35,-80.117058,-79.007378,-78.65509,623,11.699
11714,-0.559941,-1.115095,9.959284,1.12,-2.31,0.21,-78.006416,-79.630653,-78.499336,624,11.714
11734,-0.550369,-1.088773,10.026285,1.54,-1.96,0.14,-78.637993,-77.927338,-78.052979,625,11.734
11754,-0.619763,-1.148596,10.095679,1.26,-1.75,0.07,-78.060425,-82.00251,-78.218498,626,11.754
11774,-0.631728,-1.093559,10.124394,2.03,-1.82,0.0,-78.713799,-78.703865,-77.629387,627,11.774
11789,-0.593441,-1.146203,10.110037,2.1,-2.17,0.0,-78.009483,-82.551353,-79.017059,628,11.789
11809,-0.569512,-1.112702,10.095679,2.52,-2.1,0.0,-77.599655,-81.02272,-78.32827,629,11.809
11829,-0.528833,-1.091166,10.098072,2.8,-2.31,-0.07,-78.516823,-78.74118,-77.917686,630,11.829
11849,-0.552762,-1.081594,10.040643,2.31,-2.17,-0.14,-80.486572,-77.887245,-78.874603,631,11.849
11864,-0.605406,-1.005021,10.028678,1.96,-2.1,-0.07,-79.327393,-77.556343,-78.963898,632,11.864
11884,-0.569512,-1.117488,10.098072,1.68,-2.03,0.0,-79.647278,-78.305473,-79.655289,633,11.884
11904,-0.607799,-1.076809,10.105251,1.33,-2.1,0.0,-78.63974,-79.527634,-78.897385,634,11.904
11924,-0.586262,-1.057665,10.131573,1.68,-2.17,0.14,-78.120796,-81.45565,-77.700592,635,11.924
11939,-0.552762,-1.026558,10.093287,0.98,-2.1,0.07,-80.45874,-78.161171,-79.20372,636,11.939
11959,-0.60062,-1.072023,10.059786,0.77,-2.17,0.14,-79.082108,-80.783333,-79.397392,637,11.959
11979,-0.61737,-1.122274,10.102858,0.91,-2.24,0.07,-77.259605,-78.949203,-77.402237,638,11.979
11999,-0.612584,-1.134238,10.047821,1.75,-2.52,-0.07,-81.73909,-77.67823,-79.249718,639,11.999
12014,-0.564726,-1.048094,10.114822,2.94,-2.8,-0.28,-80.449753,-78.439064,-80.094154,640,12.014
12034,-0.547976,-1.007414,10.069357,2.73,-2.52,0.07,-78.894012,-76.022751,-77.573463,641,12.034
12054,-0.564726,-1.048094,10.038249,2.73,-2.38,0.07,-77.841972,-79.395035,-78.598854,642,12.054
12074,-0.569512,-1.019379,10.105251,2.66,-2.1,0.21,-81.449203,-78.535339,-80.24472,643,12.074
12089,-0.581477,-0.993057,10.045428,2.1,-2.1,0.14,-78.574234,-79.793625,-78.103859,644,12.089
12109,-0.571905,-1.000236,10.043036,1.61,-2.17,0.21,-78.711273,-80.583046,-79.504555,645,12.109
12129,-0.581477,-1.091166,10.095679,1.75,-2.17,0.28,-80.019005,-79.54631,-78.050346,646,12.129
12149,-0.507297,-1.009807,10.100465,2.03,-2.31,0.42,-77.211617,-77.89875,-77.496719,647,12.149
12164,-0.586262,-0.976306,10.088501,1.19,-2.31,0.42,-80.256622,-77.917618,-78.180603,648,12.164
12184,-0.552762,-1.043308,10.057393,0.91,-2.38,0.28,-79.719711,-80.401428,-78.764679,649,12.184
12204,-0.579084,-1.002628,10.088501,1.05,-2.24,0.28,-77.95636,-81.220032,-77.800117,650,12.204
12224,-0.60062,-1.067237,10.086107,1.26,-2.31,0.14,-80.247635,-78.195511,-79.071037,651,12.224
12239,-0.569512,-1.043308,10.074143,2.1,-2.59,0.0,-80.908791,-77.818565,-79.139969,652,12.239
12259,-0.536011,-1.000236,10.105251,1.47,-2.66,0.14,-78.75576,-78.432915,-77.72126,653,12.259
12279,-0.533619,-1.02895,10.114822,1.05,-2.45,0.14,-78.898834,-80.543747,-78.935593,654,12.279
12299,-0.593441,-1.040915,10.064571,1.4,-2.45,0.07,-79.145439,-78.637169,-78.175407,655,12.299
12314,-0.588655,-1.019379,10.076536,1.47,-2.52,0.07,-78.606766,-79.520691,-77.915077,656,12.314
12334,-0.595834,-0.957163,10.088501,0.91,-2.45,0.14,-78.697144,-80.58007,-79.083565,657,12.334
12354,-0.545583,-0.947592,10.141145,-0.14,-2.52,0.14,-79.374947,-78.32692,-77.698318,658,12.354
12374,-0.610192,-1.079202,10.141145,-0.77,-2.45,0.28,-79.010139,-79.448051,-77.619133,659,12.374
12390,-0.581477,-1.057665,10.093287,0.0,-2.38,0.28,-80.490074,-81.08783,-80.563423,660,12.39
12410,-0.576691,-1.06963,10.088501,0.28,-2.31,0.35,-79.140724,-78.636177,-78.03508,661,12.41
12430,-0.559941,-1.062451,10.040643,0.56,-2.31,0.21,-78.720261,-80.305153,-78.61412,662,12.43
12450,-0.576691,-1.074416,10.105251,1.26,-2.38,0.28,-76.354813,-79.63343,-77.389404,663,12.45
12465,-0.540797,-1.062451,10.105251,1.4,-2.38,0.28,-79.18914,-79.966515,-79.111694,664,12.465
12485,-0.576691,-1.021772,10.105251,1.19,-2.59,0.28,-81.452164,-76.936043,-79.540634,665,12.485
12505,-0.552762,-0.988271,10.117215,0.7,-2.45,0.56,-79.384804,-78.60878,-79.15007,666,12.505
12525,-0.567119,-0.973914,10.114822,-0.49,-2.38,0.84,-79.891365,-78.278069,-80.770294,667,12.525
12540,-0.557548,-1.112702,10.12918,-1.05,-2.31,0.98,-79.45591,-79.384323,-78.586143,668,12.54
12560,-0.591048,-1.02895,10.054999,-0.77,-2.31,0.84,-78.354912,-76.626396,-76.142029,669,12.56
12580,-0.612584,-1.055272,10.07175,-0.63,-2.24,0.91,-76.059784,-80.209671,-77.072975,670,12.58
12600,-0.54319,-1.060058,10.11243,-0.28,-2.31,1.05,-79.145866,-78.917046,-79.346504,671,12.6
12615,-0.521654,-0.985878,10.172253,-0.49,-2.38,1.68,-79.605324,-78.576424,-79.563416,672,12.615
12635,-0.536011,-0.899733,10.177038,-2.8,-2.38,2.38,-79.494904,-80.712669,-79.382095,673,12.635
12655,-0.552762,-0.725051,10.258397,-5.67,-3.01,3.15,-80.398811,-78.987907,-80.892723,674,12.655
12675,-0.521654,-0.445081,10.33497,-10.78,-3.92,4.9,-79.850288,-79.589569,-79.180634,675,12.675
12690,-0.550369,-0.947592,10.535975,-17.290001,-6.3,4.97,-77.677101,-78.879532,-77.527283,676,12.69
12710,-1.174918,-0.193826,10.586226,-16.66,-9.38,9.94,-78.978035,-80.000854,-78.979012,677,12.71
12730,-0.378079,-0.801624,11.007378,-6.02,-17.290001,12.88,-77.416367,-80.783134,-77.86647,678,12.73
12750,-0.861447,-0.392437,11.835323,10.99,-21.98,20.370001,-82.993774,-79.349388,-81.640343,679,12.75
12765,0.019143,-0.559941,11.864038,27.23,-29.610001,21.700001,-77.82917,-80.712471,-77.851173,680,12.765
12785,-0.13161,2.400087,12.60584,21.210001,-27.299999,10.5,-78.751595,-83.231804,-79.973824,681,12.785
12805,8.549861,-7.269655,18.56418,142.029999,-33.880001,-60.619999,-77.438171,-79.187798,-77.723717,682,12.805
12825,-1.091166,7.384514,12.617805,302.470001,10.85,-42.420002,-76.649826,-79.057182,-77.705833,683,12.825
12840,3.921976,4.977249,12.287583,300.579987,13.58,-64.190002,-77.407272,-76.541023,-77.535103,684,12.84
12860,2.151224,9.463951,9.4137,271.179993,6.02,-98.0,-76.29126,-72.739571,-76.167786,685,12.86
12880,3.371608,11.732429,9.839638,187.949997,2.87,-120.050003,-77.127907,-69.680519,-76.040466,686,12.88
12900,5.61137,8.588147,16.783857,96.25,20.09,-142.940002,-79.091629,-67.50518,-77.183739,687,12.9
12915,5.723836,6.50871,16.881968,12.81,51.66,-150.009995,-79.906052,-65.761589,-76.028091,688,12.915
12935,3.823867,3.921976,15.434258,-53.760002,85.540001,-152.460007,-80.302536,-63.807785,-73.576309,689,12.935
12955,2.364193,0.390044,15.151894,-76.720001,110.32,-148.119995,-80.681473,-62.68964,-74.076485,690,12.955
12975,1.005021,-0.392437,13.854938,-67.269997,126.489998,-142.520004,-84.46727,-62.06855,-76.043816,691,12.975
12990,0.050251,-2.077044,11.885574,-45.080002,139.509995,-139.300003,-85.010323,-65.426155,-76.495178,692,12.99
13010,-1.660678,-1.777931,9.069121,-6.09,145.600006,-139.020004,-90.029793,-64.592094,-78.276314,693,13.01
