Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
35707,-2.62502,0.959556,7.657306,97.93,-31.08,-0.91,-91.798927,-73.374229,-84.166992,1902,35.707
35727,-2.333085,0.141182,8.88726,65.379997,-31.99,-0.63,-92.200981,-71.981171,-84.197731,1903,35.727
35742,-2.543661,-0.272792,10.710656,36.470001,-27.51,-1.47,-87.021469,-76.820732,-82.707169,1904,35.742
35762,-2.634592,0.045465,11.069592,16.940001,-17.219999,-0.98,-90.852501,-70.089264,-84.011581,1905,35.762
35782,-2.632199,-0.95477,11.27299,12.11,-8.26,0.56,-91.848557,-71.504974,-83.695114,1906,35.782
35802,-3.096423,0.392437,8.87051,16.59,-9.8,1.68,-92.612457,-70.590088,-84.509132,1907,35.802
35817,-2.948063,-0.665228,7.628591,4.41,-14.7,6.23,-89.641624,-74.267456,-83.779045,1908,35.817
35837,-2.804488,-1.809039,11.060021,6.44,-15.47,4.13,-90.43763,-72.799774,-83.23317,1909,35.837
35857,-3.196925,0.191433,11.158131,31.710001,-9.17,2.1,-89.085327,-71.947426,-81.408905,1910,35.857
35877,-3.395537,1.241919,9.789387,34.860001,-2.45,1.19,-89.962723,-71.817009,-82.921959,1911,35.877
35892,-3.484074,0.725051,10.023892,27.09,-0.35,0.91,-89.596169,-71.337837,-81.998352,1912,35.892
35912,-3.881297,2.072258,8.719757,18.129999,-3.85,0.98,-89.437759,-72.423622,-81.911514,1913,35.912
35932,-3.653971,1.335243,8.636005,-3.78,-7.98,2.59,-90.401169,-69.592255,-80.562035,1914,35.932
35952,-3.917191,0.095716,9.70085,-9.03,-10.85,2.94,-87.704308,-70.328453,-81.411545,1915,35.952
35967,-3.88369,1.325671,8.901618,-2.31,-13.440001,1.54,-87.95266,-70.022171,-81.495773,1916,35.967
35987,-3.584576,0.784874,7.922919,-3.71,-18.549999,1.26,-88.243858,-70.485481,-80.17408,1917,35.987
36007,-2.952849,-0.6748,9.731957,11.62,-23.24,2.03,-87.518959,-72.728714,-80.156036,1918,36.007
36027,-2.840382,0.136396,9.827674,35.84,-22.75,1.68,-88.258423,-70.768326,-81.766174,1919,36.027
36043,-3.15146,0.552762,9.73435,46.970001,-21.0,1.68,-88.988037,-68.526093,-81.924561,1920,36.043
36063,-2.53409,0.607799,10.397185,45.849998,-20.58,1.96,-88.219429,-69.439987,-80.970222,1921,36.063
36083,-2.83081,1.864075,9.160052,31.57,-19.389999,2.45,-88.627937,-69.648201,-81.985695,1922,36.083
36103,-2.412051,1.091166,8.808294,0.7,-20.719999,3.5,-84.790337,-70.258385,-78.474731,1923,36.103
36118,-1.885612,0.028715,9.320377,-15.89,-23.17,3.71,-87.107796,-69.879662,-79.793938,1924,36.118
36138,-1.871254,-0.031108,9.210303,-12.46,-26.18,2.8,-87.753929,-68.459198,-80.939667,1925,36.138
