Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,Id,Time,gesture_id
941791,-7.887025,-3.316571,-5.245255,19.809999,-5.88,-6.65,-37.08548,20.799932,74.729431,,,,,,,0,0.0,73
941811,-7.970777,-2.306763,-6.178489,19.32,-8.75,-11.55,-41.451008,23.616032,70.912117,-0.0837519999999996,1.009808,-0.9332339999999997,-7.928901,-2.811667,-5.711872,1,0.02,73
941831,-8.336892,-3.802331,-4.42688,14.07,3.5,-9.24,-41.41465,22.303547,72.361443,-0.36611500000000063,-1.495568,1.7516090000000002,-8.1538345,-3.0545470000000003,-5.3026845,2,0.04,73
941851,-8.44218,-3.448181,-4.493881,-4.83,-0.91,-4.41,-41.814175,21.817436,70.455528,-0.10528799999999983,0.3541500000000002,-0.06700100000000031,-8.389536,-3.6252560000000003,-4.460380499999999,3,0.06,73
941867,-7.575947,-4.261769,-4.630277,-16.870001,-2.66,3.43,-38.6754,21.576265,72.77491,0.8662330000000003,-0.8135880000000002,-0.1363960000000004,-8.0090635,-3.8549749999999996,-4.562079000000001,4,0.08,73
941887,-7.334263,-3.149067,-5.089715,-19.110001,-8.47,2.73,-40.199387,22.366474,72.785011,0.24168400000000023,1.112702,-0.45943799999999957,-7.455105,-3.705418,-4.859996000000001,5,0.1,73
941907,-7.425194,-2.084223,-4.230661,-24.639999,-0.91,-0.28,-41.069111,20.89859,70.708214,-0.09093100000000032,1.064844,0.8590540000000004,-7.379728500000001,-2.6166449999999997,-4.660188,6,0.12,73
941927,-7.690806,-2.502982,-5.094501,-22.33,0.21,-2.52,-39.670135,21.480978,72.764687,-0.26561199999999996,-0.41875899999999966,-0.8638400000000006,-7.558,-2.2936024999999995,-4.662580999999999,7,0.14,73
941942,-8.231604,-3.139495,-4.848032,-16.24,0.14,-2.87,-37.672131,20.632992,74.563583,-0.5407980000000006,-0.6365130000000003,0.24646900000000027,-7.961205,-2.8212384999999998,-4.9712665000000005,8,0.16,73
941962,-7.781737,-3.972227,-4.362271,-18.83,-0.7,1.47,-42.287338,22.434958,70.988724,0.4498670000000011,-0.832732,0.4857610000000001,-8.006670499999998,-3.5558609999999997,-4.6051515,9,0.18,73
941982,-7.736272,-4.276127,-5.041857,-4.83,-2.87,0.84,-40.052921,23.157877,74.46637,0.04546500000000009,-0.3038999999999996,-0.6795860000000005,-7.759004499999999,-4.1241769999999995,-4.702064,10,0.2,73
942002,-7.863096,-3.153853,-4.802567,8.82,-1.75,-5.53,-38.980301,21.389853,74.846703,-0.12682400000000005,1.122274,0.23929000000000045,-7.799683999999999,-3.7149899999999993,-4.922212,11,0.22,73
942017,-8.152637,-2.644163,-4.984427,13.02,-0.35,-5.95,-40.352654,23.733128,74.009605,-0.2895410000000007,0.50969,-0.18186000000000035,-8.007866499999999,-2.8990079999999994,-4.893497,12,0.24,73
942037,-7.891811,-2.498196,-5.352935,6.09,-2.03,-3.01,-37.930336,20.657419,73.027603,0.26082600000000067,0.14596699999999974,-0.3685080000000003,-8.022224,-2.5711794999999995,-5.168681,13,0.26,73
942057,-7.865489,-3.146674,-5.314649,-0.98,-3.01,-3.01,-40.114151,23.144989,72.642075,0.026321999999999512,-0.6484779999999999,0.038286000000000264,-7.878649999999999,-2.8224349999999996,-5.333792000000001,14,0.28,73
942077,-7.949241,-3.63722,-4.893497,-0.35,-2.59,-4.06,-37.37579,21.377165,74.553329,-0.0837519999999996,-0.49054600000000015,0.4211520000000002,-7.907364999999999,-3.3919469999999996,-5.104073,15,0.3,73
942093,-7.803273,-3.35725,-4.857604,1.33,-2.94,-4.34,-41.356812,23.635859,73.718719,0.14596799999999988,0.27997000000000005,0.03589299999999973,-7.876256999999998,-3.497235,-4.8755505,16,0.32,73
942113,-7.721914,-3.417073,-4.962892,-0.14,-3.15,-3.22,-38.862957,21.615562,73.34388,0.08135899999999996,-0.05982299999999974,-0.10528799999999983,-7.762593499999998,-3.3871614999999995,-4.910248,17,0.34,73
942133,-7.750629,-3.405108,-4.986821,-1.33,-2.59,-2.94,-38.952473,21.115929,74.517586,-0.028715000000000046,0.011965000000000003,-0.023928999999999867,-7.736271499999998,-3.4110904999999994,-4.9748565,18,0.36,73
942153,-7.7267,-3.333321,-5.032286,0.63,-2.8,-2.8,-41.301155,23.088009,73.060486,0.023928999999999867,0.0717869999999996,-0.04546500000000009,-7.738664499999999,-3.3692144999999996,-5.0095535,19,0.38,73
942168,-7.659699,-3.204104,-5.039464,2.17,-2.17,-3.08,-39.861977,21.799156,74.364418,0.06700100000000031,0.12921700000000014,-0.007177999999999685,-7.693199499999999,-3.2687124999999995,-5.035875,20,0.4,73
942188,-7.831988,-3.206497,-4.929391,2.87,-1.33,-3.08,-38.943913,20.558167,72.456055,-0.17228900000000014,-0.0023930000000000895,0.11007299999999987,-7.745843499999998,-3.2053005,-4.9844275,21,0.42,73
942208,-7.776951,-3.165817,-4.91264,3.15,-2.17,-2.66,-39.631142,22.809324,73.560638,0.05503699999999956,0.04068000000000005,0.016751000000000182,-7.804469499999998,-3.1861569999999997,-4.921015499999999,22,0.44,73
942228,-7.815238,-3.309392,-5.183039,1.75,-2.38,-1.82,-38.567936,21.039318,73.660309,-0.038286999999999516,-0.1435749999999998,-0.2703990000000003,-7.796094499999999,-3.2376044999999998,-5.0478395,23,0.46,73
942244,-7.803273,-3.455359,-5.001178,3.08,-2.24,-2.24,-39.020618,18.741093,74.377434,0.011965000000000003,-0.14596700000000018,0.1818609999999996,-7.809255499999998,-3.3823754999999993,-5.0921085,24,0.48,73
942264,-7.85831,-3.529539,-5.037072,6.86,-2.38,-3.15,-38.983692,22.709278,74.379684,-0.05503700000000045,-0.07418000000000013,-0.03589399999999987,-7.830791499999998,-3.4924489999999997,-5.019125000000001,25,0.5,73
942284,-7.934883,-3.524754,-5.139966,12.81,-4.06,-3.92,-40.309486,20.26259,72.552986,-0.07657299999999978,0.004785000000000039,-0.10289400000000004,-7.8965964999999985,-3.5271464999999997,-5.088519,26,0.52,73
942304,-7.762594,-3.450573,-5.020321,17.290001,-4.48,-4.62,-36.652634,17.533649,73.726974,0.17228900000000014,0.07418100000000027,0.11964500000000022,-7.848738499999998,-3.4876634999999996,-5.0801435,27,0.54,73
942319,-7.774559,-3.35725,-5.128002,19.040001,-4.62,-5.04,-36.835804,21.814066,74.486977,-0.011965000000000003,0.09332299999999982,-0.10768100000000036,-7.768576499999998,-3.4039114999999995,-5.074161500000001,28,0.56,73
