Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
42465,-6.281384,3.053351,6.209597,-18.129999,-21.84,1.82,-114.399612,-57.908127,-67.395576,2262,42.465
42485,-6.372314,2.885847,6.664249,-10.57,-21.77,3.78,-114.06646,-57.715771,-68.625381,2263,42.485
42500,-6.403422,3.005492,6.989685,-5.88,-21.210001,6.16,-112.802353,-56.042641,-65.954094,2264,42.5
42520,-6.477602,3.232819,7.094973,-2.59,-19.18,7.42,-113.144463,-55.476315,-67.673836,2265,42.52
42540,-6.518281,3.137103,7.382122,-0.07,-16.030001,7.84,-111.958351,-56.459873,-66.59446,2266,42.54
42560,-6.77193,3.405108,7.274441,3.22,-12.6,7.49,-113.191246,-59.726357,-69.127838,2267,42.56
42575,-6.970541,3.374,7.362978,6.51,-9.1,6.37,-112.410568,-57.997429,-68.546211,2268,42.575
42595,-7.130866,3.417073,7.090187,6.37,-6.09,5.67,-113.835625,-56.705605,-69.429161,2269,42.595
42615,-7.114116,3.115566,6.836538,3.71,-3.85,5.67,-111.966446,-55.141441,-67.201805,2270,42.615
42635,-7.157188,2.979171,6.384279,1.82,-2.94,6.23,-112.384064,-59.591766,-68.548645,2271,42.635
42650,-7.181117,2.687236,6.142595,3.29,-3.64,6.58,-114.584961,-55.507877,-68.651085,2272,42.65
42670,-7.365371,3.120352,5.745372,2.94,-5.67,7.28,-111.100227,-56.874134,-66.813828,2273,42.67
42690,-7.358192,2.675271,5.680764,2.45,-8.4,8.05,-111.184135,-56.33223,-66.997581,2274,42.69
42710,-7.154795,2.957634,5.673585,0.56,-10.99,7.77,-113.051567,-56.296104,-68.380524,2275,42.71
42725,-7.16676,2.651342,5.771694,-2.87,-13.72,7.14,-112.82972,-55.008049,-68.293861,2276,42.725
42745,-7.054293,2.816453,5.994235,-2.38,-15.96,6.3,-113.320396,-53.074078,-68.648674,2277,42.745
42765,-7.068651,2.916955,6.051664,-5.18,-17.15,6.23,-112.5784,-56.913624,-68.913719,2278,42.765
42785,-7.063865,3.027029,6.221561,-9.66,-18.620001,6.44,-111.538322,-58.408714,-68.344597,2279,42.785
42800,-7.094973,2.971992,6.405815,-12.39,-19.950001,6.16,-114.591743,-52.86903,-69.585114,2280,42.8
42820,-7.063865,2.969599,6.659463,-13.58,-21.0,6.09,-107.825272,-56.885632,-65.435944,2281,42.82
42840,-6.956184,2.842775,6.927469,-11.13,-21.07,5.53,-112.216873,-52.195316,-68.079735,2282,42.84
42860,-6.817395,3.192139,7.181117,-8.33,-20.23,4.83,-109.275185,-56.919174,-66.693855,2283,42.86
42875,-6.743215,3.122745,7.370157,-8.89,-18.83,4.97,-108.793037,-57.814587,-68.117477,2284,42.875
