Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,Id,Time,gesture_id
1245391,7.339049,-6.515889,-1.337636,2.87,0.0,-1.75,44.299706,-24.648952,176.313782,,,,,,,0,0.0,19
1245411,7.339049,-6.597248,-1.330457,3.01,-0.14,-1.68,43.622246,-26.155144,173.80835,0.0,-0.0813589999999999,0.007179,7.339049,-6.556568499999999,-1.3340465,1,0.02,19
1245431,7.336656,-6.561354,-1.323278,3.36,-0.07,-1.68,42.593761,-22.777908,175.5354,-0.0023930000000005,0.0358939999999998,0.007179,7.3378525,-6.579300999999999,-1.3268675,2,0.04,19
1245451,7.353406,-6.50871,-1.323278,3.64,-0.28,-1.82,41.132351,-20.173599,173.203125,0.01675,0.0526439999999999,0.0,7.345031,-6.535031999999999,-1.323278,3,0.06,19
1245471,7.348621,-6.58289,-1.330457,3.43,-0.35,-1.96,41.784832,-24.512785,174.111801,-0.004785,-0.0741800000000001,-0.007179,7.3510135,-6.5458,-1.3268675,4,0.08,19
1245491,7.331871,-6.551782,-1.308921,3.36,-0.28,-1.75,41.527058,-24.208483,173.746902,-0.01675,0.0311079999999996,0.021536,7.340246,-6.567336,-1.319689,5,0.1,19
1245511,7.331871,-6.537425,-1.313707,3.08,-0.21,-1.61,42.734653,-22.547247,174.734222,0.0,0.0143570000000003,-0.0047859999999999,7.331871,-6.5446035,-1.311314,6,0.12,19
1245531,7.343835,-6.578104,-1.27542,2.87,-0.14,-1.54,41.823399,-23.46431,173.736649,0.0119640000000007,-0.0406789999999999,0.0382869999999999,7.337853,-6.557764499999999,-1.2945635,7,0.14,19
1245551,7.341442,-6.518281,-1.316099,2.59,0.0,-1.54,42.45715,-23.287457,175.305801,-0.0023930000000005,0.0598229999999997,-0.0406789999999999,7.3426385,-6.5481925,-1.2957595,8,0.16,19
1245571,7.329477,-6.570926,-1.342421,2.87,-0.07,-1.68,41.214516,-22.31579,172.542465,-0.011965,-0.052645,-0.0263220000000001,7.3354595,-6.5446035,-1.32926,9,0.18,19
1245591,7.37255,-6.535032,-1.3496,3.22,0.14,-1.47,42.827988,-23.087168,175.198639,0.0430730000000005,0.0358939999999998,-0.0071789999999998,7.3510135,-6.5529790000000006,-1.3460105,10,0.2,19
1245611,7.336656,-6.520675,-1.337636,3.57,0.21,-1.33,41.754044,-22.639561,175.144989,-0.0358940000000007,0.0143570000000003,0.0119639999999998,7.354603,-6.5278535,-1.343618,11,0.22,19
1245631,7.374943,-6.520675,-1.311314,2.94,0.21,-1.33,41.323299,-21.532322,173.101181,0.0382870000000004,0.0,0.0263219999999999,7.3557995,-6.520675,-1.324475,12,0.24,19
1245651,7.324692,-6.563747,-1.328064,2.8,0.28,-1.54,43.713051,-24.815893,176.147934,-0.0502510000000002,-0.0430720000000004,-0.0167499999999998,7.3498175,-6.542211,-1.319689,13,0.26,19
1245671,7.31512,-6.563747,-1.330457,3.36,0.0,-1.54,43.729389,-22.45196,174.744461,-0.0095719999999994,0.0,-0.002393,7.319906,-6.563747,-1.3292605,14,0.28,19
1245691,7.305548,-6.539818,-1.323278,3.78,0.07,-1.61,41.989159,-21.908274,173.310455,-0.0095720000000003,0.0239289999999998,0.007179,7.310334,-6.5517825,-1.3268675,15,0.3,19
1245711,7.334263,-6.602034,-1.373529,3.29,-0.21,-1.61,43.721611,-25.373657,174.086411,0.028715,-0.0622159999999993,-0.050251,7.3199055,-6.570926,-1.3484035,16,0.32,19
1245731,7.410836,-6.542211,-1.335243,3.64,-0.28,-1.68,41.026955,-22.276495,173.111435,0.0765729999999997,0.0598229999999997,0.038286,7.3725495,-6.5721225,-1.354386,17,0.34,19
1245751,7.324692,-6.458459,-1.244312,4.2,0.07,-1.75,42.537674,-22.509932,175.022537,-0.086144,0.0837519999999996,0.0909309999999998,7.367763999999999,-6.500335,-1.2897775,18,0.36,19
1245771,7.279226,-6.487174,-1.246705,3.43,-0.07,-1.68,41.827679,-23.743191,172.705887,-0.0454659999999993,-0.028715,-0.0023929999999998,7.301959,-6.4728165,-1.2455085,19,0.38,19
1245791,7.327085,-6.611605,-1.342421,2.38,-0.14,-1.61,43.11359,-23.665392,175.234406,0.0478589999999998,-0.1244309999999995,-0.0957160000000001,7.303155500000001,-6.5493895,-1.294563,20,0.4,19
1245811,7.322299,-6.647499,-1.359172,2.38,-0.21,-1.82,41.865356,-23.735262,173.828522,-0.0047860000000001,-0.0358939999999998,-0.0167509999999999,7.324692000000001,-6.629552,-1.3507965,21,0.42,19
