Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
27127,-0.839911,3.010278,10.181824,-3.01,-0.14,-0.42,-81.323891,-66.828735,-74.805901,1445,27.127
27147,-0.945199,2.40248,9.688885,-3.01,-2.59,0.7,-81.727272,-66.756088,-74.509956,1446,27.147
27167,-0.866233,2.617841,9.612311,-5.25,-3.92,0.77,-81.420288,-69.209518,-75.78804,1447,27.167
27182,-0.780088,2.170368,9.47113,-11.13,-2.87,-1.05,-80.682899,-68.53006,-74.971596,1448,27.182
27202,-0.758552,2.40248,9.332341,-15.68,-2.87,-3.22,-82.85598,-64.720085,-75.403145,1449,27.202
27222,-0.603013,2.541268,9.643419,-24.57,-3.36,-3.78,-81.451515,-67.616173,-75.925934,1450,27.222
27242,-0.612584,1.610427,10.605369,-13.23,-1.47,-1.96,-82.225723,-67.743813,-75.52282,1451,27.242
27257,-0.648478,3.146674,9.84921,-2.31,-2.8,1.26,-82.219696,-66.422409,-75.709175,1452,27.257
27277,-0.703515,2.92892,9.636241,-9.45,-4.13,2.94,-82.066429,-67.789055,-76.933769,1453,27.277
27297,-0.842304,2.318728,9.600348,-17.57,-4.62,2.52,-81.263527,-67.375595,-75.323807,1454,27.297
27317,-1.005021,2.23019,9.473523,-25.620001,-5.11,1.75,-81.498177,-67.346207,-76.158142,1455,27.317
27332,-1.019379,1.62957,9.712814,-34.299999,-5.25,1.47,-82.423134,-67.986374,-76.405609,1456,27.332
27352,-0.928448,0.792053,10.397185,-23.52,-4.69,0.7,-82.077164,-69.111458,-76.887741,1457,27.352
27372,-0.875804,2.031579,10.30147,-7.63,-4.69,0.91,-80.760895,-71.186752,-76.563515,1458,27.372
27392,-0.595834,2.342657,10.033463,-12.18,-4.76,2.45,-78.229256,-68.679115,-74.593903,1459,27.392
27407,-0.52644,1.983721,9.705635,-16.799999,-4.27,3.15,-80.164391,-70.737953,-74.945908,1460,27.407
27427,-0.830339,2.06508,9.712814,-17.219999,-4.27,2.66,-82.618469,-70.868767,-76.49469,1461,27.427
27447,-0.629335,1.995685,9.798959,-23.66,-4.34,1.96,-80.142914,-68.093163,-75.037956,1462,27.447
27467,-0.746587,0.964342,10.198574,-20.370001,-3.92,1.4,-82.086586,-69.113434,-77.168396,1463,27.467
27482,-0.765731,1.552997,10.064571,-12.46,-4.06,1.61,-81.418976,-67.889107,-76.114723,1464,27.482
27502,-0.593441,1.737251,10.050214,-14.63,-4.06,2.94,-83.23381,-71.321526,-78.673622,1465,27.502
27522,-0.598227,1.691786,10.011928,-16.66,-4.2,3.64,-79.537956,-72.72213,-76.703682,1466,27.522
27542,-0.564726,1.653499,9.892282,-20.440001,-4.48,3.92,-79.317436,-72.754486,-76.290337,1467,27.542
27557,-0.684372,1.356779,9.86596,-24.85,-4.69,4.13,-80.655502,-69.083855,-76.471817,1468,27.557
27577,-0.734623,0.947592,10.028678,-22.610001,-4.62,3.5,-82.510551,-70.645042,-78.278175,1469,27.577
