Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
9857,-0.648478,1.804253,10.330184,66.43,9.73,34.720001,-89.06649,-71.943459,-80.847588,525,9.857
9877,-0.579084,1.691786,10.229682,39.900002,12.67,29.120001,-86.590073,-68.608101,-77.048653,526,9.877
9897,-0.610192,1.639142,9.696064,21.629999,13.37,21.49,-86.384109,-68.923302,-78.227394,527,9.897
9912,-0.65805,1.316099,9.260554,11.2,11.9,13.16,-87.553131,-69.536064,-79.589859,528,9.912
9932,-0.969128,1.270634,8.815474,5.67,7.84,4.9,-87.799309,-67.349625,-77.658577,529,9.932
9952,-0.930841,0.909305,9.066729,1.12,1.96,-3.08,-88.944786,-67.957428,-78.319389,530,9.952
9972,-1.060058,0.796838,9.01887,-1.26,-2.24,-9.66,-88.226234,-67.281937,-78.064278,531,9.972
9987,-1.404637,0.540797,8.918368,-5.74,-7.28,-14.77,-88.436127,-70.447174,-79.745453,532,9.987
10007,-1.325671,-0.172289,9.203125,-6.3,-11.97,-18.83,-87.826355,-70.555153,-80.049049,533,10.007
10027,-1.586498,-0.069394,9.181588,-4.55,-15.4,-20.65,-87.961998,-65.984955,-76.714645,534,10.027
10047,-1.694179,-0.437902,9.56924,-6.23,-19.25,-20.58,-87.857574,-68.961807,-80.186951,535,10.047
10062,-1.52189,-0.837518,10.124394,-5.74,-20.58,-18.34,-87.560806,-67.937759,-79.026108,536,10.062
10082,-1.842539,-0.772909,10.160288,-4.06,-20.09,-15.12,-86.740814,-69.120621,-77.699242,537,10.082
10102,-1.854504,-0.899733,10.416329,-2.59,-19.460001,-11.62,-87.52224,-66.88929,-79.401253,538,10.102
10122,-2.014829,-0.701122,10.533582,2.87,-17.639999,-7.98,-86.559715,-70.761192,-79.252945,539,10.122
10137,-2.237369,-0.382865,10.457008,7.14,-16.1,-5.04,-85.710579,-70.897552,-78.581871,540,10.137
10157,-2.17276,-0.160325,10.521617,11.69,-14.7,-2.73,-85.75856,-71.948013,-78.487389,541,10.157
10177,-2.191904,0.112467,10.54076,16.66,-12.67,-0.91,-88.853531,-65.857506,-78.648689,542,10.177
10197,-2.27087,0.449867,10.332577,17.08,-10.99,0.28,-88.735863,-69.871925,-80.202217,543,10.197
10212,-2.093795,0.471403,10.483331,14.35,-9.73,0.91,-87.168167,-69.332802,-79.276031,544,10.212
10232,-2.08183,0.612584,10.33497,11.27,-7.63,1.19,-87.422127,-70.068054,-78.002808,545,10.232
10252,-2.089009,0.45226,10.122002,6.72,-6.02,0.84,-88.54184,-68.309944,-79.786438,546,10.252
10272,-1.787502,0.24647,10.234468,3.64,-4.62,0.56,-88.510628,-69.90329,-79.648537,547,10.272
10287,-1.80186,0.227326,10.325398,2.17,-2.24,0.7,-87.565086,-67.658882,-77.995338,548,10.287
10307,-1.770752,0.126824,10.107644,0.35,-0.7,0.7,-86.085587,-66.298965,-76.222137,549,10.307
10327,-1.739644,-0.086145,10.007142,0.84,0.42,0.98,-86.083054,-68.178131,-78.097313,550,10.327
10347,-1.639142,-0.002393,9.842031,2.1,0.42,1.47,-86.904366,-68.315697,-79.097496,551,10.347
10362,-1.627177,-0.045465,9.753493,2.17,-0.63,2.8,-87.886292,-69.728424,-78.360054,552,10.362
10382,-1.450102,-0.160325,9.952105,3.08,-2.52,4.13,-86.512939,-66.511147,-77.798935,553,10.382
10402,-1.447709,0.031108,9.901854,4.55,-4.34,5.6,-88.161156,-67.827805,-78.441849,554,10.402
10422,-1.39028,-0.014357,9.911426,5.32,-6.44,6.58,-85.392326,-67.228714,-77.513084,555,10.422
10438,-1.225169,0.002393,10.054999,9.24,-8.12,6.86,-86.784523,-70.449951,-78.635521,556,10.438
10458,-1.184489,0.270399,10.07175,12.95,-8.54,6.65,-87.420799,-68.747643,-78.329491,557,10.458
10478,-1.186882,0.291935,10.193789,14.07,-8.96,5.74,-85.576927,-68.788712,-77.648201,558,10.478
10498,-1.098345,0.339793,10.306255,16.379999,-7.91,4.62,-86.593895,-67.56855,-78.68676,559,10.498
10513,-1.280206,0.662836,10.279933,15.82,-6.37,3.57,-84.05854,-70.620461,-76.30085,560,10.513
10533,-1.306528,0.591048,10.224896,11.48,-5.11,2.24,-88.361954,-66.750938,-79.791656,561,10.533
10553,-1.399851,0.629335,10.167466,9.24,-4.06,0.84,-85.575607,-67.4683,-77.974884,562,10.553
10573,-1.459674,0.770516,10.002356,7.56,-3.64,-0.14,-87.753075,-67.899452,-78.597473,563,10.573
10588,-1.426173,0.612584,10.040643,6.58,-3.78,-0.56,-85.844124,-68.486397,-78.293747,564,10.588
10608,-1.442924,0.677193,9.999963,6.51,-3.57,-0.63,-85.988396,-67.397636,-77.959595,565,10.608
10628,-1.562569,0.624549,9.818102,5.39,-3.99,-0.77,-86.290665,-64.943222,-76.541176,566,10.628
10648,-1.493175,0.586262,9.80853,5.39,-5.04,-0.91,-85.958397,-65.791405,-76.273209,567,10.648
10663,-1.383101,0.538404,9.952105,5.95,-5.67,-0.77,-87.264465,-67.193588,-79.036362,568,10.663
10683,-1.411816,0.500118,9.935354,4.97,-5.74,-0.35,-86.958275,-66.167557,-77.594856,569,10.683
10703,-1.371136,0.461831,9.875532,3.64,-5.67,-0.14,-83.750137,-67.233475,-76.683815,570,10.703
10723,-1.342421,0.425938,9.887496,1.96,-5.32,0.28,-85.974701,-67.674538,-78.709694,571,10.723
10738,-1.325671,0.342186,9.99757,0.63,-4.83,0.77,-86.661934,-65.423378,-77.60511,572,10.738
10758,-1.383101,0.335007,9.913818,0.28,-4.41,1.26,-86.742455,-66.200905,-77.321846,573,10.758
10778,-1.33285,0.313471,9.870746,0.56,-4.55,1.4,-86.992561,-67.494911,-78.250488,574,10.778
10798,-1.342421,0.390044,10.01432,0.14,-4.9,1.89,-86.086128,-71.098839,-78.615044,575,10.798
10813,-1.280206,0.351757,9.999963,-0.98,-4.76,2.73,-85.137512,-65.933716,-76.444115,576,10.813
10833,-1.294563,0.41158,9.95689,-1.05,-4.76,3.29,-86.73008,-67.798218,-77.745262,577,10.833
10853,-1.328064,0.52644,9.995177,-0.35,-5.25,3.36,-84.595894,-68.416527,-76.887871,578,10.853
10873,-1.359172,0.631728,9.971248,0.63,-5.74,3.29,-85.014603,-65.147278,-75.464417,579,10.873
10888,-1.335243,0.610192,10.040643,1.26,-6.23,3.15,-84.90329,-66.242973,-76.780876,580,10.888
10908,-1.299349,0.751373,10.066964,2.1,-6.51,2.8,-85.310165,-69.370903,-78.173744,581,10.908
10928,-1.29217,0.715479,10.212932,1.96,-6.58,2.03,-87.338531,-66.369827,-77.768356,582,10.928
10948,-1.21799,0.703515,10.217717,2.45,-6.09,1.19,-86.025223,-66.845825,-76.740044,583,10.948
10963,-1.225169,0.665228,10.275147,3.29,-5.32,0.7,-84.271721,-67.946281,-77.227234,584,10.963
10983,-1.16056,0.693943,10.26079,3.92,-4.76,0.28,-84.398483,-68.173973,-76.005074,585,10.983
11003,-1.203633,0.686765,10.294291,3.43,-4.34,0.14,-84.553505,-68.407608,-75.624901,586,11.003
11023,-1.170132,0.588655,10.191396,2.8,-3.99,0.28,-84.620758,-69.741898,-77.262833,587,11.023
11038,-1.170132,0.574298,10.138752,3.15,-3.64,0.35,-85.993111,-67.398628,-78.099922,588,11.038
11058,-1.256277,0.612584,10.090894,3.29,-2.73,0.49,-86.388817,-68.924294,-78.367722,589,11.058
