Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
14757,-2.909776,0.023929,9.712814,5.95,-11.55,5.46,-91.480705,-70.18618,-79.258232,786,14.757
14777,-2.883454,0.169896,9.796566,5.25,-11.34,4.83,-92.868942,-69.446167,-81.360725,787,14.777
14792,-2.780559,0.160325,9.916211,7.14,-10.29,3.5,-90.122375,-68.012428,-77.620331,788,14.792
14812,-2.79731,0.502511,9.897068,5.81,-9.24,2.03,-90.970726,-71.355522,-81.010971,789,14.812
14832,-2.806881,0.277577,9.889889,5.11,-7.7,0.42,-93.036346,-68.082489,-80.557129,790,14.832
14852,-2.88824,0.413973,9.69367,4.55,-6.79,-1.4,-92.345612,-67.133072,-79.972893,791,14.852
14867,-2.826025,0.138789,9.727171,3.64,-6.51,-3.15,-91.853622,-67.746628,-79.944771,792,14.867
14887,-2.878669,0.179468,9.669742,3.64,-6.65,-4.55,-91.136383,-68.391548,-79.362968,793,14.887
14907,-2.770988,-0.031108,9.710421,2.87,-6.44,-5.25,-90.944107,-68.429855,-79.791603,794,14.907
14927,-2.845168,-0.155539,9.703242,3.85,-6.02,-5.18,-91.630135,-69.378281,-80.235504,795,14.927
14942,-2.828417,-0.134003,9.662563,3.78,-6.23,-4.62,-91.637794,-67.779976,-79.671753,796,14.942
14962,-2.787738,-0.275184,9.810924,2.8,-6.09,-3.5,-90.372482,-69.306427,-78.548965,797,14.962
14982,-2.754237,-0.265613,9.916211,3.57,-5.39,-2.38,-91.870705,-66.150307,-79.661682,798,14.982
15002,-2.897812,-0.052644,9.679314,2.87,-5.88,-1.26,-90.2444,-67.758324,-80.097809,799,15.002
15017,-2.909776,0.217755,9.272519,0.49,-7.0,-0.35,-91.828751,-66.421257,-79.569809,800,15.017
15037,-2.916955,-0.248862,9.387379,-2.87,-7.77,1.19,-92.067795,-70.632996,-80.595177,801,15.037
15057,-2.823632,-0.413973,9.985605,0.63,-8.61,1.47,-90.706497,-70.058533,-79.661346,802,15.057
15077,-2.816453,0.232112,10.220111,2.03,-7.7,1.12,-89.838951,-70.47081,-79.600052,803,15.077
15092,-2.706379,-0.117252,10.332577,1.54,-5.11,1.26,-89.897102,-72.75663,-114.070038,804,15.092
15112,-2.794917,0.011965,10.24404,7.0,-2.66,0.91,-89.553345,-71.049042,-79.564285,805,15.112
15132,-2.885847,0.722658,9.447201,7.14,-2.87,0.63,-93.123329,-70.461296,-81.258598,806,15.132
15152,-2.857132,0.268006,9.26534,0.28,-4.13,1.33,-92.919891,-68.897324,-80.562172,807,15.152
15168,-2.663307,-0.217755,9.583597,-1.33,-5.18,1.12,-89.727097,-66.76664,-78.523621,808,15.168
15188,-2.620234,0.040679,9.839638,1.82,-5.32,0.28,-91.867317,-67.469727,-79.194664,809,15.188
15208,-2.677664,0.11486,9.873138,1.96,-4.69,-0.28,-90.607132,-69.277046,-79.383293,810,15.208
15228,-2.715951,0.038287,9.772636,1.75,-4.62,-0.77,-88.192055,-70.474579,-78.630455,811,15.228
15243,-2.701593,-0.13161,9.674527,3.64,-4.69,-0.84,-91.120934,-67.068161,-79.268669,812,15.243
15263,-2.658521,0.234505,9.499846,4.55,-5.88,-0.7,-91.95594,-66.928818,-79.518745,813,15.263
15283,-2.483839,0.021536,9.79178,2.1,-5.88,0.28,-90.950577,-70.031136,-80.776344,814,15.283
15303,-2.572376,-0.021536,9.966462,1.05,-5.46,1.05,-92.689056,-67.887161,-81.365944,815,15.303
15318,-2.581948,0.11486,9.834852,-0.14,-5.11,1.33,-90.197731,-68.02829,-79.865608,816,15.318
15338,-2.579555,0.059823,9.911426,-1.4,-4.41,1.4,-93.09539,-66.215218,-80.365913,817,15.338
15358,-2.648949,0.064609,9.82528,-0.35,-3.71,1.19,-91.631775,-66.458572,-79.858116,818,15.358
15378,-2.694415,0.160325,9.806137,0.77,-2.8,0.77,-90.20594,-71.229858,-81.694748,819,15.378
15393,-2.83081,0.18904,9.763065,1.47,-2.52,0.28,-90.68502,-67.413742,-79.753403,820,15.393
15413,-2.706379,0.210576,9.803744,1.96,-2.52,-0.35,-89.57515,-69.453705,-79.421524,821,15.413
15433,-2.632199,0.153146,9.827674,2.31,-2.31,-0.7,-89.45356,-69.987671,-78.115143,822,15.433
15453,-2.692022,0.177075,9.641026,1.68,-2.73,-0.91,-91.651924,-67.782951,-80.092743,823,15.453
15468,-2.644163,0.033501,9.796566,1.26,-2.8,-0.98,-88.870293,-68.501312,-78.416306,824,15.468
15488,-2.569983,0.035894,9.842031,-0.21,-2.87,-0.84,-91.869064,-69.070015,-80.039078,825,15.488
15508,-2.596305,-0.301506,9.937747,0.91,-2.59,-0.49,-91.867752,-67.749603,-80.365761,826,15.508
15528,-2.558019,0.014357,9.942533,4.9,-2.52,-0.49,-90.565178,-69.547997,-79.29142,827,15.528
15543,-2.668092,0.241684,9.758279,3.71,-2.45,-0.07,-90.25602,-70.121269,-78.554001,828,15.543
15563,-2.644163,-0.047858,9.784601,1.33,-2.73,0.0,-90.464493,-67.446098,-79.340065,829,15.563
15583,-2.648949,0.035894,9.79178,2.24,-2.66,-0.35,-90.265442,-70.123245,-78.834663,830,15.583
15603,-2.613056,0.165111,9.86596,2.8,-2.24,-0.35,-89.795677,-69.421349,-79.834869,831,15.603
15618,-2.629806,0.220148,9.669742,1.26,-2.1,-0.63,-90.169907,-68.302208,-80.194725,832,15.618
15638,-2.720737,0.145967,9.574025,0.7,-2.17,-0.98,-90.27179,-67.204529,-78.597595,833,15.638
15658,-2.668092,0.043072,9.696064,0.35,-2.45,-1.05,-92.219742,-67.945923,-79.697273,834,15.658
15678,-2.6657,0.05743,9.636241,0.56,-3.01,-1.05,-91.782082,-66.691216,-79.337601,835,15.678
15693,-2.656128,0.028715,9.684099,0.0,-3.64,-0.77,-89.820435,-66.226723,-78.988037,836,15.693
15713,-2.646556,0.004786,9.684099,-1.4,-4.48,-0.07,-90.305191,-67.491341,-80.750999,837,15.713
15733,-2.589127,-0.136396,9.751101,-1.89,-4.83,0.63,-90.793373,-67.917336,-79.141014,838,15.733
15753,-2.672878,-0.031108,9.741529,-1.4,-5.25,0.91,-88.549187,-70.951775,-79.273392,839,15.753
15768,-2.601091,-0.01675,9.815709,-1.33,-5.6,1.19,-89.612396,-69.181763,-79.37307,840,15.768
15788,-2.538876,0.145967,9.813316,-0.77,-6.09,1.33,-90.093658,-67.245811,-79.447227,841,15.788
15808,-2.538876,0.11486,9.863567,-1.4,-6.02,1.47,-88.443802,-68.848869,-79.181702,842,15.808
15828,-2.491017,-0.035894,9.971248,-0.49,-5.67,1.19,-90.750984,-67.908417,-77.878044,843,15.828
15843,-2.479053,0.13161,9.916211,1.82,-4.76,0.63,-91.732452,-68.560471,-79.809479,844,15.843
15863,-2.569983,0.157932,9.777423,1.26,-3.92,0.21,-89.494194,-68.396309,-78.533699,845,15.863
15883,-2.615448,0.086145,9.786994,0.49,-3.85,-0.49,-91.280663,-67.302788,-79.028816,846,15.883
15903,-2.639378,0.026322,9.712814,-0.56,-4.27,-0.56,-90.593437,-69.553947,-80.1334,847,15.903
15918,-2.629806,-0.071787,9.760673,-0.42,-4.69,-0.42,-89.261177,-65.505981,-77.321968,848,15.918
15938,-2.565197,-0.064609,9.751101,0.56,-5.04,-0.21,-91.460869,-64.621674,-78.972893,849,15.938
15958,-2.546054,-0.059823,9.729565,1.47,-5.32,0.14,-91.708015,-67.514977,-80.605614,850,15.958
15978,-2.514946,0.007179,9.681706,0.91,-5.81,0.42,-89.252296,-70.303871,-79.434212,851,15.978
15993,-2.397694,-0.07418,9.911426,0.0,-6.09,0.7,-90.601105,-67.955643,-79.569656,852,15.993
16013,-2.383337,-0.009572,9.86596,0.56,-6.02,0.84,-91.037018,-67.610062,-79.084915,853,16.013
16033,-2.412051,0.064609,9.772636,-0.14,-5.95,1.12,-88.336769,-69.665688,-79.4674,854,16.033
16053,-2.368979,-0.167504,10.002356,0.91,-5.6,0.98,-89.096848,-69.790359,-78.643295,855,16.053
