Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id
0,1.294563,-6.166524,7.977956,-63.630001,5.81,5.25,-65.349098,-5.203705,-98.194229,0.0,0
20,1.308921,-6.515889,7.573554,-73.639999,7.56,5.95,-66.087807,-7.20358,-98.683983,0.02,1
40,1.265848,-6.757573,7.054293,-83.160004,9.52,6.65,-66.30484,-3.970646,-97.408508,0.04,2
60,1.06963,-6.946612,6.611605,-91.769997,11.55,4.9,-67.256401,-7.536469,-98.875351,0.06,3
75,1.057665,-7.676449,6.836538,-90.090004,11.27,4.62,-67.214012,-7.527548,-97.612381,0.075,4
95,1.378315,-8.320142,6.968148,-85.470001,9.8,4.48,-66.569633,-10.548299,-97.311058,0.095,5
115,1.928684,-8.372786,7.18351,-86.590004,7.21,3.64,-66.268578,-9.803133,-97.180984,0.115,6
135,1.9909,-8.863332,7.324692,-86.449997,9.1,2.87,-68.538063,-8.373948,-98.594658,0.135,7
151,1.177311,-9.255769,7.432373,-69.510002,21.139999,10.08,-66.272972,-14.044253,-97.372017,0.151,8
171,0.576691,-8.554646,6.223954,-46.549999,27.790001,16.870001,-67.581139,-13.287392,-97.088898,0.171,9
191,0.409187,-8.200496,5.848268,-41.09,29.540001,23.17,-68.718094,-14.933758,-95.971268,0.191,10
211,0.567119,-9.818102,6.496746,-41.299999,34.439999,27.719999,-68.923592,-13.857883,-97.461411,0.211,11
227,0.768124,-10.835088,7.116508,-36.400002,37.869999,31.57,-69.722252,-15.031027,-96.262161,0.227,12
247,1.016986,-10.720228,7.28162,-28.42,42.490002,36.470001,-72.002464,-14.924241,-97.629814,0.247,13
267,0.926055,-10.708263,7.28162,-21.84,47.950001,46.48,-72.360916,-16.721844,-97.946068,0.267,14
287,0.641299,-10.107644,6.893968,-30.940001,53.48,62.93,-69.887146,-16.027317,-93.493759,0.287,15
302,0.174682,-9.239018,6.161738,-56.84,56.98,75.809998,-73.148834,-16.572588,-96.792847,0.302,16
322,-0.713087,-9.784601,4.189982,-72.449997,54.740002,85.400002,-76.06797,-17.40432,-97.201096,0.322,17
342,-1.426173,-11.043271,3.199318,-57.470001,48.509998,94.43,-75.701408,-16.925148,-96.277496,0.342,18
362,-1.057665,-10.447436,3.512789,-23.1,42.07,102.269997,-74.964912,-17.286232,-93.96328,0.362,19
377,-0.971521,-9.222268,3.632434,-0.49,43.959999,102.550003,-76.884598,-18.021683,-94.22097,0.377,20
397,-1.993292,-8.004277,4.31202,4.62,49.84,94.709999,-78.281067,-20.964039,-94.312645,0.397,21
417,-2.500589,-7.190689,3.919584,1.4,47.810001,87.989998,-77.906296,-17.283297,-91.559891,0.417,22
437,-2.672878,-7.147616,3.567826,0.7,41.860001,83.650002,-79.732201,-17.797998,-94.022057,0.437,23
452,-2.747058,-8.324927,3.445788,14.63,35.700001,76.019997,-83.133026,-16.973646,-95.675568,0.452,24
472,-3.295034,-8.681471,3.22564,48.790001,29.540001,63.98,-81.902771,-16.347996,-92.488808,0.472,25
492,-4.134945,-8.528324,2.074651,87.849998,19.460001,47.389999,-83.298683,-14.00968,-94.027557,0.492,26
512,-4.83846,-7.087794,1.064844,119.419998,4.76,23.59,-81.629555,-15.328907,-92.029617,0.512,27
527,-5.618548,-4.61592,-0.110074,146.089996,-15.4,-1.12,-83.571793,-10.508768,-93.264946,0.527,28
547,-4.960498,-2.969599,-0.579084,153.160004,-40.529999,-15.47,-82.73732,-15.447985,-95.407768,0.547,29
567,-4.008121,-1.847325,0.641299,130.479996,-59.43,-26.32,-83.598732,-9.1943,-94.433617,0.567,30
587,-4.053586,-3.062922,2.680057,100.730003,-74.269997,-26.040001,-80.975929,-9.106745,-94.015106,0.587,31
603,-3.823867,-2.957634,5.123216,62.02,-79.940002,-22.049999,-80.381935,-6.297981,-94.362305,0.603,32
623,-4.063158,-4.304842,7.607055,13.72,-84.139999,-16.59,-79.466827,-5.939674,-95.566589,0.623,33
643,-2.794917,-5.659228,9.313198,-31.57,-83.93,-13.09,-79.636841,-6.736031,-97.949593,0.643,34
663,-1.526675,-7.145224,10.236861,-53.549999,-71.470001,-6.44,-78.162483,-5.656984,-97.487816,0.663,35
678,-1.16056,-7.681235,10.571868,-50.049999,-46.130001,-5.18,-77.211021,-6.611163,-97.242783,0.678,36
698,-1.284992,-8.387143,10.394793,-32.48,-19.389999,-10.01,-79.38343,-10.800654,-101.615715,0.698,37
718,-1.450102,-7.774559,9.277305,-7.98,2.52,-16.73,-75.80777,-6.307656,-96.217079,0.718,38
738,-1.811431,-7.310334,8.009064,7.14,15.54,-19.809999,-76.404274,-6.756452,-97.834679,0.738,39
754,-1.763573,-7.291191,6.494352,6.79,17.99,-17.01,-75.678047,-7.679263,-98.143318,0.754,40
774,-2.010043,-6.927469,5.632905,-3.99,16.1,-12.04,-76.632576,-9.645792,-98.906075,0.774,41
794,-2.184725,-7.126081,5.099287,-18.200001,10.64,-5.25,-75.64772,-10.313156,-96.507629,0.794,42
814,-2.49341,-8.042564,5.003571,-22.33,3.57,0.21,-76.041672,-10.238528,-95.931015,0.814,43
