Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,gesture_id
858910,-3.09403,1.617606,7.410836,-99.889999,111.090004,222.880005,-68.541489,-4.938506,-78.639999,858.91,45616,-1.227562,-0.24407699999999988,-1.1820970000000006,-2.4802489999999917,1.7396445000000187,8.001884499999967,64
858930,-3.807117,-0.708301,5.654442,-135.869995,110.879997,211.330002,-71.373749,-7.911435,-79.568581,858.93,45617,-0.7130869999999998,-2.325907,-1.7563939999999993,-3.450573499999992,0.4546525000000187,6.532638999999966,64
858950,-4.022479,-3.938727,6.707321,-141.470001,107.239998,196.210007,-74.945831,-5.164651,-78.216621,858.95,45618,-0.21536199999999983,-3.230426,1.052879,-3.9147979999999913,-2.323513999999981,6.180881499999966,64
858970,-3.393144,-4.812138,6.527853,-108.5,107.239998,171.080002,-74.954063,-8.847016,-76.205795,858.97,45619,0.6293349999999998,-0.8734109999999999,-0.17946799999999996,-3.707811499999991,-4.375432499999982,6.617586999999967,64
858985,-3.48886,-4.668564,7.645341,-70.699997,106.889999,133.630005,-80.721664,-10.014808,-78.757332,858.985,45620,-0.09571599999999991,0.1435740000000001,1.1174879999999998,-3.4410019999999912,-4.740350999999982,7.0865969999999665,64
859005,-3.376393,-6.164131,7.810452,-32.689999,98.980003,86.800003,-80.806038,-10.233577,-76.272202,859.005,45621,0.11246699999999965,-1.4955670000000003,0.16511099999999956,-3.4326264999999916,-5.416347499999982,7.727896499999966,64
859025,-3.895654,-5.431901,7.985134,16.59,89.599998,46.549999,-82.869255,-13.840522,-75.075356,859.025,45622,-0.5192609999999998,0.7322300000000004,0.17468200000000067,-3.6360234999999914,-5.798015999999982,7.897792999999966,64
859045,-4.800174,0.162718,9.064336,19.6,68.18,12.81,-82.364769,-11.53139,-74.24884,859.045,45623,-0.9045200000000002,5.594619,1.0792020000000004,-4.347913999999991,-2.6345914999999818,8.524734999999968,64
859060,-4.709243,1.459674,12.577125,-43.259998,31.360001,-16.59,-83.040504,-11.91809,-72.069893,859.06,45624,0.09093100000000032,1.296956,3.5127889999999997,-4.754708499999991,0.8111960000000181,10.820730499999968,64
859080,-5.15911,0.346972,15.53476,-85.260002,-3.01,-33.459999,-86.539375,-10.554809,-74.328133,859.08,45625,-0.44986700000000024,-1.1127019999999999,2.957635,-4.934176499999991,0.9033230000000182,14.055942499999967,64
859100,-5.034678,1.435745,17.315083,-97.650002,-27.58,-39.689999,-87.149147,-10.446832,-74.024536,859.1,45626,0.12443199999999965,1.088773,1.780323000000001,-5.096893999999992,0.8913585000000183,16.424921499999968,64
859120,-4.675743,1.756395,19.136086,-101.919998,-47.599998,-34.93,-84.837822,-16.666969,-73.740784,859.12,45627,0.35893500000000067,0.3206499999999999,1.8210029999999975,-4.855210499999991,1.5960700000000183,18.225584499999968,64
859135,-4.000942,1.502746,20.856586,-72.309998,-58.59,-13.65,-86.587822,-12.365933,-71.564774,859.135,45628,0.6748009999999995,-0.253649,1.7205000000000013,-4.338342499999991,1.629570500000018,19.996335999999967,64
859155,-4.388594,3.345285,20.727369,-48.02,-64.610001,13.65,-84.891724,-14.518833,-72.238144,859.155,45629,-0.3876520000000001,1.8425390000000001,-0.12921700000000058,-4.194767999999991,2.424015500000018,20.791977499999966,64
859175,-4.934176,3.630042,21.10545,-48.650002,-76.580002,40.32,-83.569,-14.992848,-70.929169,859.175,45630,-0.5455819999999996,0.2847569999999999,0.37808100000000167,-4.661384999999991,3.4876635000000182,20.91640949999997,64
859195,-5.180646,1.89279,19.832422,-46.200001,-87.080002,69.860001,-83.562973,-13.671441,-71.115532,859.195,45631,-0.2464700000000004,-1.737252,-1.273028,-5.057410999999991,2.7614160000000183,20.46893599999997,64
859211,-5.575476,3.596541,18.568966,-33.25,-91.980003,103.110001,-83.538208,-16.86607,-71.962372,859.211,45632,-0.3948299999999998,1.7037510000000002,-1.2634560000000015,-5.378060999999992,2.7446655000000186,19.20069399999997,64
859231,-5.912876,3.462538,17.42037,-47.529999,-101.639999,116.129997,-84.639526,-15.383869,-74.355774,859.231,45633,-0.3373999999999997,-0.13400300000000032,-1.1485960000000013,-5.744175999999991,3.5295395000000185,17.99466799999997,64
859251,-4.845639,2.636985,16.264597,-59.150002,-115.5,105.07,-84.705925,-16.158417,-73.65152,859.251,45634,1.0672369999999995,-0.8255529999999998,-1.155773,-5.379257499999991,3.0497615000000184,16.842483499999965,64
859271,-4.529775,0.93802,15.211717,-65.800003,-137.899994,71.120003,-81.922958,-15.55636,-72.301758,859.271,45635,0.31586400000000037,-1.6989650000000003,-1.0528799999999983,-4.687706999999991,1.7875025000000184,15.738156999999967,64
859287,-5.058608,-2.890633,15.462972,-48.16,-158.130005,35.630001,-81.824028,-15.054746,-73.194809,859.287,45636,-0.5288330000000006,-3.8286529999999996,0.25125500000000045,-4.794191499999991,-0.9763064999999815,15.337344499999968,64
859307,-5.013143,-2.055508,13.641969,-34.93,-171.919998,16.940001,-80.107887,-20.403265,-74.855347,859.307,45637,0.04546500000000009,0.8351249999999997,-1.821003000000001,-5.0358754999999915,-2.4730704999999817,14.552470499999968,64
859327,-4.319199,-2.390515,12.258868,-47.810001,-184.169998,8.12,-78.302895,-17.252689,-73.748207,859.327,45638,0.6939440000000001,-0.33500700000000005,-1.383101,-4.666170999999991,-2.2230114999999815,12.950418499999968,64
859347,-3.211283,-3.426644,11.177274,-65.239998,-191.660004,-6.09,-78.093864,-14.647188,-74.409225,859.347,45639,1.1079160000000003,-1.0361289999999999,-1.081593999999999,-3.765240999999991,-2.9085794999999814,11.718070999999968,64
859362,-2.596305,-5.463009,11.138988,-65.309998,-195.509995,-26.25,-75.024986,-18.863485,-73.074402,859.362,45640,0.6149779999999998,-2.0363649999999995,-0.03828600000000115,-2.903793999999991,-4.444826499999981,11.158130999999969,64
859382,-2.352229,-5.77648,10.220111,-46.27,-194.809998,-42.420002,-74.73082,-19.999472,-75.100159,859.382,45641,0.24407600000000018,-0.3134710000000007,-0.9188770000000002,-2.4742669999999913,-5.619744499999982,10.679549499999968,64
859402,-1.787502,-5.518046,9.435237,-29.120001,-193.759995,-51.869999,-69.835907,-18.700272,-73.921349,859.402,45642,0.564727,0.2584340000000003,-0.7848739999999985,-2.069865499999991,-5.647262999999981,9.827673999999968,64
859422,-0.976306,-5.350543,8.157424,-22.889999,-192.570007,-58.029999,-69.542633,-20.876799,-74.449326,859.422,45643,0.8111959999999999,0.16750299999999996,-1.277813,-1.3819039999999911,-5.434294499999981,8.796330499999968,64
