Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
0,-7.774559,2.902597,2.689629,-17.639999,-14.28,23.17,-110.110168,-56.299042,-70.783905,0,0.0
20,-7.688414,5.733408,5.120823,0.84,-18.76,13.93,-110.238998,-53.886894,-70.355446,1,0.02
40,-6.010985,3.670721,5.62812,-37.450001,-19.18,12.18,-108.268044,-57.940407,-70.947014,2,0.04
60,-7.288798,2.244548,8.322535,-11.62,-7.0,4.48,-108.998978,-57.018585,-70.778709,3,0.06
75,-7.432373,3.854975,6.647499,-1.26,1.47,4.27,-109.270882,-56.717262,-71.56459,4,0.075
95,-8.164602,3.905226,6.30292,-7.07,4.83,8.82,-112.529175,-58.581959,-74.39666,5,0.095
115,-7.207439,2.823632,6.523067,-11.76,4.69,15.96,-109.300888,-58.323498,-73.250984,6,0.115
135,-8.248354,4.055979,4.711636,6.09,4.41,19.040001,-108.605019,-57.093216,-71.355324,7,0.135
150,-6.424958,5.149538,6.659463,16.59,2.66,14.63,-107.737473,-57.505489,-71.294029,8,0.15
170,-8.044957,4.493881,4.919819,9.31,1.82,9.45,-108.465881,-58.462837,-73.000908,9,0.17
190,-7.018399,5.460616,4.472345,19.67,0.14,0.7,-106.681938,-57.677189,-70.630608,10,0.19
210,-7.200261,4.417308,5.04425,13.02,-6.72,-6.93,-109.383049,-56.181309,-72.590324,11,0.21
225,-6.877218,3.575005,5.271576,-0.14,-9.45,-11.06,-108.921951,-59.441639,-72.750801,12,0.225
245,-6.59964,2.129688,6.080379,-8.4,-8.05,-10.5,-111.122421,-55.077877,-71.682137,13,0.245
265,-7.068651,1.213204,6.391458,-1.33,-3.22,-5.39,-108.161003,-58.757225,-71.232719,14,0.265
285,-7.011221,3.074887,5.958341,2.17,1.54,1.05,-109.151466,-59.131393,-72.273705,15,0.285
300,-7.068651,2.88824,5.786052,-12.67,3.15,8.4,-110.839005,-57.536263,-73.661873,16,0.3
320,-7.219404,3.065315,5.424723,-10.15,1.75,10.57,-110.660866,-57.577541,-74.511497,17,0.32
340,-6.97772,5.362507,5.74298,5.95,1.75,5.18,-110.075531,-58.731014,-74.018959,18,0.34
360,-6.980113,4.577633,6.310099,11.62,1.89,-1.75,-107.711395,-59.379704,-72.46756,19,0.36
375,-7.039936,5.699907,5.089715,15.26,-0.28,-8.4,-109.47596,-55.361515,-71.883629,20,0.375
395,-7.006435,4.161267,4.917426,4.06,-7.42,-10.71,-109.10601,-56.201767,-70.493019,21,0.395
415,-7.238547,3.055744,4.795388,-5.53,-14.84,-9.73,-109.971458,-57.94854,-73.600578,22,0.415
435,-6.834146,2.40248,5.83391,-3.08,-17.92,-8.61,-109.834846,-57.438995,-73.370987,23,0.435
450,-6.64032,1.976542,7.061472,-2.52,-12.18,-8.26,-107.910019,-56.42268,-71.801865,24,0.45
470,-6.927469,2.876276,6.779109,9.03,-1.61,-7.98,-108.917244,-59.440647,-72.610466,25,0.47
490,-7.104544,3.551076,6.616391,7.63,5.53,-5.53,-107.641174,-59.644703,-71.533707,26,0.49
510,-7.406051,4.175625,5.467795,-1.19,5.67,-1.82,-108.747665,-58.924164,-71.398567,27,0.51
525,-7.587912,4.029657,4.888711,-9.73,0.98,0.63,-108.937294,-56.245029,-71.623306,28,0.525
545,-7.188296,4.338342,5.752551,-7.63,-3.15,-1.68,-109.272629,-58.317547,-72.409004,29,0.545
565,-7.181117,4.704457,5.984663,-3.71,-3.5,-7.21,-110.660431,-57.297668,-73.340401,30,0.565
585,-7.178724,3.723365,5.800409,-7.35,-3.99,-11.76,-109.230667,-58.588497,-72.317131,31,0.585
600,-7.353406,2.821239,5.43908,-4.97,-4.13,-13.79,-110.56974,-60.478424,-72.222618,32,0.6
620,-7.073436,2.347443,6.310099,2.87,-2.8,-12.6,-110.845024,-58.857666,-73.475517,33,0.62
640,-7.441944,2.203868,6.259848,-2.45,-0.35,-9.73,-108.903114,-59.437675,-72.189476,34,0.64
660,-7.291191,2.634592,6.401029,2.24,2.73,-6.23,-110.759369,-57.799282,-72.447357,35,0.66
675,-7.492195,2.529304,6.197632,3.92,4.41,-1.54,-109.524376,-56.691845,-72.960251,36,0.675
695,-7.542446,3.369215,5.991842,9.1,5.18,2.03,-109.073578,-60.994705,-71.903603,37,0.695
715,-7.394086,3.814296,5.941591,6.86,5.32,3.71,-110.000175,-58.715153,-71.773682,38,0.715
735,-7.645341,3.838225,5.264398,4.76,4.2,4.41,-110.477158,-57.058083,-72.878601,39,0.735
751,-7.28162,3.888476,5.34815,3.5,1.12,3.01,-110.043449,-59.764618,-71.538872,40,0.751
771,-7.173938,3.780795,6.042093,5.46,-0.98,0.77,-109.201096,-57.262138,-71.801834,41,0.771
791,-7.099758,3.783188,5.57069,14.28,-1.47,-1.33,-109.096588,-56.199787,-70.212357,42,0.791
