Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
47421,-4.675743,1.797074,8.537896,-6.79,-10.5,-4.2,-94.65242,-69.471146,-86.399902,2526,47.421
47441,-4.6901,1.995685,8.767615,-4.34,-9.1,-4.41,-96.233818,-69.733391,-86.575981,2527,47.441
47456,-4.589598,2.170368,8.789151,-11.55,-6.51,-3.15,-94.75946,-68.654327,-86.114204,2528,47.456
47476,-5.032286,2.191904,7.985134,-21.91,-5.95,-2.59,-92.93663,-71.060341,-84.169754,2529,47.476
47496,-5.017928,1.399851,8.461323,-23.66,-6.86,-1.4,-96.218796,-68.689857,-87.652771,2530,47.496
47516,-4.883925,1.287385,8.925548,-11.13,-6.37,-1.12,-94.231529,-70.860245,-85.807846,2531,47.516
47531,-4.668564,1.809039,8.913583,1.33,-5.18,-1.4,-94.596336,-69.73912,-85.887039,2532,47.531
47551,-4.76428,2.232583,8.676684,-3.99,-4.2,-0.77,-95.557327,-73.306931,-87.634537,2533,47.551
47571,-4.83846,1.663071,8.621648,-19.110001,-4.62,1.54,-94.574539,-71.334457,-86.029793,2534,47.571
47591,-4.711636,0.643692,8.87051,-23.379999,-5.39,3.92,-94.627663,-72.665779,-87.246735,2535,47.591
47606,-4.826496,0.299114,8.688649,-14.21,-6.86,6.37,-96.513496,-72.353752,-88.019905,2536,47.606
47626,-4.962892,1.198847,8.463716,1.19,-9.03,6.72,-95.058868,-72.319206,-86.621674,2537,47.626
47646,-4.6901,2.316335,8.707792,0.14,-11.55,5.39,-93.027435,-72.39959,-86.509346,2538,47.646
47666,-4.553704,1.342421,9.796566,-1.26,-10.71,3.92,-94.43322,-70.823929,-85.659874,2539,47.666
47681,-4.335949,1.763573,9.813316,5.46,-8.19,0.0,-94.233711,-72.74041,-87.823349,2540,47.681
47701,-4.529775,2.584341,9.078693,-0.21,-6.58,-3.01,-94.072334,-75.425491,-88.44059,2541,47.701
47721,-4.678135,1.435745,8.626433,-6.16,-7.98,-4.06,-94.871307,-72.358505,-87.190643,2542,47.721
47741,-4.527382,1.284992,8.535503,0.7,-10.08,-4.48,-92.777328,-71.105583,-85.580704,2543,47.741
47756,-4.556097,1.091166,8.578575,11.76,-11.83,-4.2,-93.49588,-71.781075,-85.835823,2544,47.756
47776,-4.654206,2.206261,8.652756,13.72,-12.25,-3.01,-92.938385,-72.660629,-85.014168,2545,47.776
47796,-4.642241,1.907148,8.920761,3.43,-11.62,-1.26,-92.89817,-74.53186,-85.766701,2546,47.796
47816,-4.678135,0.579084,8.896832,8.61,-11.62,0.63,-91.69014,-72.590759,-83.608284,2547,47.816
47831,-4.455595,1.564962,9.038013,21.280001,-10.64,0.56,-93.27536,-71.813431,-85.42247,2548,47.831
47851,-4.213911,1.454888,9.205518,20.09,-9.17,1.54,-92.730309,-75.134872,-89.239182,2549,47.851
47871,-3.529539,0.284756,9.105016,30.309999,-2.87,3.64,-93.03817,-73.721985,-86.463318,2550,47.871
47891,-4.453202,1.02895,9.731957,44.66,2.59,3.92,-90.97245,-72.475014,-85.695358,2551,47.891
47906,-4.101444,2.701593,10.411543,63.490002,10.43,-0.21,-94.295395,-73.513962,-86.97876,2552,47.906
47926,-4.979642,4.139731,6.726465,36.959999,8.89,-4.2,-94.688461,-72.398796,-87.899933,2553,47.926
47946,-5.312256,2.775773,6.15456,18.690001,-6.86,-8.89,-92.386017,-73.821037,-85.503944,2554,47.946
47966,-3.577398,0.890162,9.112194,38.080002,-8.4,-11.34,-93.443192,-70.72963,-85.789978,2555,47.966
47981,-4.127767,-0.301506,8.473288,33.529999,1.96,-5.18,-91.236145,-68.972115,-84.652092,2556,47.981
48001,-5.178253,-5.331399,9.652991,80.639999,14.84,6.37,-92.813263,-69.513222,-85.85894,2557,48.001
48021,-6.882004,2.878669,4.149302,187.180008,7.63,9.03,-90.512131,-72.25589,-83.136261,2558,48.021
48041,-6.109094,0.973914,6.52546,279.790009,-1.82,5.53,-93.303513,-67.299377,-85.042648,2559,48.041
48056,-6.073201,9.47113,9.17441,379.610016,2.1,-6.86,-94.803833,-61.984207,-83.1091,2560,48.056
