Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,gesture_id
369272,3.117959,-8.004277,5.886554,53.900002,13.16,-16.799999,91.772865,-129.978714,-29.54344,369.272,19612,-0.2584340000000003,-1.0145920000000004,1.7205010000000005,3.247176000000002,-7.49698099999998,5.026303500000007,35
369292,2.560412,-9.461558,4.469952,52.639999,9.45,-27.93,92.737602,-131.48967,-31.219601,369.292,19613,-0.557547,-1.457281,-1.4166020000000001,2.839185500000002,-8.732917499999981,5.178253000000007,35
369312,3.56304,-8.554646,3.606112,60.200001,13.79,-32.619999,90.009972,-128.399445,-33.17688,369.312,19614,1.002628,0.9069120000000002,-0.8638400000000002,3.061726000000002,-9.00810199999998,4.038032000000007,35
369332,1.318492,-9.827674,4.154088,70.910004,7.07,-47.32,94.708664,-131.023193,-30.589369,369.332,19615,-2.244548,-1.273028,0.5479759999999998,2.4407660000000018,-9.19115999999998,3.880100000000007,35
369347,0.737016,-8.968619,4.843246,77.980003,1.26,-42.77,92.542831,-129.091385,-32.755764,369.347,19616,-0.581476,0.8590549999999997,0.6891579999999999,1.0277540000000018,-9.398146499999982,4.498667000000006,35
369367,1.823396,-9.576418,5.161503,93.169998,1.68,-37.939999,93.594536,-128.223526,-33.730457,369.367,19617,1.0863800000000001,-0.607799,0.318257,1.2802060000000017,-9.27251849999998,5.002374500000007,35
369387,1.938256,-5.90809,5.367293,107.309998,8.12,-30.380001,94.267746,-125.957664,-34.034233,369.387,19618,0.11485999999999996,3.6683280000000007,0.20579000000000036,1.8808260000000017,-7.74225399999998,5.264398000000007,35
369407,0.256041,-6.611605,8.956655,85.68,-1.68,-21.280001,96.461411,-128.163376,-32.196953,369.407,19619,-1.682215,-0.7035150000000003,3.5893619999999995,1.0971485000000019,-6.25984749999998,7.161974000000007,35
369422,-1.20124,-5.305077,10.863803,77.910004,-25.83,-4.27,95.645706,-127.259407,-34.554588,369.422,19620,-1.457281,1.3065280000000001,1.9071480000000012,-0.4725994999999983,-5.95834099999998,9.910229000000008,35
369442,1.16056,-2.488624,7.03515,51.52,-36.959999,19.74,93.642555,-126.692284,-37.664917,369.442,19621,2.3618,2.8164529999999997,-3.828653000000001,-0.02033999999999825,-3.8968504999999807,8.949476500000006,35
369462,0.100502,-2.732701,7.910954,11.27,-42.560001,43.400002,93.225479,-126.342735,-36.618855,369.462,19622,-1.060058,-0.24407699999999988,0.8758040000000005,0.6305310000000018,-2.6106624999999806,7.473052000000007,35
369482,-0.638906,-2.730308,8.817866,-36.610001,-50.540001,64.330002,93.786835,-127.781044,-37.999069,369.482,19623,-0.739408,0.0023930000000000895,0.9069120000000002,-0.2692019999999982,-2.7315044999999802,8.364410000000007,35
369498,-0.35415,-2.931312,8.676684,-92.120003,-60.549999,82.599998,92.784859,-125.998154,-36.274448,369.498,19624,0.28475599999999995,-0.20100400000000018,-0.14118200000000058,-0.4965279999999982,-2.8308099999999805,8.747275000000007,35
369518,0.062216,-4.115802,8.140674,-134.470001,-66.150002,96.25,92.774551,-127.040672,-35.057327,369.518,19625,0.416366,-1.1844900000000003,-0.5360099999999992,-0.14596699999999824,-3.5235569999999807,8.408679000000006,35
369538,0.270399,-7.324692,7.956419,-154.559998,-68.110001,98.699997,94.000412,-130.656143,-32.061607,369.538,19626,0.208183,-3.2088899999999994,-0.18425500000000028,0.16630750000000177,-5.720246999999981,8.048546500000008,35
369558,0.038287,-12.294762,8.339285,-140.139999,-71.82,80.779999,93.682251,-130.285782,-28.068619,369.558,19627,-0.23211199999999999,-4.970070000000001,0.38286599999999993,0.15434300000000178,-9.809726999999981,8.147852000000007,35
369573,-0.112467,-17.173901,9.212696,-75.459999,-86.940002,50.330002,90.769142,-129.796112,-28.663231,369.573,19628,-0.150754,-4.879139,0.873410999999999,-0.03708999999999822,-14.734331499999982,8.775990500000006,35
369593,0.272792,-19.145658,11.954968,31.43,-99.75,24.15,90.62561,-132.667603,-27.208683,369.593,19629,0.38525899999999996,-1.9717570000000002,2.742272,0.08016250000000177,-18.15977949999998,10.583832000000006,35
369613,0.126824,-17.307903,12.048292,143.570007,-132.089996,-2.17,92.165909,-131.574692,-24.78229,369.613,19630,-0.145968,1.8377550000000014,0.09332400000000085,0.19980800000000176,-18.226780499999983,12.001630000000006,35
369633,0.215362,-13.929118,12.024364,218.259995,-172.410004,-20.09,90.936081,-131.920456,-26.797949,369.633,19631,0.088538,3.378784999999999,-0.023927999999999727,0.17109300000000177,-15.618510499999982,12.036328000000008,35
369648,1.088773,-13.548646,11.49553,275.799988,-211.330002,-37.029999,90.87101,-131.374588,-26.420378,369.648,19632,0.8734109999999999,0.38047200000000103,-0.5288339999999998,0.6520675000000018,-13.73888199999998,11.759947000000007,35
369668,1.837753,-12.469444,10.626904,366.100006,-236.320007,-35.420002,88.797615,-131.02327,-26.62458,369.668,19633,0.74898,1.0792020000000004,-0.8686260000000008,1.4632630000000018,-13.009044999999979,11.061217000000006,35
369688,1.533854,-9.727171,9.691278,458.640015,-247.660004,-15.47,89.734512,-132.260284,-27.971626,369.688,19634,-0.3038989999999999,2.742272999999999,-0.9356259999999992,1.6858035000000018,-11.09830749999998,10.159091000000007,35
