Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,acc_ma_x,acc_ma_y,acc_ma_z,acc_diff_x,acc_diff_y,acc_diff_z,Unnamed: 17
335389,1.237134,-2.428802,-13.682649,178.710007,23.17,62.23,-23.761477,82.323357,90.873276,0.54,-0.6042090000000001,-1.2215795,-12.470641,3.682686,-2.414445,-2.424016,
335409,0.753766,2.057901,-16.645069,231.0,14.91,70.629997,-22.809584,81.649063,92.289406,0.56,0.99545,-0.1854504999999999,-15.163859,-0.4833679999999999,4.486703,-2.96242,
335424,3.43143,6.609212,-17.248081,193.690002,13.65,67.129997,-22.643532,78.484177,95.652473,0.58,2.092598,4.3335565,-16.946575,2.677664,4.551311,-0.6030119999999997,
335444,1.261063,9.0428,-16.219131,105.980003,36.68,46.200001,-23.207067,78.042313,95.017181,0.6,2.3462465000000003,7.826006,-16.733606,-2.170367,2.4335879999999994,1.0289499999999985,
335464,-0.3374,4.886318,-14.091836,8.96,49.84,12.6,-20.671284,75.270264,98.574188,0.62,0.4618315,6.9645589999999995,-15.1554835,-1.598463,-4.156482,2.127295,
335484,-1.418995,2.900205,-13.491216,-43.68,58.799999,-10.5,-21.404398,74.311928,96.72699,0.64,-0.8781975,3.8932615,-13.791526,-1.081595,-1.986113,0.600620000000001,
335500,-2.835596,1.52189,-12.701556,-65.239998,67.970001,-16.59,-21.547359,76.721107,96.734459,0.66,-2.1272955,2.2110475000000003,-13.096386,-1.4166009999999998,-1.3783150000000002,0.7896599999999996,
335520,-1.12706,2.409658,-8.760436,-124.879997,74.690002,0.28,-19.223541,73.423653,97.816589,0.68,-1.981328,1.965774,-10.730996,1.7085359999999998,0.8877679999999999,3.94112,
335540,7.365371,5.58744,-3.522361,-224.070007,170.449997,14.91,-19.6418,77.453583,96.571159,0.7,3.1191554999999997,3.998549,-6.1413985,8.492431,3.177782,5.238075,
335560,-7.774559,-0.646085,-0.650871,-318.01001,112.0,53.900002,-17.075951,77.249367,94.134613,0.72,-0.2045940000000001,2.4706775,-2.086616,-15.13993,-6.233525,2.87149,
335575,-3.182568,-1.165346,-8.097601,-210.630005,21.42,56.84,-13.097751,81.590775,93.05513,0.74,-5.4785635,-0.9057155,-4.374236,4.591991,-0.519261,-7.446729999999999,
335595,0.930841,2.878669,-7.547232,-145.460007,-33.950001,61.880001,-11.812134,86.389496,91.79438,0.76,-1.1258635,0.8566615,-7.822416499999999,4.113409,4.044015,0.550368999999999,
335615,-2.033972,1.964578,-11.713285,-20.23,-60.41,65.800003,-12.203423,89.585754,87.877647,0.78,-0.5515654999999999,2.4216235,-9.6302585,-2.964813,-0.914091,-4.166053000000001,
335635,0.069394,5.276362,-9.574025,99.82,-43.049999,46.200001,-10.944559,86.458015,88.015701,0.8,-0.982289,3.62047,-10.643655,2.103366,3.311784,2.13926,
335650,1.813824,2.763809,-14.646991,214.199997,-20.09,82.25,-12.414529,89.620094,87.744965,0.82,0.941609,4.0200855,-12.110508,1.74443,-2.5125529999999996,-5.072965999999999,
335670,6.695357,4.03205,-18.454107,239.050003,-9.59,100.029999,-10.422552,87.450699,89.730217,0.84,4.2545905,3.3979295,-16.550549,4.881532999999999,1.2682409999999995,-3.8071160000000006,
335690,5.204575,7.159581,-14.053549,156.869995,12.74,58.59,-8.794631,82.442169,92.756668,0.86,5.949966,5.5958155000000005,-16.253828,-1.4907819999999994,3.1275310000000003,4.400558,
335710,2.036365,7.303155,-10.629298,60.900002,31.92,19.950001,-11.299224,83.140068,93.177536,0.88,3.62047,7.231368,-12.3414235,-3.16821,0.1435740000000001,3.424251,
335725,2.010043,6.439316,-10.619726,-3.29,39.619999,4.76,-7.343527,78.795326,96.306068,0.9,2.023204,6.8712355,-10.624512,-0.0263219999999999,-0.8638390000000005,0.0095720000000003,
335745,0.758552,5.68555,-9.770244,-60.34,44.170002,6.23,-10.564037,81.458572,95.818443,0.92,1.3842975,6.062433,-10.194985,-1.251491,-0.7537659999999997,0.8494820000000001,
335765,4.355093,4.599169,-3.304606,-110.32,74.480003,12.25,-7.139201,81.399841,95.504715,0.94,2.5568225,5.1423594999999995,-6.537425,3.596541,-1.0863810000000005,6.465638,
335785,1.768359,6.743215,-2.663307,-184.100006,128.100006,34.299999,-5.57194,81.659096,95.259804,0.96,3.061726,5.671192,-2.9839565,-2.586734,2.1440460000000003,0.6412990000000001,
335800,-3.362036,-0.172289,-0.514475,-148.960007,30.940001,19.18,-5.231864,84.213402,92.345856,0.98,-0.7968384999999999,3.285463,-1.588891,-5.130395,-6.915504,2.148832,
335820,0.277577,2.833203,-7.243333,-24.99,-44.450001,26.18,-2.488656,87.447372,91.779266,1.0,-1.5422295,1.330457,-3.878904,3.639613,3.0054920000000003,-6.728858,
335840,0.533619,0.973914,-7.552018,75.459999,-84.840004,12.04,-0.766374,87.940262,91.154175,1.02,0.405598,1.9035585,-7.3976755,0.2560419999999999,-1.859289,-0.3086850000000005,
335860,1.677429,4.565669,-10.133965,110.529999,-96.459999,1.12,-3.350604,88.901184,90.360519,1.04,1.105524,2.7697914999999997,-8.8429915,1.1438100000000002,3.591755,-2.5819469999999995,
335876,2.715951,5.585048,-12.421586,101.220001,-75.809998,11.9,-4.461042,85.660461,91.475723,1.06,2.1966900000000003,5.0753585,-11.2777755,1.038522,1.0193789999999998,-2.2876209999999997,
335896,5.89134,3.046172,-13.852545,53.41,-52.220001,17.43,-5.793648,85.371826,92.55497,1.08,4.3036455,4.3156099999999995,-13.1370655,3.1753889999999996,-2.5388759999999997,-1.4309589999999996,
335916,4.725994,5.204575,-9.468738,26.25,-17.43,-13.79,-4.926561,84.198883,95.285141,1.1,5.308667,4.1253735,-11.6606415,-1.1653459999999995,2.1584030000000003,4.383806999999999,
335936,3.350071,5.714264,-8.123923,-6.16,15.26,-41.650002,-6.450976,84.709221,94.124146,1.12,4.0380325,5.4594195,-8.7963305,-1.3759230000000002,0.5096889999999998,1.3448150000000003,
335952,2.13926,5.23329,-9.557275,-37.73,30.870001,-51.939999,-6.238229,81.755173,93.87944,1.14,2.7446655,5.473777,-8.840599000000001,-1.2108109999999996,-0.4809739999999998,-1.433352000000001,
335972,1.299349,4.441237,-9.176803,-65.239998,32.900002,-52.639999,-6.612026,83.154182,94.690681,1.16,1.7193045000000002,4.837263500000001,-9.367039,-0.8399110000000001,-0.7920530000000001,0.380472000000001,
335992,3.235212,5.352935,-5.326613,-103.040001,42.560001,-56.84,-7.465872,83.289558,93.879288,1.18,2.2672805,4.897086,-7.251708,1.935863,0.9116980000000005,3.85019,
336012,2.73988,6.192846,-1.943041,-160.160004,115.220001,-37.66,-7.807992,83.855888,92.159554,1.2,2.987546,5.772890500000001,-3.634827,-0.4953320000000003,0.8399109999999999,3.383572,
336027,-2.907383,-1.007414,0.169896,-163.520004,58.66,-31.5,-6.492045,86.020714,92.534492,1.22,-0.0837514999999999,2.592716,-0.8865725,-5.647263,-7.20026,2.112937,
336047,-1.42378,0.636514,-5.991842,-48.09,-10.99,-20.440001,-3.955235,89.290024,91.975548,1.24,-2.1655815,-0.18545,-2.9109730000000003,1.4836029999999998,1.643928,-6.161738,
336067,0.763338,1.308921,-6.202418,38.779999,-39.41,-21.0,-7.033185,89.745003,86.469383,1.26,-0.330221,0.9727175,-6.09713,2.187118,0.672407,-0.2105759999999996,
336087,0.581477,0.244077,-11.852074,101.639999,-65.379997,-17.01,-6.627631,91.552513,88.188934,1.28,0.6724075,0.776499,-9.027246,-0.1818609999999999,-1.064844,-5.649656,
336102,1.296956,2.050722,-11.993256,150.639999,-60.200001,-9.52,-6.987407,88.434502,88.199371,1.3,0.9392165,1.1473995,-11.922665,0.715479,1.806645,-0.1411820000000005,
336122,2.976778,2.215833,-14.225839,177.029999,-43.610001,12.6,-7.136105,84.801338,92.182465,1.32,2.136867,2.1332775,-13.1095475,1.679822,0.165111,-2.232583,
336142,4.379022,4.22109,-13.656326,146.300003,-20.93,22.26,-10.58788,86.174538,91.327522,1.34,3.6779,3.2184615,-13.9410825,1.402244,2.0052570000000003,0.5695130000000006,
336162,3.73533,5.410365,-12.349798,94.290001,5.11,6.79,-8.042676,83.404472,95.165192,1.36,4.057176,4.8157274999999995,-13.003062,-0.6436920000000002,1.1892749999999994,1.306528,
336177,2.83081,6.50871,-11.954968,27.02,25.129999,-9.66,-7.999077,80.213806,94.879677,1.38,3.28307,5.9595375,-12.152383,-0.9045199999999998,1.098345,0.3948300000000007,
336197,1.730072,5.819552,-12.239725,-42.0,33.18,-12.11,-6.284603,77.304207,97.436508,1.4,2.280441,6.164130999999999,-12.0973465,-1.100738,-0.6891579999999999,-0.2847570000000008,
336217,1.033736,5.463009,-11.064807,-103.110001,32.060001,-9.45,-7.30967,79.842812,95.790596,1.42,1.381904,5.6412805,-11.652266,-0.6963360000000001,-0.3565430000000003,1.174918,
336237,4.10623,3.895654,-5.008357,-141.820007,71.610001,0.91,-7.053968,82.178352,95.361778,1.44,2.569983,4.6793315,-8.036582,3.072494,-1.5673549999999996,6.05645,
336252,1.351993,3.675507,-3.251962,-183.960007,114.239998,17.57,-7.52492,85.15683,94.070503,1.46,2.7291115,3.7855805,-4.1301594999999995,-2.754237,-0.2201469999999998,1.7563950000000004,
336272,-2.093795,0.801624,-1.304135,-157.009995,45.43,7.84,-3.979352,84.004387,92.72097,1.48,-0.370901,2.2385655,-2.2780484999999997,-3.4457880000000003,-2.873883,1.947827,
336292,0.550369,2.06508,-7.176332,-48.509998,-21.49,12.18,-2.234702,88.182625,90.506042,1.5,-0.7717130000000001,1.433352,-4.2402335,2.644164,1.263456,-5.872197,
336312,1.117488,0.224933,-9.880318,79.449997,-53.760002,7.84,-3.279929,89.396851,88.625496,1.52,0.8339285000000001,1.1450065,-8.528325,0.567119,-1.840147,-2.7039860000000004,
336328,1.299349,3.706615,-12.361763,147.910004,-68.459999,1.75,-3.593038,86.008865,88.868134,1.54,1.2084185,1.965774,-11.1210405,0.181861,3.481682,-2.481444999999999,
336348,2.876276,3.627649,-11.993256,166.460007,-66.989998,7.98,-4.392467,88.315186,92.786972,1.56,2.0878125,3.667132,-12.1775095,1.5769269999999995,-0.0789660000000003,0.3685069999999992,
336368,3.634827,5.40558,-12.871452,154.070007,-47.459999,14.28,-4.33342,86.447899,92.595757,1.58,3.2555515,4.516614499999999,-12.432354,0.7585510000000002,1.7779309999999997,-0.8781959999999991,
336388,4.548918,6.733644,-13.290212,96.32,-32.970001,7.56,-5.213913,83.176819,94.404961,1.6,4.0918725,6.069611999999999,-13.080832,0.9140909999999997,1.3280640000000004,-0.4187600000000007,
336403,4.74753,7.63577,-12.26844,30.17,-16.52,-17.360001,-6.21468,81.760132,94.581093,1.62,4.648224,7.1847069999999995,-12.779326,0.1986120000000006,0.902126,1.0217720000000003,
336423,3.919584,6.858075,-11.911897,-23.450001,-5.32,-47.389999,-5.357442,80.305328,95.859505,1.64,4.333557,7.2469225,-12.0901685,-0.8279460000000003,-0.7776949999999996,0.3565430000000003,
336443,3.290249,5.917662,-10.497687,-49.420002,4.83,-67.480003,-7.766063,83.104141,96.0914,1.66,3.6049165,6.3878685,-11.204792,-0.6293349999999998,-0.9404130000000004,1.4142099999999989,
336463,1.871254,4.434059,-8.255533,-72.660004,15.26,-71.959999,-7.041157,80.860916,96.109459,1.68,2.5807515,5.175860500000001,-9.37661,-1.4189950000000002,-1.4836029999999996,2.242154000000001,
336479,1.945434,3.945905,-4.936569,-122.080002,59.010002,-73.709999,-9.933649,83.435646,93.080597,1.7,1.908344,4.1899820000000005,-6.596051,0.0741800000000001,-0.4881540000000002,3.3189639999999994,
336499,0.019143,1.952613,-3.862154,-198.940002,83.580002,-40.670002,-6.755877,84.522812,96.19593,1.72,0.9822885,2.949259,-4.3993615,-1.926291,-1.9932920000000005,1.0744150000000006,
336519,-3.429037,-4.113409,-3.570219,-122.150002,22.82,-33.670002,-8.790672,86.403412,91.776611,1.74,-1.704947,-1.080398,-3.7161865,-3.44818,-6.066022,0.291935,
336539,-1.945434,-0.911698,-7.293584,29.469999,-27.02,-5.32,-6.271949,85.708488,91.776741,1.76,-2.6872355,-2.5125535,-5.4319015,1.483603,3.201711,-3.723365,
336554,-1.576926,-0.772909,-10.930804,180.600006,-70.769997,15.47,-9.736965,88.119255,89.003021,1.78,-1.76118,-0.8423035,-9.112194,0.368508,0.138789,-3.63722,
336574,0.856661,-1.222776,-13.874081,282.730011,-77.769997,47.459999,-6.534002,86.291664,92.442612,1.8,-0.3601325,-0.9978425,-12.4024425,2.433587,-0.4498670000000001,-2.943277,
336594,2.09858,5.446259,-14.211481,262.079987,-62.23,54.18,-6.077639,82.549545,95.981781,1.82,1.4776205,2.1117415,-14.042781,1.2419190000000002,6.669035000000001,-0.3373999999999988,
336614,3.921976,9.069121,-16.573282,138.320007,-61.599998,48.299999,-9.143696,80.165749,96.561058,1.84,3.010278,7.25769,-15.3923815,1.823396,3.622862000000001,-2.361801,
