Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,Id,Time,gesture_id
983560,-22.026718,10.945162,1.184489,36.540001,29.82,11.2,-52.746105,67.614601,66.310699,-1.2945630000000001,0.1818609999999996,0.8877679999999999,-21.379436499999997,10.85423149999999,0.7406049999999922,958,19.16,72
983580,-22.012362,11.962148,1.969363,23.52,19.879999,9.1,-51.288082,66.329712,68.175957,0.01435599999999937,1.0169859999999993,0.7848740000000001,-22.019539999999996,11.45365499999999,1.5769259999999923,959,19.18,72
983595,-20.466543,12.395264,1.450102,13.86,7.21,9.17,-51.482529,64.487854,66.589081,1.545818999999998,0.43311600000000006,-0.519261,-21.2394525,12.178705999999991,1.7097324999999923,960,19.2,72
983615,-18.059277,11.636712,1.222776,6.44,1.75,11.62,-50.438942,66.193344,68.847023,2.407266,-0.7585519999999999,-0.22732599999999992,-19.262909999999998,12.01598799999999,1.3364389999999924,961,19.22,72
983635,-15.518009,10.344542,2.077044,-0.77,3.71,13.51,-53.740841,67.51931,66.300468,2.5412680000000023,-1.2921699999999987,0.8542679999999998,-16.788642999999997,10.990626999999991,1.6499099999999922,962,19.24,72
983655,-13.089208,8.88726,3.577398,-6.3,6.79,13.86,-50.580265,65.682808,68.477097,2.428801,-1.457282000000001,1.5003540000000002,-14.303608499999996,9.61590099999999,2.827220999999992,963,19.26,72
983671,-11.289741,7.908561,4.149302,-10.5,8.68,10.08,-50.835083,64.38781,67.408127,1.799467,-0.9786989999999998,0.5719039999999995,-12.189474499999996,8.397910499999991,3.863349999999992,964,19.28,72
983691,-9.483095,6.870039,3.831046,-10.99,8.68,1.89,-50.626503,66.232643,69.415985,1.8066459999999989,-1.0385219999999995,-0.31825599999999943,-10.386417999999995,7.3892999999999915,3.9901739999999926,965,19.3,72
983711,-7.820024,5.305077,3.594148,-9.59,10.92,-7.77,-49.557697,65.504166,68.158203,1.6630710000000004,-1.5649620000000004,-0.23689800000000005,-8.651559499999998,6.087557999999991,3.712596999999992,966,19.32,72
983731,-6.817395,3.723365,3.295034,-8.33,13.3,-16.799999,-49.148754,65.992264,70.34478,1.0026289999999998,-1.581712,-0.2991140000000003,-7.318709499999997,4.514220999999991,3.444590999999992,967,19.34,72
983747,-5.690335,2.744666,2.960027,-11.41,14.28,-21.629999,-51.078724,64.695084,67.464233,1.1270600000000002,-0.9786989999999998,-0.3350069999999996,-6.253864999999997,3.234015499999991,3.1275304999999918,968,19.36,72
983767,-4.63267,2.115331,2.790131,-19.67,15.4,-24.15,-48.144169,66.3694,71.806763,1.057665,-0.6293350000000002,-0.16989600000000005,-5.1615024999999966,2.429998499999991,2.8750789999999924,969,19.38,72
983787,-4.218697,1.569748,2.644163,-29.190001,15.61,-21.210001,-53.608078,68.587608,68.731934,0.41397300000000037,-0.5455829999999999,-0.14596800000000032,-4.425683499999996,1.8425394999999911,2.7171469999999918,970,19.4,72
983807,-3.895654,1.454888,2.632199,-40.670002,15.4,-18.549999,-49.685352,64.235931,70.878151,0.32304299999999975,-0.11485999999999996,-0.011963999999999864,-4.057175499999996,1.5123179999999912,2.638180999999992,971,19.42,72
983822,-3.744901,1.404637,2.660914,-46.200001,14.0,-16.450001,-51.730022,65.353874,68.847046,0.15075299999999991,-0.050251000000000046,0.028715000000000046,-3.8202774999999964,1.429762499999991,2.646556499999992,972,19.44,72
983842,-3.20889,1.514711,2.433588,-44.799999,11.2,-14.35,-52.582123,67.089546,68.880058,0.5360110000000002,0.110074,-0.22732600000000014,-3.4768954999999964,1.459673999999991,2.547250999999992,973,19.46,72
983862,-2.574769,1.61282,2.407265,-41.09,10.57,-13.16,-52.822376,66.0774,69.403175,0.6341209999999999,0.098109,-0.026322999999999652,-2.8918294999999965,1.563765499999991,2.420426499999992,974,19.48,72
983882,-2.878669,1.986114,1.72768,-34.299999,10.78,-13.23,-53.149937,66.926575,69.275536,-0.30390000000000006,0.373294,-0.6795850000000001,-2.7267189999999966,1.799466999999991,2.067472499999992,975,19.5,72
983897,-2.974385,2.325907,1.552997,-31.08,10.99,-10.43,-50.259193,62.751553,71.459976,-0.09571599999999991,0.339793,-0.17468300000000014,-2.9265269999999965,2.156010499999991,1.640338499999992,976,19.52,72
983917,-3.251962,2.167975,1.552997,-33.110001,10.57,-2.03,-50.995159,67.912514,71.538658,-0.27757699999999996,-0.15793199999999974,0.0,-3.1131734999999963,2.246940999999991,1.552997,977,19.54,72
