Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,Id,Time,gesture_id
1256908,8.683864,1.514711,-3.776009,4.34,-0.49,-2.38,51.839123,24.022879,187.69487,,,,,,,0,0.0,17
1256928,8.906404,1.476424,-3.862154,2.66,-0.7,-2.1,51.016602,27.084908,188.243179,0.2225400000000004,-0.03828699999999996,-0.0861449999999997,8.795134000000001,1.4955675,-3.8190815000000002,1,0.02,17
1256948,8.875296,1.574534,-3.905226,2.87,-0.49,-2.17,49.945621,25.933214,187.485458,-0.03110799999999969,0.09811000000000014,-0.043072,8.89085,1.525479,-3.8836899999999996,2,0.04,17
1256968,8.851367,1.598463,-3.871725,3.01,0.0,-2.17,51.874729,26.670649,188.023804,-0.023929000000000755,0.023928999999999867,0.03350099999999978,8.863331500000001,1.5864985,-3.8884755,3,0.06,17
1256988,8.777187,1.478817,-3.828653,2.73,0.35,-1.89,50.06546,23.798956,187.947433,-0.07418000000000013,-0.11964599999999992,0.043072,8.814277,1.53864,-3.8501890000000003,4,0.08,17
1257008,8.846581,1.454888,-3.862154,3.08,-0.07,-1.82,52.093937,25.317875,188.76384,0.06939400000000084,-0.02392900000000009,-0.03350099999999978,8.811884,1.4668525,-3.8454034999999998,5,0.1,17
1257028,8.765223,1.543426,-3.874118,2.87,-0.28,-2.1,51.643463,25.380606,187.656494,-0.08135799999999982,0.088538,-0.011964000000000308,8.805902,1.4991569999999999,-3.868136,6,0.12,17
1257048,8.801116,1.552997,-3.90044,2.94,-0.14,-2.24,48.786442,25.602308,187.574753,0.03589299999999973,0.009570999999999996,-0.026321999999999957,8.7831695,1.5482114999999999,-3.8872790000000004,7,0.14,17
1257068,8.793938,1.593677,-3.893261,2.94,-0.14,-2.03,48.959869,25.560038,186.584793,-0.007177999999999685,0.04068000000000005,0.0071790000000002685,8.797527,1.573337,-3.8968505,8,0.16,17
1257088,8.748472,1.533854,-3.871725,3.22,-0.21,-1.75,49.046425,27.658968,186.115158,-0.04546600000000112,-0.05982299999999996,0.021535999999999778,8.771205,1.5637655000000001,-3.882493,9,0.18,17
1257108,8.746079,1.53864,-3.926762,3.57,-0.35,-1.54,50.294659,27.728836,187.521042,-0.0023929999999996454,0.004785999999999957,-0.055037,8.7472755,1.536247,-3.8992435,10,0.2,17
1257128,8.844189,1.507532,-3.898047,3.64,-0.63,-1.75,49.559334,24.409536,187.498322,0.09811000000000014,-0.031107999999999913,0.028715000000000046,8.795134000000001,1.5230860000000002,-3.9124045,11,0.22,17
1257148,8.786758,1.505139,-3.862154,3.22,-0.49,-2.03,52.095688,26.918165,189.608246,-0.057430999999999344,-0.0023930000000000895,0.035893000000000175,8.8154735,1.5063355,-3.8801005,12,0.24,17
1257168,8.772401,1.552997,-3.90044,3.22,-0.49,-2.03,50.150375,28.817596,187.855194,-0.014357000000000397,0.047857999999999956,-0.038286000000000264,8.7795795,1.529068,-3.881297,13,0.26,17
1257188,8.803509,1.631963,-3.95787,3.92,-0.42,-1.68,48.571514,26.676201,185.803955,0.03110799999999969,0.07896600000000009,-0.05743000000000009,8.787955,1.5924800000000001,-3.929155,14,0.28,17
1257208,8.767615,1.485996,-3.905226,3.01,0.07,-1.47,50.133179,25.893917,186.916489,-0.03589400000000076,-0.14596699999999996,0.05264400000000036,8.785561999999999,1.5589795,-3.9315480000000003,15,0.3,17
1257228,8.772401,1.46446,-3.888476,3.5,-0.21,-1.61,47.951435,25.741648,187.324661,0.004786000000001067,-0.021536,0.016750000000000043,8.770008,1.475228,-3.896851,16,0.32,17
1257248,8.791544,1.52189,-3.938727,4.13,-0.77,-1.82,51.529972,24.596146,186.957458,0.019142999999999688,0.05742999999999987,-0.05025100000000027,8.7819725,1.493175,-3.9136015,17,0.34,17
1257268,8.781973,1.500353,-3.943512,4.13,-0.56,-2.1,49.551231,25.727968,186.890976,-0.00957099999999933,-0.021536999999999917,-0.004785000000000039,8.786758500000001,1.5111215,-3.9411195,18,0.36,17
1257288,8.734115,1.526675,-3.816688,3.01,-0.28,-2.24,49.490864,26.27483,187.408875,-0.04785800000000151,0.026321999999999957,0.12682400000000005,8.758044,1.513514,-3.8801,19,0.38,17
1257308,8.726935,1.55539,-3.833439,2.1,-0.14,-2.31,49.841656,29.67074,188.288879,-0.007179999999999964,0.028715000000000046,-0.01675099999999974,8.730525,1.5410325,-3.8250634999999997,20,0.4,17
1257328,8.736507,1.52189,-3.898047,1.26,-0.28,-2.17,51.010574,25.763498,188.429535,0.009572000000000358,-0.033500000000000085,-0.06460800000000022,8.731721,1.53864,-3.865743,21,0.42,17
1257348,8.748472,1.469246,-3.914798,1.05,-0.56,-2.45,50.879559,26.29549,186.842484,0.011965000000000003,-0.05264399999999991,-0.01675099999999974,8.7424895,1.495568,-3.9064224999999997,22,0.44,17
1257368,8.851367,1.502746,-4.005728,2.17,-0.42,-2.45,50.313816,23.492674,188.031662,0.10289500000000018,0.03349999999999986,-0.09093000000000062,8.7999195,1.485996,-3.9602630000000003,23,0.46,17
1257388,8.851367,1.586498,-3.986585,1.75,0.07,-2.45,53.234707,25.924692,189.284332,0.0,0.08375200000000005,0.019143000000000576,8.851367,1.544622,-3.9961565000000006,24,0.48,17
1257408,8.803509,1.548212,-3.850189,1.4,0.49,-2.66,50.475296,25.327589,188.636215,-0.047857999999999734,-0.03828600000000004,0.13639599999999996,8.827438,1.567355,-3.918387,25,0.5,17
1257428,8.798723,1.545819,-3.845403,2.45,0.0,-2.59,50.636456,31.402637,189.291489,-0.004785999999999291,-0.0023929999999998675,0.004785999999999735,8.801116,1.5470155,-3.8477959999999998,26,0.52,17
1257448,8.731722,1.687,-3.871725,2.45,-0.21,-2.52,49.305515,28.675083,186.153366,-0.0670010000000012,0.141181,-0.026321999999999957,8.7652225,1.6164095,-3.8585640000000003,27,0.54,17
