Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,Id,Time,gesture_id
303288,-8.272284,9.456773,-7.437159,112.770004,73.57,18.690001,-6.865108,13.117291,188.117538,,,,,,,0,0.0,59
303308,-4.570455,11.629534,-6.860467,40.599998,82.949997,37.869999,-5.71153,12.406665,189.385696,3.701829000000001,2.1727609999999995,0.5766920000000004,-6.421369500000001,10.543153499999999,-7.1488130000000005,1,0.02,59
303328,-1.636749,4.158874,-5.058608,-26.6,77.489998,32.549999,-4.793927,10.405005,190.14621,2.933706,-7.47066,1.8018589999999994,-3.103602,7.894204,-5.9595375,2,0.04,59
303348,-0.815982,-0.729837,-3.886083,-7.42,54.389999,19.74,-1.894517,10.192225,191.490936,0.820767,-4.888711,1.1725250000000003,-1.2263655,1.7145185,-4.4723455,3,0.06,59
303368,-3.895654,-0.007179,-0.492939,61.529999,16.799999,10.43,-1.624684,12.530741,191.483109,-3.079672,0.7226579999999999,3.3931440000000004,-2.355818,-0.368508,-2.189511,4,0.08,59
303388,-4.678135,-0.734623,-3.441002,99.330002,-11.27,1.33,-1.399878,12.219501,190.865692,-0.7824810000000002,-0.727444,-2.9480630000000003,-4.2868945,-0.37090100000000004,-1.9669705,5,0.1,59
303408,-4.170839,3.163424,-5.94877,125.580002,-44.869999,19.530001,-0.957076,13.755075,192.536789,0.5072960000000002,3.898047,-2.5077679999999996,-4.424486999999999,1.2144005,-4.694886,6,0.12,59
303428,-4.864782,5.762123,-7.214618,120.610001,-67.620003,29.82,-1.720979,14.669957,191.722778,-0.693943,2.598699,-1.265848,-4.5178104999999995,4.4627735,-6.581694,7,0.14,59
303448,-4.59199,4.249805,-7.044722,70.489998,-82.599998,22.75,-0.955866,10.55549,190.988297,0.2727919999999999,-1.5123179999999996,0.1698959999999996,-4.728386,5.0059640000000005,-7.12967,8,0.16,59
303468,-4.843246,5.338578,-10.705871,-2.03,-61.529999,17.85,-2.50679,12.660169,189.829727,-0.2512559999999997,1.0887729999999998,-3.661149,-4.717618,4.7941915,-8.875296500000001,9,0.18,59
303488,-6.190453,4.704457,-7.580733,-49.84,-45.779999,17.290001,-1.21025,9.540365,191.090424,-1.347207,-0.6341210000000004,3.1251379999999997,-5.516849499999999,5.0215175,-9.143302,10,0.2,59
303508,-5.886554,6.448887,-6.161738,-78.260002,-43.400002,23.17,-1.337441,9.032803,191.141495,0.3038989999999995,1.7444300000000004,1.4189950000000007,-6.0385035,5.576672,-6.8712355,11,0.22,59
303528,-6.45128,6.951398,-12.629769,-77.840004,-22.610001,34.93,-3.460431,11.734184,187.569183,-0.5647259999999994,0.5025110000000002,-6.468031,-6.168917,6.7001425,-9.3957535,12,0.24,59
303548,-8.076065,2.127295,-5.678371,-37.240002,-28.84,41.02,-2.840809,11.908065,188.717346,-1.6247850000000001,-4.824103,6.951397999999999,-7.2636725,4.539346500000001,-9.15407,13,0.26,59
303568,-6.147381,3.314178,-6.092344,-8.33,-29.889999,39.900002,-3.077106,14.857161,188.260406,1.9286839999999996,1.186883,-0.4139729999999995,-7.111723,2.7207365,-5.8853575,14,0.28,59
303588,-5.235683,4.962892,-7.394086,-3.57,-26.880001,38.990002,-1.639566,16.488022,189.941727,0.9116980000000003,1.648714,-1.301742,-5.6915320000000005,4.138535,-6.743214999999999,15,0.3,59
303608,-5.099287,5.630513,-6.010985,-9.52,-25.969999,35.91,-5.198025,14.918703,185.481796,0.13639599999999952,0.6676209999999996,1.383101,-5.167485,5.2967025,-6.7025355,16,0.32,59
303628,-5.008357,5.285934,-6.637927,-11.69,-24.290001,34.09,-5.503356,14.452419,186.382492,0.09093000000000018,-0.3445789999999995,-0.6269420000000006,-5.053822,5.4582235,-6.324456,17,0.34,59
303648,-5.367293,4.986821,-6.099523,-12.46,-21.84,27.16,-7.461934,16.908625,186.550644,-0.3589359999999999,-0.2991130000000002,0.5384040000000008,-5.187825,5.1363775,-6.3687249999999995,18,0.36,59
303668,-5.687943,4.869568,-6.221561,-14.77,-17.08,22.190001,-6.440578,19.929573,187.780243,-0.32064999999999966,-0.11725299999999983,-0.12203800000000076,-5.527618,4.9281945,-6.1605419999999995,19,0.38,59
303688,-5.862625,4.840853,-5.728622,-15.54,-12.39,17.15,-6.017154,16.661308,186.497116,-0.17468200000000067,-0.028715000000000046,0.4929390000000007,-5.775284,4.8552105,-5.9750914999999996,20,0.4,59
303708,-6.027736,4.749923,-6.049272,-13.86,-9.31,12.74,-8.550437,17.073385,184.904907,-0.16511099999999956,-0.09093000000000018,-0.32065000000000055,-5.9451805,4.795388,-5.888947,21,0.42,59
303728,-6.075593,4.51781,-6.300527,-12.46,-8.47,6.37,-8.777314,20.024464,184.728622,-0.047856999999999594,-0.232113,-0.25125499999999956,-6.051664499999999,4.6338665,-6.1748995,22,0.44,59
303748,-6.149774,4.996392,-6.489567,-19.879999,-10.01,0.49,-6.848663,20.001228,187.935867,-0.07418100000000027,0.4785820000000003,-0.18904000000000032,-6.112683499999999,4.7571010000000005,-6.395047,23,0.46,59
303768,-6.183275,4.991606,-6.252669,-31.639999,-14.91,-4.69,-7.70765,19.855738,185.813034,-0.033501000000000225,-0.004786000000000179,0.23689800000000005,-6.1665244999999995,4.9939990000000005,-6.371118,24,0.48,59
303788,-6.075593,5.022714,-5.788445,-37.799999,-19.32,-7.56,-9.206876,17.451321,184.976303,0.1076820000000005,0.03110799999999969,0.46422399999999975,-6.129434,5.00716,-6.020557,25,0.5,59
303808,-5.977484,5.190217,-5.786052,-35.07,-24.43,-8.75,-5.993605,16.666264,187.198776,0.098109,0.16750299999999996,0.0023930000000005336,-6.026538499999999,5.1064655,-5.7872485000000005,26,0.52,59
303828,-6.003807,4.867175,-5.754944,-20.58,-33.18,-10.15,-7.021203,21.08404,187.42804,-0.02632300000000054,-0.32304200000000005,0.03110799999999969,-5.990645499999999,5.028696,-5.770498,27,0.54,59
