Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,acc_ma_x,acc_ma_y,acc_ma_z,acc_diff_x,acc_diff_y,acc_diff_z,
758400,8.494823,4.479524,-1.813824,-2.520000,-6.230000,-4.620000,27.294842,86.778702,64.124969,0.28,8.521145,4.4496125,-1.7946810000000002,-0.052643999999999025,0.05982299999999974,-0.03828600000000004,
758420,8.533111,4.510632,-1.837753,-2.730000,-7.280000,-6.160000,26.757494,88.982643,63.537949,0.3,8.513967000000001,4.4950779999999995,-1.8257885,0.038287999999999656,0.03110800000000058,-0.023928999999999867,
758440,8.535503,4.587205,-1.911934,-1.260000,-7.420000,-6.510000,26.809301,88.993546,65.081581,0.32,8.534307,4.5489185,-1.8748434999999999,0.002392000000000394,0.07657299999999978,-0.07418100000000005,
758456,8.513967,4.783423,-1.926291,-0.280000,-6.930000,-5.180000,26.143011,89.089622,63.701218,0.34,8.524735,4.685314,-1.9191125,-0.02153600000000111,0.196218,-0.014356999999999953,
758476,8.475680,4.790602,-1.940648,-1.470000,-6.160000,-3.570000,27.643881,88.574333,64.160561,0.36,8.494823499999999,4.7870124999999994,-1.9334695,-0.03828699999999863,0.007178999999999824,-0.014356999999999953,
758496,8.480466,4.692493,-1.907148,-1.820000,-5.530000,-2.030000,26.498831,88.246399,64.670845,0.38,8.478073,4.741547499999999,-1.9238979999999999,0.004785999999999291,-0.098109,0.03349999999999986,
758516,8.485252,4.673349,-1.955006,-0.980000,-5.040000,-0.840000,28.185184,90.331642,63.767521,0.4,8.482859,4.682921,-1.9310770000000002,0.004785999999999291,-0.019143999999999828,-0.047857999999999956,
758531,8.485252,4.584812,-1.849718,-0.420000,-4.760000,-0.490000,28.479317,88.714859,65.581734,0.42,8.485252,4.629080500000001,-1.902362,0.0,-0.08853699999999964,0.10528800000000005,
758551,8.482860,4.541739,-1.911934,-0.210000,-4.760000,-0.980000,27.018337,91.599045,64.420563,0.44,8.484055999999999,4.5632755,-1.8808259999999999,-0.0023919999999986175,-0.04307300000000058,-0.06221600000000005,
758571,8.499610,4.551311,-1.921505,-0.280000,-4.900000,-1.960000,26.428185,88.231529,62.565895,0.46,8.491235,4.546525,-1.9167195000000001,0.016750000000000043,0.009572000000000358,-0.009570999999999996,
758591,8.473288,4.608741,-1.928684,-0.630000,-4.970000,-3.080000,25.772608,89.169212,64.979477,0.48,8.486449,4.580026,-1.9250945000000002,-0.0263220000000004,0.05743000000000009,-0.0071790000000000465,
758606,8.454144,4.618313,-1.888005,-0.840000,-4.900000,-3.710000,27.290241,91.297714,65.206436,0.5,8.463716,4.6135269999999995,-1.9083445,-0.019144000000000716,0.00957199999999947,0.04067900000000013,
758626,8.387143,4.651814,-1.873647,-1.400000,-5.250000,-3.990000,26.702269,89.810364,65.367279,0.52,8.4206435,4.635063499999999,-1.8808259999999999,-0.06700099999999942,0.033501000000000225,0.01435799999999987,
758646,8.451752,4.620706,-1.909541,-1.960000,-5.740000,-4.410000,25.764507,90.487640,64.372131,0.54,8.4194475,4.63626,-1.891594,0.0646090000000008,-0.03110799999999969,-0.03589399999999987,
758666,8.463716,4.690100,-1.852111,-1.680000,-5.740000,-4.830000,26.110044,89.082687,62.718906,0.56,8.457734,4.655403,-1.8808259999999999,0.011963999999998975,0.06939399999999996,0.05742999999999987,
758682,8.372786,4.699671,-1.916719,-1.330000,-5.950000,-4.900000,25.311935,92.709412,66.311050,0.58,8.418251,4.6948855,-1.8844150000000002,-0.09093000000000018,0.009571000000000218,-0.064608,
758702,8.425429,4.692493,-1.892790,-1.400000,-6.020000,-5.040000,25.873289,91.271111,64.930847,0.6,8.3991075,4.6960820000000005,-1.9047545000000001,0.05264299999999977,-0.007178000000000573,0.02392900000000009,
758722,8.396714,4.699671,-1.995685,-0.350000,-5.810000,-4.760000,26.282694,92.519867,64.448532,0.62,8.411071499999998,4.6960820000000005,-1.9442374999999998,-0.028715000000000046,0.007178000000000573,-0.10289499999999996,
758742,8.420644,4.852818,-1.976542,0.070000,-5.180000,-3.990000,26.284334,89.600159,64.071144,0.64,8.408679,4.776244500000001,-1.9861135,0.023930000000000007,0.1531469999999997,0.01914299999999991,
758757,8.411072,4.840853,-1.998078,-0.490000,-4.340000,-2.940000,27.226805,88.923874,65.206619,0.66,8.415858,4.8468355,-1.98731,-0.009571999999998582,-0.011965000000000003,-0.021536,
758777,8.389536,4.752316,-1.940648,-0.980000,-3.920000,-2.100000,25.854879,91.547020,65.540619,0.68,8.400304,4.7965845,-1.969363,-0.02153600000000111,-0.08853699999999964,0.05743000000000009,
758797,8.406286,4.711636,-1.945434,-0.280000,-3.710000,-1.680000,27.087234,90.013626,65.681099,0.7,8.397911,4.731976,-1.943041,0.016750000000000043,-0.04068000000000005,-0.004786000000000179,
758817,8.401501,4.694886,-1.914326,0.280000,-3.640000,-2.100000,27.245644,88.927841,65.767937,0.72,8.403893499999999,4.703261,-1.92988,-0.004785000000000039,-0.016750000000000043,0.031108000000000136,
758833,8.372786,4.733172,-1.969363,0.840000,-3.990000,-2.520000,25.645872,89.422318,62.361664,0.74,8.3871435,4.714029,-1.9418445,-0.028715000000000046,0.038285999999999376,-0.055037,
758853,8.384750,4.690100,-1.878433,0.420000,-4.060000,-3.010000,25.539270,90.519005,63.818459,0.76,8.378768,4.711636,-1.9238979999999999,0.011964000000000752,-0.043071999999999555,0.09092999999999996,
758873,8.360821,4.761887,-1.938256,0.420000,-4.340000,-3.570000,25.999163,90.458260,65.206467,0.78,8.372785499999999,4.7259934999999995,-1.9083445,-0.023929000000000755,0.0717869999999996,-0.05982299999999996,
758893,8.351250,4.781030,-1.935863,0.350000,-4.620000,-3.710000,25.839003,89.943756,64.275215,0.8,8.3560355,4.7714585,-1.9370595,-0.00957099999999933,0.019143000000000576,0.0023930000000000895,
758908,8.334499,4.795388,-1.974149,-0.140000,-4.760000,-3.990000,26.441103,91.434082,64.535378,0.82,8.3428745,4.788209,-1.955006,-0.01675100000000107,0.014357999999999649,-0.03828600000000004,
758928,8.379964,4.790602,-1.931077,0.210000,-4.830000,-3.850000,24.565899,88.548515,62.494373,0.84,8.3572315,4.7929949999999995,-1.952613,0.04546500000000009,-0.004786000000000179,0.043072,
758948,8.339285,4.778637,-1.952613,0.560000,-4.690000,-3.780000,25.235258,91.373138,64.392464,0.86,8.359624499999999,4.7846195,-1.9418449999999998,-0.04067899999999902,-0.011965000000000003,-0.021536,
758968,8.339285,4.848032,-1.978935,1.120000,-4.480000,-3.290000,26.558416,91.178993,66.872528,0.88,8.339285,4.8133345,-1.9657740000000001,0.0,0.0693950000000001,-0.02632200000000018,
758983,8.372786,4.859996,-1.950220,1.260000,-4.130000,-2.450000,25.643774,91.581360,65.407936,0.9,8.3560355,4.854013999999999,-1.9645775,0.03350099999999934,0.011963999999999864,0.028715000000000046,
759003,8.334499,4.871961,-2.000471,0.630000,-4.060000,-2.030000,25.662182,91.305450,64.798157,0.92,8.3536425,4.8659785,-1.9753455,-0.038287000000000404,0.011965000000000003,-0.050251000000000046,
759023,8.324927,4.800174,-1.904755,1.050000,-3.990000,-1.680000,23.063393,91.983513,62.412422,0.94,8.329713,4.8360675,-1.952613,-0.009571999999998582,-0.0717869999999996,0.09571600000000013,
759043,8.277069,4.812138,-1.978935,1.890000,-4.410000,-1.750000,25.490503,92.948006,66.632523,0.96,8.300998,4.806156,-1.941845,-0.04785800000000151,0.011963999999999864,-0.07418000000000013,
759058,8.379964,4.764280,-1.955006,1.680000,-4.760000,-2.310000,25.392031,93.207062,64.856689,0.98,8.3285165,4.788209,-1.9669705,0.10289500000000018,-0.047857999999999734,0.02392900000000009,
759078,8.322535,4.802567,-1.969363,1.680000,-5.040000,-3.150000,25.191982,90.323677,64.627274,1.0,8.3512495,4.7834235,-1.9621845,-0.057428999999999064,0.038286999999999516,-0.014356999999999953,
759098,8.344070,4.819317,-2.007650,1.750000,-5.320000,-3.640000,25.064360,89.536240,63.507240,1.02,8.3333025,4.810942,-1.9885065,0.021535000000000082,0.016750000000000043,-0.03828699999999996,
759118,8.339285,4.915033,-1.971756,1.050000,-5.530000,-3.780000,27.880285,90.145233,65.839310,1.04,8.3416775,4.867175,-1.989703,-0.004785000000000039,0.09571600000000036,0.03589399999999987,
759133,8.322535,4.917426,-1.993292,-0.350000,-5.810000,-3.780000,25.696362,88.112808,64.231979,1.06,8.33091,4.9162295,-1.9825240000000002,-0.016750000000000043,0.0023929999999996454,-0.021536,
759153,8.348856,4.848032,-2.038758,-1.050000,-5.740000,-3.500000,25.545731,92.120285,64.803200,1.08,8.3356955,4.882728999999999,-2.016025,0.026320999999999373,-0.06939399999999996,-0.045466000000000006,
759173,8.324927,4.821710,-2.043544,-0.350000,-5.320000,-3.150000,27.305580,88.101105,64.078941,1.1,8.3368915,4.834871,-2.041151,-0.02392899999999898,-0.026321999999999512,-0.004785999999999735,
759193,8.332106,4.888711,-2.055508,0.140000,-4.690000,-3.010000,26.576395,90.623215,65.091660,1.12,8.3285165,4.8552105,-2.049526,0.007178999999998936,0.06700099999999942,-0.011964000000000308,
759208,8.310570,4.931784,-2.050722,1.050000,-4.200000,-2.660000,25.365841,90.561279,64.808418,1.14,8.321338,4.9102475000000005,-2.053115,-0.021535999999999333,0.04307300000000058,0.004786000000000179,
759228,8.248354,4.879139,-2.117724,1.960000,-3.570000,-2.030000,23.125509,93.036942,62.738930,1.16,8.279462,4.9054615,-2.0842229999999997,-0.06221599999999938,-0.05264500000000005,-0.067002,
759248,8.303391,4.950927,-2.041151,3.290000,-2.870000,-1.190000,25.460926,91.621643,66.117226,1.18,8.2758725,4.915033,-2.0794375,0.05503699999999867,0.07178799999999974,0.07657299999999978,
759268,8.303391,4.970070,-2.002864,4.270000,-2.240000,-0.140000,24.246012,87.799377,61.802979,1.2,8.303391,4.9604985,-2.0220075,0.0,0.019142999999999688,0.03828699999999996,
759284,8.267497,4.895890,-1.988507,4.340000,-1.960000,0.420000,23.619579,89.783554,63.560760,1.22,8.285444,4.93298,-1.9956855,-0.03589399999999898,-0.07418000000000013,0.014357000000000175,
759304,8.303391,4.845639,-2.017221,4.900000,-2.030000,0.560000,24.571041,88.829384,63.805798,1.24,8.285444,4.8707645,-2.002864,0.03589399999999898,-0.05025099999999938,-0.02871400000000013,
759324,8.320142,4.845639,-2.074651,5.810000,-1.750000,0.490000,24.485487,92.290993,63.999447,1.26,8.311766500000001,4.845639,-2.045936,0.01675100000000107,0.0,-0.05742999999999965,
759344,8.341678,4.895890,-2.077044,5.670000,-1.120000,-0.070000,26.936495,89.501106,65.030518,1.28,8.33091,4.8707645,-2.0758475,0.021535999999999333,0.05025099999999938,-0.0023930000000000895,
759360,8.267497,4.938962,-2.048329,4.550000,-1.050000,-0.350000,22.237806,92.124840,62.443005,1.3,8.3045875,4.917426,-2.0626865,-0.07418099999999939,0.04307200000000044,0.028715000000000046,
759380,8.279462,4.852818,-2.000471,3.150000,-1.470000,-0.700000,24.749609,89.067978,64.127266,1.32,8.2734795,4.89589,-2.0244,0.011965000000000003,-0.086144,0.047857999999999734,
759400,8.310570,4.785816,-2.024400,2.170000,-1.960000,-1.680000,27.414795,89.164452,65.808754,1.34,8.295016,4.819317,-2.0124355,0.03110799999999969,-0.06700200000000045,-0.023928999999999867,
759420,8.341678,4.752316,-2.096188,2.310000,-2.310000,-3.080000,24.099201,90.767319,64.012306,1.36,8.326124,4.7690660000000005,-2.060294,0.03110799999999969,-0.0334999999999992,-0.07178800000000018,
759435,8.320142,4.819317,-2.091402,2.100000,-2.590000,-4.480000,25.384251,90.285370,64.198639,1.38,8.33091,4.7858165,-2.093795,-0.021535999999999333,0.06700099999999942,0.004786000000000179,
759455,8.289034,4.883925,-1.995685,2.170000,-2.310000,-5.250000,26.545609,92.496437,66.124847,1.4,8.304587999999999,4.851621,-2.0435435,-0.031108000000001468,0.06460799999999978,0.09571700000000005,
759475,8.248354,4.886318,-2.074651,1.960000,-2.520000,-5.460000,27.007919,86.036514,64.415886,1.42,8.268694,4.8851215,-2.0351679999999996,-0.04067999999999827,0.0023930000000005336,-0.07896599999999987,
759495,8.265104,4.986821,-2.005257,2.520000,-2.660000,-4.830000,22.319191,93.462105,64.501930,1.44,8.256729,4.9365695,-2.039954,0.016749999999998266,0.10050299999999979,0.06939399999999996,
759510,8.248354,4.958106,-2.062687,2.170000,-3.220000,-4.130000,26.466404,93.039330,66.081429,1.46,8.256729,4.9724635,-2.033972,-0.016749999999998266,-0.028715000000000046,-0.05743000000000009,
759530,8.233996,4.958106,-1.957399,2.100000,-3.500000,-3.430000,24.857183,93.051025,66.234474,1.48,8.241175,4.958106,-2.010043,-0.014358000000001425,0.0,0.10528800000000005,
759550,8.198103,5.013143,-2.043544,2.450000,-3.640000,-1.890000,24.048252,91.316154,64.810867,1.5,8.2160495,4.9856245,-2.0004714999999997,-0.03589299999999973,0.05503700000000045,-0.08614499999999992,
759570,8.188532,5.025107,-2.069865,2.730000,-3.570000,-0.420000,25.688692,89.711113,64.795731,1.52,8.1933175,5.019125000000001,-2.0567045,-0.00957099999999933,0.011963999999999864,-0.02632100000000026,
759585,8.195710,4.907855,-2.062687,2.240000,-3.290000,0.490000,23.099752,90.671028,63.861748,1.54,8.192121,4.966481,-2.0662760000000002,0.007177999999999685,-0.11725200000000058,0.007178000000000129,
759605,8.317748,4.946141,-2.089009,1.820000,-3.220000,0.630000,23.872644,89.478271,63.785320,1.56,8.256729,4.926997999999999,-2.0758479999999997,0.12203799999999987,0.038286000000000264,-0.026321999999999957,
759625,8.279462,4.903069,-2.074651,0.490000,-2.870000,-0.070000,25.226271,91.651031,65.282898,1.58,8.298605,4.924605,-2.08183,-0.038285999999999376,-0.043071999999999555,0.014358000000000093,
759645,8.315355,4.869568,-1.998078,-0.420000,-2.800000,-0.630000,25.097757,89.823051,65.660652,1.6,8.2974085,4.8863185,-2.0363645,0.03589299999999973,-0.033501000000000225,0.07657299999999978,
759661,8.260319,4.855210,-2.029186,-0.980000,-2.940000,-1.680000,26.393978,90.943375,66.972046,1.62,8.287837,4.862389,-2.0136320000000003,-0.05503599999999942,-0.014358000000000537,-0.031108000000000136,
759681,8.265104,4.962892,-2.041151,-0.490000,-3.290000,-2.240000,25.541451,92.399170,65.833961,1.64,8.2627115,4.909051,-2.0351685,0.004784999999998263,0.1076820000000005,-0.011965000000000003,
759701,8.241176,4.991606,-1.974149,-0.840000,-4.060000,-2.170000,24.314129,89.693428,65.783104,1.66,8.253139999999998,4.9772490000000005,-2.00765,-0.023927999999999727,0.028713999999999906,0.06700200000000023,
759721,8.260319,4.996392,-2.060294,-0.840000,-3.990000,-1.190000,23.551113,91.648849,63.471313,1.68,8.2507475,4.9939990000000005,-2.0172215,0.019143000000001464,0.004786000000000179,-0.08614499999999992,
759736,8.310570,5.039464,-2.031579,-0.630000,-3.570000,-0.210000,28.090502,89.070351,67.469772,1.7,8.2854445,5.0179279999999995,-2.0459365,0.05025099999999938,0.043071999999999555,0.028715000000000046,
759756,8.327320,5.005964,-2.096188,-0.140000,-3.080000,1.050000,27.076496,88.691231,65.727127,1.72,8.318945,5.022714,-2.0638835,0.016750000000000043,-0.033500000000000085,-0.06460900000000036,
759776,8.222033,4.895890,-2.036365,1.190000,-2.450000,2.240000,27.295382,91.578583,66.517868,1.74,8.2746765,4.950927,-2.0662765,-0.10528700000000057,-0.110074,0.05982300000000018,
759796,8.202888,4.766673,-2.002864,2.310000,-2.030000,2.100000,22.605251,93.644554,61.868824,1.76,8.212460499999999,4.831281499999999,-2.0196145000000003,-0.019144999999999968,-0.1292169999999997,0.03350099999999978,
759812,8.286641,4.761887,-1.976542,3.710000,-2.450000,1.120000,25.409119,91.610741,64.573601,1.78,8.244764499999999,4.764279999999999,-1.989703,0.08375299999999974,-0.004786000000000179,0.02632200000000018,
759832,8.289034,4.893497,-2.005257,4.900000,-2.660000,0.140000,25.556358,88.922684,63.535366,1.8,8.287837499999998,4.827692,-1.9908994999999998,0.0023929999999996454,0.13161000000000023,-0.028714999999999824,
759852,8.346463,4.977249,-2.045936,4.480000,-2.870000,-0.210000,24.209732,93.151070,65.415428,1.82,8.3177485,4.935373,-2.0255965,0.05742900000000084,0.0837519999999996,-0.040679000000000354,
759872,8.231604,5.010749,-2.031579,2.940000,-3.080000,-0.070000,24.174126,90.503304,65.086487,1.84,8.2890335,4.993999,-2.0387575,-0.11485899999999916,0.033500000000000085,0.014357000000000397,
759887,8.289034,4.955713,-2.057901,1.400000,-3.080000,0.560000,25.210821,90.327637,65.188591,1.86,8.260318999999999,4.983231,-2.04474,0.057429999999998316,-0.05503599999999942,-0.0263220000000004,
759907,8.322535,4.948534,-2.057901,-0.070000,-2.800000,1.400000,26.292974,93.081596,67.071388,1.88,8.3057845,4.952123500000001,-2.057901,0.03350100000000111,-0.007178999999999824,0.0,
759927,8.217246,4.831282,-2.005257,-1.050000,-2.800000,1.400000,26.247517,90.151978,65.290695,1.9,8.269890499999999,4.889908,-2.031579,-0.10528900000000085,-0.11725200000000058,0.05264400000000036,
759947,8.265104,4.697278,-1.938256,-0.420000,-3.360000,0.630000,24.569399,91.749092,64.183197,1.92,8.241174999999998,4.764279999999999,-1.9717565,0.047857999999999734,-0.134004,0.06700099999999987,
759962,8.279462,4.850425,-2.033972,1.680000,-4.200000,-0.420000,25.420609,88.972885,65.647964,1.94,8.272283,4.7738515,-1.986114,0.014358000000001425,0.1531470000000006,-0.09571599999999991,
759982,8.317748,4.848032,-2.065080,2.380000,-4.550000,-1.260000,26.387520,89.342094,65.987312,1.96,8.298605,4.849228500000001,-2.049526,0.038285999999999376,-0.0023930000000005336,-0.031108000000000136,
760002,8.320142,4.943748,-2.065080,1.540000,-4.480000,-1.540000,25.713560,91.036484,65.170692,1.98,8.318945,4.89589,-2.06508,0.0023940000000006734,0.09571600000000036,0.0,
760022,8.334499,4.931784,-2.057901,0.280000,-4.270000,-1.260000,26.907347,88.454620,65.686317,2.0,8.327320499999999,4.937766,-2.0614905,0.01435699999999862,-0.011963999999999864,0.007178999999999824,
760038,8.277069,4.886318,-2.041151,-0.560000,-3.850000,-0.980000,24.127460,90.773262,64.854286,2.02,8.305784,4.909051,-2.049526,-0.05743000000000009,-0.04546600000000023,0.016750000000000043,
760058,8.265104,4.848032,-2.038758,0.140000,-3.780000,-0.770000,26.262077,90.434822,66.882782,2.04,8.2710865,4.867175,-2.0399545000000003,-0.011965000000000003,-0.038286000000000264,0.0023930000000000895,
760078,8.298605,4.843246,-2.022007,0.840000,-3.850000,-1.050000,26.084396,91.236771,65.063530,2.06,8.2818545,4.845639,-2.0303825,0.03350100000000111,-0.004786000000000179,0.016751000000000182,
760098,8.317748,4.934176,-2.022007,1.260000,-3.780000,-0.980000,25.669853,89.707146,64.234413,2.08,8.3081765,4.888711,-2.022007,0.019142999999999688,0.09093000000000018,0.0,
760113,8.312963,4.905462,-2.007650,1.120000,-3.570000,-0.840000,24.684105,89.333969,63.333748,2.1,8.315355499999999,4.919819,-2.0148285,-0.004785000000000039,-0.028713999999999906,0.014356999999999953,
760133,8.298605,4.948534,-2.081830,0.420000,-3.850000,-0.980000,24.169416,90.502312,64.946159,2.12,8.305784,4.926998,-2.04474,-0.014357999999999649,0.04307200000000044,-0.07418000000000013,
760153,8.277069,4.874354,-2.084223,0.840000,-3.850000,-0.560000,23.031286,92.536324,63.772305,2.14,8.287837,4.911444,-2.0830265,-0.02153600000000111,-0.07418000000000013,-0.0023930000000000895,
760173,8.257926,4.903069,-2.089009,0.070000,-3.850000,-0.630000,25.084948,91.140495,64.912971,2.16,8.2674975,4.8887115,-2.0866160000000002,-0.019142999999999688,0.028715000000000046,-0.004785999999999735,
760188,8.312963,4.922212,-2.062687,-0.070000,-3.640000,-1.050000,25.852242,88.906189,66.193993,2.18,8.2854445,4.9126405,-2.0758479999999997,0.05503700000000045,0.019142999999999688,0.026321999999999957,
760208,8.344070,4.869568,-2.093795,0.350000,-3.360000,-1.120000,25.716951,89.717056,65.637711,2.2,8.3285165,4.89589,-2.0782410000000002,0.03110700000000044,-0.05264399999999991,-0.031108000000000136,
760228,8.267497,4.948534,-2.079437,1.120000,-2.940000,-0.700000,24.458086,92.844788,65.499657,2.22,8.3057835,4.909051,-2.0866160000000002,-0.07657299999999978,0.07896600000000031,0.014358000000000093,
760248,8.274676,4.929391,-2.038758,0.630000,-2.870000,-0.210000,24.558662,90.426697,64.229218,2.24,8.2710865,4.938962500000001,-2.0590975,0.007178999999998936,-0.019143000000000576,0.04067899999999991,
760263,8.257926,4.905462,-2.072258,0.350000,-3.010000,0.000000,26.205561,90.422928,65.198822,2.26,8.266300999999999,4.9174264999999995,-2.055508,-0.016750000000000043,-0.023928999999999867,-0.033500000000000085,
760283,8.291427,4.838460,-2.060294,1.260000,-2.730000,0.140000,26.583715,92.784241,68.418587,2.28,8.2746765,4.871961000000001,-2.0662760000000002,0.03350100000000111,-0.06700199999999956,0.011964000000000308,
760303,8.269891,4.819317,-2.067473,1.610000,-2.590000,-0.140000,26.721107,89.814331,65.928596,2.3,8.280659,4.8288885,-2.0638835,-0.02153600000000111,-0.019143000000000576,-0.0071790000000002685,
760323,8.351250,4.881533,-2.055508,2.170000,-2.450000,-0.560000,25.206112,90.326653,65.048264,2.32,8.3105705,4.8504249999999995,-2.0614905,0.08135900000000085,0.06221600000000027,0.011965000000000003,
760338,8.222033,4.931784,-2.060294,1.750000,-2.590000,-0.770000,26.042439,91.507721,64.971657,2.34,8.2866415,4.906658500000001,-2.057901,-0.12921700000000058,0.05025100000000027,-0.004785999999999735,
760358,8.272284,4.828888,-1.990900,0.910000,-2.800000,-0.560000,26.811050,90.593834,65.925987,2.36,8.247158500000001,4.880336,-2.025597,0.050251000000001156,-0.10289600000000032,0.06939399999999996,
760378,8.260319,4.838460,-2.062687,1.680000,-3.500000,-0.420000,25.229660,90.331604,65.749916,2.38,8.2663015,4.833674,-2.0267935,-0.011965000000000003,0.009572000000000358,-0.07178700000000005,
760398,8.312963,4.879139,-2.026793,1.960000,-3.500000,-0.280000,26.380737,91.980942,65.053276,2.4,8.286641,4.8587995,-2.04474,0.052643999999999025,0.04067899999999991,0.03589399999999987,
760414,8.312963,4.922212,-2.089009,2.380000,-3.360000,-0.350000,24.085072,90.764343,63.591316,2.42,8.312963,4.9006755,-2.057901,0.0,0.043072999999999695,-0.06221599999999983,
760434,8.255533,4.850425,-2.057901,1.820000,-3.220000,0.280000,26.427296,87.190979,64.063675,2.44,8.284248,4.8863185,-2.073455,-0.05743000000000009,-0.0717869999999996,0.03110799999999969,
760454,8.296212,4.826496,-2.079437,1.260000,-3.500000,-0.140000,26.131495,91.246681,66.466827,2.46,8.2758725,4.8384605,-2.068669,0.0406790000000008,-0.023929000000000755,-0.021535999999999778,
760474,8.233996,4.812138,-2.026793,1.470000,-3.850000,-0.560000,24.413061,90.195038,64.890060,2.48,8.265104000000001,4.819317,-2.053115,-0.06221600000000116,-0.014357999999999649,0.05264399999999991,
760490,8.267497,4.871961,-2.065080,1.540000,-4.620000,-1.330000,26.191431,90.419952,64.777832,2.5,8.2507465,4.8420495,-2.0459365,0.03350100000000111,0.05982299999999974,-0.03828699999999996,
760510,8.241176,4.955713,-2.129688,1.050000,-4.760000,-1.680000,23.828157,91.628387,65.568619,2.52,8.2543365,4.913837,-2.097384,-0.02632100000000115,0.08375200000000049,-0.06460799999999978,
760530,8.262712,4.862389,-2.031579,0.630000,-4.550000,-1.470000,27.537706,89.950890,66.788452,2.54,8.251944,4.909051,-2.0806335,0.02153600000000111,-0.09332399999999996,0.098109,
760550,8.241176,4.893497,-2.084223,0.490000,-4.480000,-1.120000,26.755394,91.141678,66.584221,2.56,8.251944,4.877943,-2.057901,-0.02153600000000111,0.03110799999999969,-0.05264400000000036,
760565,8.339285,4.879139,-2.103366,1.050000,-4.340000,-0.700000,25.581657,90.527931,65.081429,2.58,8.2902305,4.886318,-2.0937945,0.09810900000000089,-0.014357999999999649,-0.019142999999999688,
760585,8.262712,4.929391,-2.084223,1.400000,-4.130000,-0.140000,27.831409,88.054237,67.431572,2.6,8.3009985,4.9042650000000005,-2.0937945,-0.07657299999999978,0.05025199999999952,0.019142999999999688,
760605,8.317748,4.893497,-2.081830,1.540000,-3.780000,0.070000,28.175306,89.568993,66.155739,2.62,8.290230000000001,4.9114439999999995,-2.0830265,0.05503599999999942,-0.03589399999999987,0.0023930000000000895,
760625,8.255533,4.840853,-2.069865,1.890000,-3.710000,0.070000,25.942186,89.685692,66.191383,2.64,8.2866405,4.867175,-2.0758475,-0.06221500000000013,-0.05264399999999991,0.011965000000000003,
760640,8.260319,4.893497,-2.091402,2.240000,-3.640000,-0.070000,26.136204,91.247673,66.607155,2.66,8.257926000000001,4.867175,-2.0806335000000002,0.004786000000001067,0.05264399999999991,-0.021536999999999917,
