Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,acc_ma_x,acc_ma_y,acc_ma_z,acc_diff_x,acc_diff_y,acc_diff_z,Unnamed: 17
1060943,16.609175,13.022206,3.048565,60.27,-71.260002,2.52,45.183884,55.908031,168.017975,14.72,13.718542,13.394303,2.0985804999999997,5.7812660000000005,-0.7441940000000002,1.899969,
1060963,8.576182,13.079636,1.093559,-16.1,-22.26,-43.75,43.574345,60.159859,168.221725,14.74,12.5926785,13.050921,2.071062,-8.032993000000001,0.05743,-1.955006,
1060983,11.435708,19.329912,-1.313707,-56.560001,-2.24,-33.670002,40.803768,57.960487,166.448547,14.76,10.005945,16.204774,-0.110074,2.8595260000000007,6.2502759999999995,-2.407266,
1061003,9.478309,12.974348,-0.500118,-174.229996,36.68,-41.720001,40.643608,57.445984,165.517303,14.78,10.4570085,16.15213,-0.9069125,-1.9573990000000008,-6.355563999999999,0.813589,
1061023,6.953791,8.604897,4.931784,-173.669998,49.84,-29.120001,40.739151,59.267021,164.157242,14.8,8.21605,10.7896225,2.2158330000000004,-2.5245179999999996,-4.3694510000000015,5.431902,
1061042,6.267026,13.570182,5.156717,-29.540001,30.450001,6.16,40.758125,64.27179,162.100388,14.82,6.6104085,11.0875395,5.0442505,-0.6867649999999994,4.9652850000000015,0.224933,
1061062,5.764515,13.682649,4.477131,44.380001,15.4,25.059999,41.851688,60.34869,159.995758,14.84,6.0157705,13.6264155,4.816924,-0.5025110000000002,0.1124669999999987,-0.6795860000000005,
1061082,4.812138,11.071986,3.26632,72.449997,12.53,28.630001,41.092926,61.544434,160.493195,14.86,5.2883265,12.3773175,3.8717255,-0.9523770000000004,-2.610662999999999,-1.210811,
1061102,3.56304,8.233996,2.81406,98.980003,9.52,28.91,41.453453,60.702198,161.603149,14.88,4.187589,9.652991,3.04019,-1.249098,-2.8379900000000013,-0.4522599999999999,
1061122,2.821239,6.633141,2.110545,116.480003,5.95,27.09,39.346207,60.00605,161.914413,14.9,3.1921394999999997,7.4335685,2.4623025,-0.7418010000000002,-1.6008549999999993,-0.7035149999999999,
1061142,2.529304,5.955948,1.141417,120.610001,4.34,20.65,39.75383,59.173717,164.427673,14.92,2.6752715,6.294544500000001,1.625981,-0.2919349999999996,-0.6771929999999999,-0.9691280000000002,
1061162,2.177546,5.671192,0.090931,103.32,7.42,12.6,40.861172,59.012924,166.63472,14.94,2.353425,5.81357,0.616174,-0.3517580000000002,-0.2847560000000007,-1.0504859999999998,
1061182,1.737251,5.400794,-0.265613,74.129997,12.81,4.34,42.528549,56.09341,167.788254,14.96,1.9573985,5.5359929999999995,-0.087341,-0.4402949999999999,-0.2703979999999992,-0.3565439999999999,
