Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id
0,1.277813,-3.462538,9.023657,-32.970001,3.08,2.03,-64.67524,6.382042,-94.883316,0.0,0
20,1.383101,-3.878904,9.11698,-40.880001,3.92,1.05,-65.538506,6.515436,-95.975365,0.02,1
40,1.574534,-4.218697,8.72215,-42.279999,6.23,1.82,-67.015831,7.035687,-95.733063,0.04,2
60,1.418995,-4.635063,8.832224,-36.68,11.06,4.62,-65.086823,3.253118,-96.416512,0.06,3
76,1.115095,-5.230897,9.15048,-29.120001,13.65,7.98,-66.546165,3.217589,-97.955078,0.076,4
96,0.909305,-4.919819,8.834617,-25.969999,13.16,9.73,-67.486565,1.254035,-98.296844,0.096,5
116,0.562333,-5.187825,8.688649,-27.440001,10.43,9.38,-66.555931,6.974938,-94.345055,0.116,6
136,0.844697,-5.798016,8.860939,-23.59,5.39,8.61,-67.116051,5.694454,-98.35331,0.136,7
151,1.06963,-5.802802,8.729329,-15.54,4.76,8.89,-66.651558,1.114694,-98.046768,0.151,8
171,1.351993,-5.89134,9.497452,-4.41,9.8,11.97,-68.429817,5.409782,-96.712738,0.171,9
191,1.287385,-4.465167,9.411307,-12.39,19.530001,19.460001,-67.318626,4.690233,-96.70755,0.191,10
211,0.993057,-5.039464,9.571632,-43.470001,29.120001,25.83,-66.090981,3.155849,-96.707397,0.211,11
226,0.734623,-4.606348,8.664721,-70.699997,34.790001,29.82,-67.15036,3.886302,-95.168953,0.226,12
246,0.646085,-6.18806,9.112194,-74.550003,41.650002,33.880001,-67.051437,4.387916,-96.062004,0.246,13
266,0.92127,-8.59054,9.310805,-38.150002,52.220001,38.57,-68.848747,-0.360965,-97.732895,0.266,14
286,0.935627,-9.521381,9.643419,62.439999,70.769997,40.529999,-70.596649,1.781027,-98.603149,0.286,15
301,0.497725,-8.32732,10.284719,203.910004,92.260002,44.869999,-71.265152,-0.483851,-98.15905,0.301,16
321,-0.18904,-4.161267,9.863567,294.48999,96.949997,48.299999,-71.763062,3.3283,-96.779015,0.321,17
341,-1.119881,-3.031815,9.751101,300.089996,92.75,46.689999,-72.994987,5.141566,-95.748398,0.341,18
361,-2.041151,-1.9909,8.226818,266.140015,78.68,38.150002,-73.44371,6.804586,-96.011337,0.361,19
377,-2.593912,0.461831,6.389065,190.889999,56.77,23.24,-74.948318,12.398638,-93.04702,0.377,20
397,-2.069865,1.060058,6.487174,91.769997,40.529999,13.51,-76.14595,15.53926,-91.360786,0.397,21
417,-2.06508,-0.605406,8.540289,38.779999,34.23,13.37,-75.434639,18.092932,-89.370827,0.417,22
437,-2.122509,-1.363958,10.289505,39.48,29.33,15.190001,-74.249382,16.549625,-90.633644,0.437,23
452,-2.055508,-0.847089,10.502474,76.440002,23.1,17.92,-76.083412,16.872562,-89.863182,0.452,24
472,-2.347443,-0.069394,9.995177,91.139999,18.48,17.360001,-76.634453,19.353394,-89.700096,0.472,25
492,-2.3283,-0.141182,10.062179,63.91,16.1,15.05,-76.382706,17.727686,-89.148849,0.492,26
512,-2.505375,0.344579,9.918604,12.81,16.73,10.85,-77.773048,20.62674,-88.205078,0.512,27
527,-2.644163,0.0,10.478544,-27.51,22.610001,8.96,-77.750351,20.071949,-89.845619,0.527,28
547,-2.471874,-0.323043,10.638869,-35.700001,30.380001,10.85,-76.473862,20.147768,-87.597755,0.547,29
567,-2.529304,-0.610192,10.646049,-19.950001,38.43,13.16,-75.103577,20.444334,-87.554359,0.567,30
587,-2.541268,-0.459438,10.332577,2.38,42.139999,14.63,-75.333099,20.754581,-87.077271,0.587,31
603,-2.703986,-0.031108,9.614705,11.69,41.509998,13.79,-76.923904,20.490372,-87.534004,0.603,32
623,-2.83081,0.045465,9.071514,4.34,39.900002,12.53,-76.607086,18.318798,-87.360329,0.623,33
643,-3.139495,0.050251,8.681471,-3.29,36.68,10.92,-76.361687,19.611813,-86.572021,0.643,34
663,-3.381179,0.313471,8.181353,-6.79,31.639999,9.03,-79.362106,21.962818,-87.817398,0.663,35
678,-3.527147,0.3374,7.84156,-6.72,25.41,7.14,-79.225174,18.232235,-87.638512,0.678,36
698,-3.575005,0.179468,7.480231,-5.25,16.66,4.13,-80.378326,19.222734,-87.735573,0.698,37
718,-3.584576,0.464224,7.403657,-7.7,7.98,-0.14,-80.840309,21.442528,-86.077316,0.718,38
738,-3.670721,0.344579,7.563982,-16.73,-0.21,-2.73,-78.990517,18.202852,-86.804176,0.738,39
754,-3.740115,0.3374,7.757808,-25.48,-7.49,-4.97,-79.045288,19.791245,-87.643723,0.754,40
774,-3.680293,0.339793,8.190925,-34.369999,-14.28,-7.84,-78.778091,19.488928,-86.998177,0.774,41
794,-3.500824,0.019143,8.504395,-42.84,-20.790001,-10.64,-79.970238,19.151081,-87.891197,0.794,42
814,-3.385965,-0.351757,8.784366,-46.759998,-24.92,-13.3,-81.272804,20.949476,-88.96553,0.814,43
829,-3.290249,-0.746587,9.176803,-50.189999,-27.440001,-15.96,-79.130066,19.773401,-90.16967,0.829,44
849,-3.137103,-0.961949,9.365842,-60.760002,-28.42,-17.92,-77.910545,19.076653,-86.93689,0.849,45
