Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,gesture_id
392831,-0.591048,-6.69775,6.532639,11.97,-8.26,-11.41,80.358887,-132.166534,-42.191162,392.831,20863,0.454653,0.2799699999999996,-0.019143000000000576,-0.8183744999999987,-6.837734999999977,6.542210500000005,41
392846,1.361565,-8.186138,8.906404,-5.6,-7.35,-21.42,83.051895,-132.343994,-40.838802,392.846,20864,1.952613,-1.4883879999999996,2.3737650000000006,0.3852585000000013,-7.441943999999977,7.719521500000006,41
392866,0.20579,-7.951633,7.965991,8.96,-8.82,-21.210001,85.154869,-131.368958,-40.119305,392.866,20865,-1.155775,0.23450499999999952,-0.9404130000000004,0.7836775000000012,-8.068885499999977,8.436197500000006,41
392886,-1.763573,-6.78868,7.870275,26.67,-11.41,-16.379999,83.794006,-131.663544,-39.882034,392.886,20866,-1.969363,1.162953,-0.09571599999999947,-0.7788914999999987,-7.370156499999977,7.918133000000006,41
392906,-1.124667,-6.568533,7.322299,23.1,-8.96,-15.33,84.118172,-131.193298,-40.221405,392.906,20867,0.638906,0.22014699999999987,-0.5479760000000002,-1.4441199999999987,-6.678606499999978,7.5962870000000065,41
392921,0.358936,-7.501767,7.511339,19.74,-8.4,-14.7,85.153122,-132.969254,-40.963711,392.921,20868,1.483603,-0.9332339999999997,0.18904000000000032,-0.38286549999999875,-7.035149999999977,7.4168190000000065,41
392941,0.488153,-8.016242,7.291191,23.73,-10.15,-13.72,85.739769,-132.802307,-40.797863,392.941,20869,0.12921700000000003,-0.514475,-0.220148,0.4235445000000013,-7.759004499999977,7.401265000000007,41
392961,1.110309,-7.559196,6.972934,25.41,-14.63,-11.13,84.418793,-130.728012,-41.262424,392.961,20870,0.6221559999999999,0.45704600000000006,-0.318257,0.7992310000000014,-7.787718999999978,7.132062500000007,41
392981,0.562333,-7.477838,7.61902,25.41,-14.56,-17.290001,86.27166,-131.046967,-41.471565,392.981,20871,-0.547976,0.08135799999999982,0.6460859999999995,0.8363210000000013,-7.518516999999977,7.295977000000006,41
392997,-0.01675,-7.755415,8.370393,25.83,-17.01,-22.75,84.10022,-130.156723,-42.28051,392.997,20872,-0.579083,-0.27757699999999996,0.7513730000000001,0.2727915000000013,-7.6166264999999775,7.994706500000006,41
393017,-0.289542,-7.879847,8.863332,23.66,-24.5,-29.26,86.028015,-130.739716,-41.415462,393.017,20873,-0.27279200000000003,-0.12443199999999965,0.4929389999999998,-0.15314599999999867,-7.817630999999977,8.616862500000005,41
393037,0.124431,-8.291427,8.7389,14.77,-35.91,-40.810001,87.654747,-132.067856,-40.680496,393.037,20874,0.41397300000000004,-0.4115800000000007,-0.12443200000000054,-0.08255549999999867,-8.085636999999977,8.801116000000004,41
393057,-0.509689,-7.420408,8.588147,9.03,-43.959999,-50.400002,88.908577,-130.956436,-40.632069,393.057,20875,-0.6341199999999999,0.8710190000000004,-0.15075299999999991,-0.19262899999999863,-7.855917499999977,8.663523500000004,41
393072,1.359172,-8.339285,8.604897,-5.67,-54.670002,-60.549999,87.011688,-127.726685,-41.308506,393.072,20876,1.8688609999999999,-0.9188770000000002,0.016750000000000043,0.4247415000000014,-7.879846499999977,8.596522000000004,41
393092,0.433116,-8.844189,8.262712,-14.91,-70.629997,-74.760002,88.66922,-130.928055,-41.606731,393.092,20877,-0.926056,-0.5049039999999998,-0.34218499999999885,0.8961440000000014,-8.591736999999977,8.433804500000004,41
393112,0.14836,-8.169388,8.056922,-28.77,-98.489998,-82.110001,87.74733,-128.647507,-41.336479,393.112,20878,-0.284756,0.6748010000000004,-0.20579000000000036,0.29073800000000133,-8.506788499999978,8.159817000000006,41
393132,1.986114,-5.230897,4.833674,0.21,-117.18,-70.489998,91.252243,-128.689392,-39.264595,393.132,20879,1.8377539999999999,2.938491,-3.223248,1.0672370000000013,-6.700142499999977,6.4452980000000055,41
393147,1.698965,-6.183275,6.7145,59.849998,-61.880001,-53.48,93.350822,-131.955475,-38.73613,393.147,20880,-0.2871489999999999,-0.9523780000000004,1.8808259999999999,1.8425395000000013,-5.707085999999977,5.774087000000005,41
393167,-0.710694,-3.950691,2.751844,24.08,-32.130001,-45.080002,91.529282,-128.709854,-37.16729,393.167,20881,-2.409659,2.232584,-3.962656,0.49413550000000134,-5.066982999999977,4.733172000000005,41
