Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
63825,-7.697985,-0.976306,7.312727,-3.71,-8.26,-14.63,-106.946342,-84.852715,-85.819901,3400,63.825
63845,-7.25769,-1.088773,7.135652,-6.37,-18.620001,-6.23,-104.979553,-84.107353,-84.158905,3401,63.845
63865,-6.549389,-1.409423,7.465873,-23.17,-31.01,-1.75,-105.47966,-82.175369,-84.79438,3402,63.865
63885,-5.376864,-2.237369,9.810924,-22.75,-37.73,0.98,-105.705322,-82.423874,-86.51915,3403,63.885
63900,-6.338813,-0.69155,9.155267,-3.01,-31.290001,-0.77,-101.71106,-85.720131,-83.765762,3404,63.9
63920,-9.188767,-1.081594,7.951633,-5.6,-19.950001,-1.54,-107.101364,-85.086357,-85.43972,3405,63.92
63940,-8.23639,-0.026322,6.633141,-15.33,-15.68,0.63,-101.532486,-85.481537,-83.44429,3406,63.94
63960,-6.604426,-0.772909,8.348856,-32.549999,-13.02,0.63,-102.307556,-86.168922,-85.383369,3407,63.96
63975,-5.17586,-1.569748,9.995177,-27.440001,-9.73,-1.68,-102.032692,-88.069542,-85.301567,3408,63.975
63995,-4.261769,-1.682214,9.703242,-34.23,-8.4,-3.36,-103.010231,-85.241158,-84.373077,3409,63.995
64015,-3.780795,-2.330693,10.971483,-35.98,-9.59,-6.58,-103.518112,-86.230865,-85.666611,3410,64.015
64035,-3.005492,-3.237605,11.220346,-34.09,-11.27,-12.39,-103.418747,-85.449379,-85.388557,3411,64.035
64050,0.24647,-5.195004,16.783857,53.970001,-2.66,-33.950001,-102.667656,-85.046814,-85.322227,3412,64.05
64070,2.129688,3.364429,13.273461,169.960007,16.309999,-73.5,-102.713997,-89.016991,-85.605133,3413,64.07
64090,0.256041,3.043779,17.863058,171.850006,36.82,-116.480003,-100.052208,-87.601082,-84.390678,3414,64.09
64110,-1.112702,8.557039,12.230153,113.75,46.549999,-155.399994,-103.989067,-83.252388,-86.957886,3415,64.11
64125,-5.111252,-2.703986,10.153109,-71.540001,50.400002,-163.660004,-105.728874,-82.428833,-87.220802,3416,64.125
64145,-10.148323,-10.629298,6.496746,-145.949997,59.57,-154.839996,-104.257149,-83.990616,-86.105652,3417,64.145
64165,-13.424214,-16.367491,3.237605,-68.040001,59.360001,-132.930008,-103.565208,-86.240776,-87.069908,3418,64.165
64185,-13.292604,-15.518009,2.62502,98.980003,40.950001,-92.610001,-102.722992,-88.739098,-84.714699,3419,64.185
