Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
20614,-0.102895,-1.373529,10.11243,-1.96,-2.17,0.56,-82.724724,-73.53141,-78.928589,1098,20.614
20634,-0.136396,-1.313707,10.102858,-3.01,-2.1,0.35,-81.715858,-73.433151,-78.497368,1099,20.634
20649,-0.090931,-1.49796,10.11243,-2.8,-2.24,0.35,-80.312172,-72.849777,-76.30056,1100,20.649
20669,-0.162718,-1.418995,9.990392,-1.33,-2.38,0.35,-81.249931,-72.172493,-77.295715,1101,20.669
20689,-0.119645,-1.40703,9.992785,-0.35,-2.59,0.56,-82.156914,-73.368439,-79.324059,1102,20.689
20709,-0.129217,-1.402244,10.095679,-0.28,-3.01,0.7,-80.349419,-72.577835,-76.252106,1103,20.709
20725,-0.11486,-1.493175,10.095679,-1.12,-3.08,0.98,-80.964767,-73.030594,-78.431038,1104,20.725
20745,-0.122038,-1.493175,10.114822,-0.98,-3.01,0.84,-84.565636,-75.089622,-80.313957,1105,20.745
20765,-0.14836,-1.500353,10.057393,-0.21,-3.08,0.84,-82.35817,-73.052246,-78.004982,1106,20.765
20785,-0.088538,-1.488389,10.050214,0.21,-3.29,0.84,-83.012077,-74.553474,-79.808769,1107,20.785
20800,-0.098109,-1.409423,10.052607,0.28,-3.36,0.7,-80.206886,-75.266876,-77.430672,1108,20.8
20820,-0.093323,-1.40703,10.11243,-0.14,-3.22,0.7,-83.164024,-71.866409,-78.910866,1109,20.82
20840,-0.043072,-1.471638,10.141145,-0.42,-2.87,0.7,-82.128654,-73.362488,-78.482079,1110,20.84
20860,-0.093323,-1.426173,10.069357,-0.84,-2.31,0.91,-80.527985,-72.816429,-76.573586,1111,20.86
20875,-0.102895,-1.490782,10.002356,-0.98,-2.24,1.12,-84.434944,-71.381485,-78.676201,1112,20.875
20895,-0.105288,-1.536247,10.035856,-0.07,-2.52,1.19,-81.356972,-71.355675,-77.010017,1113,20.895
20915,-0.100502,-1.526675,9.999963,1.12,-3.15,1.4,-84.324951,-73.797607,-79.665985,1114,20.915
20935,-0.107681,-1.450102,10.066964,1.89,-3.64,1.54,-80.149055,-73.93457,-76.073395,1115,20.935
20950,-0.067001,-1.385494,10.066964,1.96,-3.99,1.82,-82.691757,-73.524475,-77.946274,1116,20.95
20970,-0.102895,-1.39028,10.062179,0.98,-4.55,2.45,-83.935707,-73.873222,-80.382919,1117,20.97
20990,-0.07418,-1.328064,10.062179,-0.35,-5.04,2.94,-80.543869,-74.419685,-77.838982,1118,20.99
21010,-0.138789,-1.375922,10.074143,-1.89,-5.74,3.5,-80.652222,-74.923286,-77.226601,1119,21.01
21025,-0.11486,-1.454888,10.076536,-3.29,-6.86,3.71,-83.044617,-74.28054,-79.61998,1120,21.025
21045,-0.105288,-1.476424,10.047821,-3.64,-8.12,3.85,-81.6521,-75.299431,-78.548248,1121,21.045
21065,-0.014357,-1.42378,10.172253,-3.43,-8.68,4.83,-81.436279,-75.332779,-78.275238,1122,21.065
21085,0.011965,-1.366351,10.153109,-4.41,-9.45,6.23,-82.977364,-72.946251,-77.982048,1123,21.085
21100,-0.014357,-1.411816,10.208146,-4.83,-10.99,8.4,-78.458878,-72.888878,-75.338608,1124,21.1
21120,0.067001,-1.416602,10.14593,-4.55,-12.6,13.440001,-80.417992,-75.232536,-77.563362,1125,21.12
21140,0.11486,-1.576926,10.184216,-3.15,-14.77,15.61,-81.717064,-70.233566,-76.948883,1126,21.14
21160,0.624549,-2.569983,10.674763,11.83,-19.389999,11.97,-82.293091,-73.598106,-78.382553,1127,21.16
21175,0.45226,-2.031579,11.275383,52.849998,-15.4,7.28,-81.531265,-71.873146,-78.362251,1128,21.175
21195,1.158167,-0.973914,12.165545,103.879997,-10.43,-1.19,-78.358299,-75.306969,-76.609047,1129,21.195
21215,0.772909,2.077044,12.428764,118.860001,0.84,-6.3,-80.48175,-73.366257,-77.512474,1130,21.215
21235,1.005021,0.155539,14.247375,111.790001,10.01,-8.19,-79.375275,-74.0868,-77.647614,1131,21.235
21250,1.282599,-0.74898,14.618276,179.270004,21.280001,-13.23,-80.318954,-70.210922,-77.234604,1132,21.25
21270,-0.24647,6.013378,14.773814,224.559998,30.450001,-23.59,-80.143349,-68.373032,-76.209053,1133,21.27
21290,0.442688,3.902833,15.977448,208.880005,38.57,-32.48,-80.967186,-66.631424,-75.334061,1134,21.29
21310,0.918877,4.967677,16.896324,238.699997,59.5,-52.150002,-83.298347,-65.975792,-75.903152,1135,21.31
21325,-0.153146,11.000198,17.745806,229.180008,88.129997,-73.5,-82.009796,-63.257156,-74.028,1136,21.325
21345,-1.330457,11.378278,16.951361,142.169998,117.599998,-86.800003,-84.315666,-60.996284,-73.051041,1137,21.345
21365,-1.770752,6.3771,14.737921,62.580002,140.490005,-95.830002,-84.642792,-59.867237,-72.007584,1138,21.365
21385,-2.194297,3.328535,13.012634,21.35,156.449997,-98.139999,-86.499046,-58.228848,-72.265465,1139,21.385
21400,-2.43598,0.964342,11.160523,-6.02,167.789993,-90.019997,-90.983246,-56.95887,-74.253273,1140,21.4
21420,-3.005492,-1.198847,8.561825,-38.57,173.809998,-71.260002,-89.4366,-58.784664,-72.063942,1141,21.42
21440,-3.732937,-3.158639,6.975327,-70.419998,173.949997,-44.66,-93.335457,-58.668163,-73.559212,1142,21.44
21460,-4.271341,-3.910012,5.372079,-87.989998,169.119995,-15.75,-95.399857,-58.594727,-74.653862,1143,21.46
21476,-4.869568,-4.785816,4.206732,-80.779999,161.279999,12.95,-96.453644,-56.822742,-74.47287,1144,21.476
21496,-5.230897,-6.135417,3.541504,-24.360001,149.309998,33.040001,-99.668236,-57.358097,-76.368652,1145,21.496
21516,-5.407972,-5.089715,2.605877,85.120003,131.809998,36.889999,-100.658264,-57.452396,-76.238556,1146,21.516
21536,-5.597012,-1.919112,2.057901,175.419998,115.919998,33.529999,-101.862465,-60.433052,-76.758858,1147,21.536
21551,-6.444101,-0.744194,1.768359,221.339996,102.199997,35.279999,-102.318001,-56.611984,-74.115852,1148,21.551
21571,-8.006671,-1.442924,2.117724,228.759995,85.540001,42.77,-104.446609,-55.43293,-72.49073,1149,21.571
21591,-8.245961,-2.254119,2.3618,220.990005,70.349998,55.299999,-104.012794,-53.619461,-69.929199,1150,21.591
21611,-7.616626,1.225169,3.228033,196.139999,69.230003,64.610001,-105.385612,-52.036858,-68.097412,1151,21.611
