Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
0,-5.518046,-2.093795,10.354114,139.369995,-24.85,-36.82,-91.026711,-84.367676,-84.01815,0,0.0
20,-5.42233,-1.689393,9.985605,107.169998,-24.99,-19.950001,-89.50219,-80.358009,-81.635345,1,0.02
40,-5.472581,-1.545819,9.681706,84.629997,-22.4,-6.93,-89.858009,-79.514786,-82.60498,2,0.04
60,-5.305077,-1.002628,9.47113,67.410004,-18.129999,0.28,-90.620163,-76.999611,-82.574577,3,0.06
75,-5.283541,-1.220383,9.959284,60.549999,-11.62,3.5,-90.364136,-78.904205,-83.054092,4,0.075
95,-4.900676,-0.990664,10.600583,68.809998,-0.56,3.43,-89.164642,-75.92453,-82.674118,5,0.095
115,-4.536954,-0.512082,10.547939,77.489998,13.16,1.82,-90.75074,-76.187744,-82.990524,6,0.115
135,-4.527382,0.296721,9.504631,77.910004,24.5,-0.56,-88.365242,-78.711647,-82.752983,7,0.135
150,-4.630277,0.622156,8.72215,65.800003,31.57,-2.38,-88.830627,-75.172424,-81.561737,8,0.15
170,-4.711636,0.514475,7.930098,45.43,33.599998,-2.52,-87.411491,-73.265663,-79.270638,9,0.17
190,-4.704457,0.303899,7.394086,24.92,31.99,-1.19,-89.767952,-74.215279,-81.385788,10,0.19
210,-4.668564,-0.358936,7.331871,11.55,27.370001,0.77,-91.172844,-71.599068,-82.034096,11,0.21
226,-4.381415,-0.935627,7.695592,8.96,21.139999,2.66,-92.645454,-71.077827,-81.651459,12,0.226
246,-3.95787,-1.287385,8.037778,10.85,13.23,5.39,-92.83477,-72.638817,-81.92691,13,0.246
266,-3.397929,-1.804253,8.401501,17.15,5.18,9.1,-92.678429,-71.084763,-82.633774,14,0.266
286,-3.201711,-1.739644,8.525931,28.42,-3.64,13.51,-92.394577,-73.263275,-83.442413,15,0.286
301,-2.646556,-1.74443,9.181588,36.189999,-12.88,20.16,-91.278244,-73.701965,-82.125793,16,0.301
321,-2.268477,-1.280206,9.88271,45.080002,-18.549999,26.040001,-91.655426,-70.983536,-81.781563,17,0.321
341,-2.036365,-0.536011,10.100465,51.099998,-21.35,29.610001,-90.258209,-72.001434,-80.569504,18,0.341
361,-1.976542,0.473796,10.253612,57.75,-21.49,30.59,-92.535355,-68.973938,-81.419434,19,0.361
