Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id
3128,1.344814,-7.078222,-6.762358,-14.28,-18.41,-1.4,-55.411022,-4.068082,-21.79838,3.128,166
3148,1.328064,-7.217011,-7.276834,-20.16,-7.49,-3.08,-54.146561,-6.154282,-23.017776,3.148,167
3163,1.387887,-6.992077,-7.018399,-16.940001,-5.81,-2.03,-55.551132,-7.778204,-23.716795,3.163,168
3183,1.20124,-6.93704,-6.984899,-12.46,-5.67,2.03,-54.118301,-6.148334,-22.175795,3.183,169
3203,1.064844,-6.822181,-6.726465,-7.98,-13.58,4.34,-53.485409,-6.531226,-22.948841,3.203,170
3223,1.0122,-6.965755,-7.231368,-1.26,-13.37,1.19,-56.856663,-4.38051,-24.087053,3.223,171
3238,1.16056,-6.82936,-6.99447,6.37,-9.38,-1.68,-53.026836,-7.912391,-21.234144,3.238,172
3258,1.222776,-6.676214,-6.745608,12.32,-5.67,0.63,-53.169796,-5.503214,-21.226677,3.258,173
3278,1.299349,-6.666642,-6.748001,14.56,-2.24,3.64,-55.481236,-3.803078,-22.732231,3.278,174
3298,0.997843,-6.712107,-6.558961,12.81,0.56,4.62,-54.539192,-4.759239,-22.767853,3.298,175
3313,0.990664,-6.580497,-6.18806,3.85,-8.89,5.46,-56.84845,-1.178941,-22.257902,3.313,176
3333,0.923663,-6.721679,-6.535032,-8.68,-15.47,5.32,-53.729053,-6.223953,-22.89274,3.333,177
3353,0.990664,-6.956184,-6.97772,-18.27,-14.35,1.96,-53.83741,-6.72755,-22.280355,3.353,178
3373,0.983485,-7.0519,-7.121294,-19.040001,-9.17,-1.26,-56.071281,-2.650594,-23.365101,3.373,179
3388,1.057665,-6.841324,-6.913112,-14.7,-9.52,-2.52,-56.390846,-7.639854,-24.107199,3.388,180
3408,0.894948,-6.776716,-6.975327,-6.37,-11.41,-1.68,-57.714355,-3.686379,-22.696589,3.408,181
3428,1.000236,-6.661856,-6.917897,-0.35,-14.98,-0.14,-56.077309,-3.972002,-23.178741,3.428,182
3448,1.02895,-6.613998,-6.929862,1.75,-14.56,2.45,-57.034367,-4.059359,-22.06633,3.448,183
3464,0.947592,-6.700143,-6.860467,-0.07,-10.22,5.04,-58.044098,-4.717365,-24.839741,3.464,184
3484,0.763338,-6.728858,-6.886789,-0.91,-10.85,6.3,-55.241867,-3.83147,-21.757568,3.484,185
3504,0.868626,-6.941826,-7.217011,0.7,-9.1,4.62,-55.521122,-6.171968,-22.030403,3.504,186
3524,0.899733,-6.84611,-7.061472,1.89,-5.46,2.24,-56.723896,-3.31221,-21.655594,3.524,187
3540,0.722658,-6.743215,-6.975327,3.85,-3.64,2.45,-56.0037,-5.55643,-21.77787,3.54,188
3560,0.744194,-6.728858,-6.848503,6.3,-5.88,3.08,-55.068901,-4.63441,-20.078644,3.56,189
3580,0.765731,-6.702536,-6.891575,6.02,-7.84,3.22,-54.925049,-6.003045,-21.583893,3.58,190
