Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id
2184,-0.169896,-9.595561,3.998549,-0.98,-19.32,-37.939999,-72.968758,-24.254507,-94.230591,2.184,116
2204,0.308685,-9.932961,4.78103,9.66,-18.41,-37.939999,-70.275749,-24.431955,-92.878227,2.204,117
2224,0.339793,-10.428293,5.321827,36.82,-13.51,-36.470001,-70.749763,-24.374182,-94.687225,2.224,118
2244,0.100502,-9.581204,5.319435,74.199997,-8.12,-36.610001,-71.220749,-21.876501,-92.138527,2.244,119
2259,-0.090931,-7.410836,4.524989,75.739998,-10.29,-39.060001,-70.237183,-23.383484,-93.253372,2.259,120
2279,0.825553,-7.987527,4.197161,20.440001,-19.67,-41.02,-72.134071,-20.153721,-93.92981,2.279,121
2299,1.586498,-11.356742,4.134945,-28.84,-23.379999,-30.380001,-70.029892,-22.378271,-94.758797,2.299,122
2319,1.978935,-13.603683,3.82626,-38.080002,-17.780001,-7.56,-67.246941,-21.776213,-93.409042,2.319,123
2335,1.588891,-11.703713,4.108623,-16.52,-7.56,5.46,-69.318581,-19.824598,-92.768837,2.335,124
2355,0.885376,-8.602505,3.661149,4.34,-0.49,5.46,-68.797859,-19.671537,-94.567612,2.355,125
2375,0.260827,-7.391693,3.390751,10.01,-0.28,0.14,-68.629601,-20.475468,-93.029015,2.375,126
2395,0.136396,-7.398872,3.433823,11.55,-3.92,-6.93,-68.743088,-21.259928,-93.728058,2.395,127
2410,0.162718,-8.76283,3.797545,34.02,-7.49,-13.65,-69.394821,-20.881001,-93.516335,2.41,128
2430,0.433116,-10.007142,4.82171,73.709999,-8.47,-14.7,-68.50666,-19.208229,-95.88929,2.43,129
2450,0.507297,-9.746315,5.020321,99.889999,-6.79,-13.16,-68.836433,-20.720009,-94.192467,2.45,130
2470,0.73223,-8.793938,5.089715,87.709999,-7.49,-13.440001,-67.222496,-20.730715,-94.205177,2.47,131
2486,0.842304,-9.765458,5.379257,66.290001,-8.47,-15.89,-68.615341,-15.471694,-95.226204,2.486,132
2506,1.100738,-9.121766,5.369686,64.470001,-9.45,-12.6,-68.948929,-15.943927,-95.167496,2.506,133
2526,1.139024,-8.150245,5.728622,69.93,-8.19,-9.73,-69.526588,-16.388758,-96.223778,2.526,134
2546,1.088773,-7.420408,6.034914,65.309998,-7.7,-7.14,-67.958008,-14.809088,-96.79538,2.546,135
2561,0.890162,-7.264869,5.999021,53.34,-7.77,-6.16,-68.662857,-15.76148,-97.800598,2.561,136
