Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id
1792,1.095952,-7.374943,6.795859,-17.290001,-5.6,2.17,-67.619141,-9.055191,-98.160835,1.792,95
1808,1.139024,-7.724308,6.748001,-21.98,-4.55,0.21,-67.167778,-8.077382,-98.55127,1.808,96
1828,1.229955,-7.992313,6.767144,-22.889999,-2.38,-3.01,-69.617149,-8.207207,-99.959732,1.828,97
1848,1.25867,-8.140674,6.503924,-23.450001,-1.33,-4.48,-66.722908,-9.181646,-96.086472,1.848,98
1868,1.289778,-8.31057,6.243097,-20.440001,-1.4,-3.22,-67.103592,-9.663793,-97.431061,1.868,99
1883,1.191668,-8.44218,6.034914,-10.64,-2.03,0.0,-65.412987,-8.338222,-95.525177,1.883,100
1903,1.045701,-8.293819,5.774087,4.13,-4.06,3.78,-66.480118,-10.048666,-98.484756,1.903,101
1923,0.906912,-8.210068,5.812374,23.73,-6.93,5.46,-67.09417,-9.66181,-97.150398,1.923,102
1943,0.878197,-8.406286,5.977484,48.860001,-10.57,5.04,-67.288193,-11.223793,-97.56617,1.943,103
1958,0.981092,-8.435001,6.17131,75.529999,-14.07,3.08,-66.312294,-11.132469,-98.117264,1.958,104
1978,1.026558,-8.147852,6.513496,96.040001,-15.68,0.98,-66.680168,-12.932058,-98.71418,1.978,105
1998,0.947592,-7.671663,6.874825,106.889999,-17.360001,-1.68,-64.77932,-12.200572,-99.017799,1.998,106
2018,1.021772,-6.929862,7.250512,109.270004,-19.389999,-2.66,-64.997559,-5.768051,-96.19384,2.018,107
2034,1.514711,-6.051664,7.611841,107.449997,-17.780001,-3.99,-66.508698,-5.814485,-99.276039,2.034,108
2054,1.356779,-4.709243,7.875061,95.690002,-11.13,-4.97,-64.704605,-3.704453,-96.671112,2.054,109
2074,1.426173,-4.036836,8.468502,71.260002,-7.07,-8.4,-63.742836,-3.616105,-97.643196,2.074,110
2094,1.418995,-3.902833,8.650363,36.119999,-5.39,-7.07,-64.784668,-3.721305,-99.056725,2.094,111
2109,1.529068,-4.419701,8.468502,5.74,-5.53,-3.92,-64.377792,-0.593372,-97.663857,2.109,112
2129,1.646321,-5.209361,8.262712,-13.93,-4.41,-0.84,-63.469181,-2.317142,-96.012909,2.129,113
2149,1.567355,-5.74298,8.032992,-24.360001,-3.43,1.54,-67.00267,1.958913,-98.876068,2.149,114
2169,1.462067,-6.180882,7.918133,-24.85,-2.73,1.89,-64.83255,-0.251759,-97.74044,2.169,115
2185,1.371136,-6.334028,7.908561,-20.09,-2.24,1.61,-65.858505,1.246304,-97.888565,2.185,116
2205,1.366351,-6.326849,7.757808,-14.77,-2.1,0.91,-65.223541,-1.776429,-97.867905,2.205,117
2225,1.354386,-6.334028,7.650127,-10.43,-1.89,0.14,-65.613647,-2.260556,-99.493156,2.225,118
2245,1.308921,-6.374707,7.657306,-6.09,-1.61,0.0,-65.377243,-0.68965,-97.814407,2.245,119
2260,1.194061,-6.39385,7.721914,-2.31,-1.82,-0.35,-64.13372,-0.620773,-96.548859,2.26,120
2280,1.220383,-6.322063,7.80088,1.12,-2.59,-1.05,-62.100216,-3.34099,-95.64283,2.28,121
2300,1.265848,-6.178489,7.843953,2.38,-3.01,-2.1,-64.92292,-1.311137,-98.908928,2.3,122
2320,1.325671,-5.888947,7.963598,0.7,-3.08,-2.31,-65.15551,-3.921594,-98.949554,2.32,123
2335,1.368743,-5.786052,7.987527,-4.06,-2.8,-2.03,-64.164619,-3.267552,-96.737465,2.335,124
2355,1.361565,-5.963127,7.839167,-8.75,-3.36,-0.7,-63.379669,-1.817509,-97.186615,2.355,125
2375,1.354386,-6.17131,7.731486,-9.94,-3.36,0.21,-64.405731,-4.839449,-98.556541,2.375,126
2395,1.301742,-6.259848,7.712343,-8.33,-3.5,0.56,-66.07225,-1.360188,-97.367874,2.395,127
2410,1.256277,-6.379493,7.681235,-4.69,-3.71,0.14,-65.453056,-1.466181,-97.390816,2.41,128
2430,1.263456,-6.381886,7.640555,-1.75,-3.99,-0.21,-65.566978,-2.530516,-99.260956,2.43,129
2450,1.277813,-6.334028,7.719522,0.07,-3.78,-0.7,-63.00544,-2.936646,-96.826759,2.45,130
2470,1.361565,-6.307706,7.741058,0.77,-3.78,-1.19,-63.601944,-3.385441,-98.444366,2.47,131
2485,1.395065,-6.247883,7.666878,0.7,-3.71,-1.47,-63.790821,-4.666561,-97.548714,2.485,132
2505,1.418995,-6.240705,7.664485,0.0,-3.22,-1.4,-64.841644,-4.493871,-98.0718,2.505,133
2525,1.380708,-6.144988,7.736272,-0.42,-2.52,-1.12,-65.147728,-0.999898,-98.291504,2.525,134
2545,1.385494,-6.156952,7.750629,-1.54,-2.17,-1.12,-65.986237,-4.061134,-100.2304,2.545,135
2561,1.340029,-6.26224,7.738665,-1.82,-2.38,-0.91,-64.823669,-5.049652,-99.852676,2.561,136
2581,1.342421,-6.223954,7.702771,-1.89,-2.45,-1.05,-65.734062,-5.406968,-98.508057,2.581,137
2601,1.359172,-6.295741,7.714736,-1.54,-2.87,-1.19,-65.781586,-5.696754,-101.082458,2.601,138
2621,1.347207,-6.264633,7.753022,-1.19,-3.01,-0.91,-65.133598,-0.996924,-97.870514,2.621,139
2637,1.33285,-6.259848,7.714736,-0.84,-3.01,-0.77,-64.8125,-3.44738,-98.727608,2.637,140
2657,1.318492,-6.235919,7.697985,-0.91,-3.01,-0.77,-63.48856,-7.120982,-98.967125,2.657,141
2677,1.351993,-6.259848,7.702771,-1.54,-2.94,-0.77,-65.987556,-5.38155,-99.903717,2.677,142
2697,1.299349,-6.26224,7.676449,-2.31,-3.08,-0.7,-63.139091,-5.045487,-97.760437,2.697,143
2712,1.301742,-6.300527,7.690806,-2.87,-2.94,-0.49,-63.846478,-4.118711,-96.89048,2.712,144
