Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id
3615,0.631728,-0.622156,-9.550097,6.16,-3.64,-0.21,-52.939198,18.989611,-29.783571,3.615,192
3635,0.650871,-0.591048,-9.581204,6.3,-3.71,-0.07,-53.469334,18.834566,-28.265459,3.635,193
3655,0.696336,-0.586262,-9.588383,5.32,-3.85,-0.35,-52.446335,18.935801,-27.413252,3.655,194
3675,0.638906,-0.648478,-9.52856,2.8,-3.71,-0.49,-52.296024,19.168446,-27.93376,3.675,195
3691,0.610192,-0.61737,-9.574025,-0.14,-3.29,-0.7,-52.808182,18.457621,-28.196522,3.691,196
3711,0.631728,-0.588655,-9.504631,-0.63,-3.08,-0.91,-52.756805,18.188652,-27.823988,3.711,197
3731,0.641299,-0.559941,-9.518989,-0.56,-3.43,-1.19,-52.383007,16.789644,-28.635231,3.731,198
3751,0.610192,-0.574298,-9.542917,-1.05,-3.64,-1.26,-53.373039,16.695347,-28.505129,3.751,199
3766,0.619763,-0.58387,-9.574025,-0.28,-3.64,-1.05,-53.463303,20.155972,-28.451815,3.766,200
3786,0.650871,-0.634121,-9.597955,2.03,-3.5,-0.77,-52.679352,16.045469,-28.624977,3.786,201
3806,0.653264,-0.591048,-9.609919,3.29,-3.36,-0.63,-51.965076,16.999846,-27.339098,3.806,202
3826,0.607799,-0.569512,-9.590775,3.15,-3.5,-0.7,-53.272785,18.51738,-29.724861,3.826,203
3841,0.614977,-0.607799,-9.566847,2.1,-3.08,-0.63,-53.371719,18.015764,-28.831816,3.841,204
3861,0.626942,-0.643692,-9.56206,0.07,-2.38,-0.98,-55.094433,17.243,-29.377819,3.861,205
3881,0.626942,-0.60062,-9.547704,0.35,-2.17,-0.98,-53.008232,15.574229,-28.425938,3.881,206
3901,0.672407,-0.598227,-9.578811,2.8,-2.73,-0.7,-53.786263,16.486137,-29.660934,3.901,207
3916,0.619763,-0.591048,-9.56206,5.53,-3.29,-0.56,-54.291962,17.376591,-28.938955,3.916,208
3936,0.638906,-0.605406,-9.552489,8.82,-3.36,-0.07,-53.205639,15.331671,-29.308729,3.936,209
3956,0.624549,-0.662836,-9.583597,16.59,-3.78,1.54,-51.062031,14.71534,-28.17067,3.956,210
3976,0.665228,-0.720265,-9.595561,27.09,-4.34,3.22,-53.831612,18.076513,-30.219826,3.976,211
3991,0.655657,-0.827946,-9.490273,34.720001,-5.74,4.69,-52.104328,13.849469,-26.915318,3.991,212
4011,0.619763,-0.945199,-9.516596,35.209999,-7.21,5.11,-53.403828,18.568571,-27.471935,4.011,213
4031,0.559941,-1.150989,-9.590775,26.67,-6.86,3.57,-52.880608,16.361666,-27.305906,4.031,214
4051,0.581477,-1.251491,-9.533346,10.29,-4.55,0.21,-53.852657,15.711589,-28.956676,4.051,215
4067,0.595834,-1.239526,-9.521381,-3.99,-2.59,-1.4,-52.321781,16.802532,-26.810942,4.067,216
4087,0.574298,-1.129453,-9.566847,-9.1,-1.82,-1.4,-51.313805,15.86025,-24.881941,4.087,217
4107,0.643692,-1.067237,-9.538132,-5.53,-2.38,-1.12,-54.721844,19.043577,-28.640575,4.107,218
4127,0.588655,-1.02895,-9.514202,-0.84,-3.22,-0.49,-52.020409,13.307567,-26.731571,4.127,219
4142,0.586262,-1.064844,-9.516596,2.66,-3.43,-0.28,-53.664238,16.232038,-27.183449,4.142,220
4162,0.574298,-1.067237,-9.54531,3.5,-3.36,-0.56,-52.994102,15.577204,-28.004948,4.162,221
4182,0.58387,-1.098345,-9.530953,1.61,-3.43,-0.84,-53.055786,14.803647,-27.16036,4.182,222
4202,0.58387,-1.083987,-9.504631,-1.82,-3.43,-1.05,-51.367363,14.249057,-27.269981,4.202,223
4218,0.562333,-1.091166,-9.535739,-4.34,-3.15,-1.05,-53.748585,16.494068,-28.538296,4.218,224
4238,0.650871,-0.99545,-9.530953,-3.01,-3.08,-0.91,-54.209793,15.234401,-29.599615,4.238,225
4258,0.665228,-1.021772,-9.535739,0.84,-3.29,-0.63,-50.856091,13.919338,-25.509438,4.258,226
4278,0.595834,-1.048094,-9.507024,3.36,-3.5,-0.56,-52.722198,15.275879,-27.219069,4.278,227
4293,0.533619,-1.067237,-9.507024,2.66,-3.36,-0.7,-52.816849,14.495382,-27.356791,4.293,228
4313,0.60062,-1.095952,-9.521381,0.7,-2.87,-0.91,-54.903481,15.884279,-29.479769,4.313,229
4333,0.586262,-1.05288,-9.487881,0.0,-2.59,-0.91,-52.573208,14.188108,-27.412891,4.333,230
4353,0.598227,-1.067237,-9.552489,-0.07,-2.94,-0.84,-52.499142,13.36435,-28.680901,4.353,231
4368,0.619763,-1.02895,-9.571632,0.42,-3.29,-0.91,-53.95969,16.528408,-28.670979,4.368,232
4388,0.564726,-1.009807,-9.523774,0.28,-3.22,-0.84,-52.354321,17.075464,-26.622154,4.388,233
4408,0.610192,-0.990664,-9.54531,0.49,-3.15,-0.7,-51.432438,14.794924,-26.892408,4.408,234
4428,0.559941,-1.062451,-9.540524,1.19,-3.15,-0.63,-52.952141,15.306252,-27.913073,4.428,235
4444,0.60062,-1.05288,-9.475916,0.77,-3.29,-0.77,-53.759323,15.171669,-28.492268,4.444,236
4464,0.677193,-1.100738,-9.535739,-0.14,-3.01,-0.91,-54.232483,15.78919,-27.959076,4.464,237
4484,0.610192,-1.095952,-9.511809,-0.21,-2.8,-0.91,-53.597843,17.006588,-27.887707,4.484,238
4504,0.588655,-1.074416,-9.581204,-0.14,-2.94,-0.98,-54.521156,13.446712,-28.512568,4.504,239
4519,0.610192,-1.072023,-9.540524,-0.84,-2.73,-0.91,-53.616684,17.002623,-28.449028,4.519,240
4539,0.641299,-1.024165,-9.535739,-0.7,-3.01,-0.91,-53.873703,13.346665,-27.693525,4.539,241
4559,0.624549,-1.038522,-9.495059,0.77,-3.29,-0.91,-52.522152,18.159269,-26.989653,4.559,242
4579,0.650871,-1.024165,-9.499846,2.17,-3.57,-0.84,-53.4506,14.318528,-28.92594,4.579,243
4594,0.641299,-1.040915,-9.507024,2.1,-3.5,-0.7,-53.621071,12.761501,-28.640064,4.594,244
4614,0.591048,-1.062451,-9.552489,1.19,-3.29,-0.77,-54.226456,17.110598,-28.145432,4.614,245
4634,0.614977,-1.043308,-9.535739,0.07,-3.22,-0.77,-55.938858,17.38036,-29.908558,4.634,246
4654,0.595834,-1.074416,-9.547704,-0.14,-3.08,-0.7,-52.262737,14.935256,-27.002155,4.654,247
4669,0.574298,-1.033736,-9.552489,0.35,-3.01,-0.77,-53.33197,15.383854,-26.915472,4.669,248
4689,0.61737,-1.06963,-9.54531,0.56,-2.87,-0.84,-55.099144,17.242008,-29.518148,4.689,249
4709,0.631728,-1.021772,-9.497452,0.49,-2.8,-0.91,-53.386734,16.972248,-27.755022,4.709,250
4729,0.598227,-1.05288,-9.547704,-0.07,-3.01,-0.98,-51.369003,17.168768,-26.892588,4.729,251
4744,0.605406,-1.026558,-9.514202,-0.84,-3.22,-0.91,-52.003212,16.231247,-25.792858,4.744,252
4764,0.605406,-0.993057,-9.542917,-0.7,-3.22,-0.63,-51.528839,12.414139,-27.87454,4.764,253
4784,0.591048,-1.007414,-9.495059,0.49,-3.22,-0.35,-52.043957,13.30261,-27.43322,4.784,254
4804,0.622156,-0.976306,-9.550097,0.7,-3.36,-0.49,-52.858379,15.046206,-26.277569,4.804,255
4820,0.598227,-1.02895,-9.509417,-0.14,-3.29,-0.77,-51.548458,15.889633,-25.716276,4.82,256
4840,0.662836,-1.009807,-9.497452,-0.35,-3.29,-0.84,-52.353996,12.835336,-26.672859,4.84,257
