Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id
0,0.179468,-5.065786,-8.226818,0.49,-3.43,-0.56,-54.923622,-0.162626,-20.68878,0.0,0
20,0.155539,-5.111252,-8.181353,0.77,-3.29,-0.63,-56.034813,0.556923,-20.69397,0.02,1
40,0.177075,-5.120823,-8.143066,0.42,-3.08,-0.63,-56.785015,1.194904,-22.258083,0.04,2
60,0.143574,-5.168682,-8.128709,0.14,-3.01,-0.91,-55.120598,-0.125313,-20.400473,0.06,3
75,0.196218,-5.132788,-8.265104,0.35,-3.08,-0.63,-57.662415,1.325324,-23.771133,0.075,4
95,0.193826,-5.123216,-8.231604,1.05,-3.22,-0.49,-58.279423,3.311479,-21.732691,0.095,5
115,0.13161,-5.132788,-8.157424,1.19,-3.43,-0.63,-59.350407,2.159788,-22.490414,0.115,6
135,0.134003,-5.108859,-8.150245,0.98,-3.15,-0.91,-57.258175,1.812426,-21.72489,0.135,7
150,0.150753,-5.132788,-8.176567,0.91,-3.01,-1.12,-56.984524,3.111389,-20.094601,0.15,8
170,0.193826,-5.058608,-8.171782,0.56,-3.01,-1.05,-59.526337,4.562027,-23.465258,0.17,9
190,0.14836,-5.116037,-8.231604,0.7,-2.94,-0.77,-58.467411,3.070903,-22.334818,0.19,10
210,0.167504,-5.156717,-8.222033,1.4,-3.15,-0.56,-54.984848,-0.175514,-22.513071,0.21,11
225,0.210576,-5.123216,-8.188532,1.68,-3.15,-0.28,-58.959843,3.404586,-23.534042,0.225,12
245,0.150753,-5.163896,-8.169388,1.96,-3.01,-0.63,-56.746555,-2.276624,-23.855028,0.245,13
265,0.22254,-5.147145,-8.159817,2.45,-2.94,-1.05,-58.017368,2.728298,-22.398565,0.265,14
285,0.212969,-5.139966,-8.140674,1.61,-3.08,-0.91,-55.926029,1.340393,-20.13526,0.285,15
301,0.169896,-5.15911,-8.138281,-0.14,-3.01,-0.98,-56.564491,1.162547,-21.844736,0.301,16
321,0.165111,-5.096894,-8.245961,-0.28,-2.8,-1.05,-58.107315,1.948793,-22.39596,0.321,17
341,0.18904,-5.072965,-8.222033,0.42,-3.29,-0.77,-57.967743,0.859041,-22.87044,0.341,18
361,0.153146,-5.10168,-8.233996,1.96,-3.5,-0.49,-56.401798,-0.202121,-22.788666,0.361,19
376,0.143574,-5.084929,-8.207675,2.59,-3.57,-0.42,-56.179523,1.365811,-21.530912,0.376,20
396,0.153146,-5.108859,-8.169388,2.38,-3.5,-0.56,-56.56274,2.762836,-21.00033,0.396,21
416,0.169896,-5.171074,-8.097601,1.68,-3.15,-0.77,-57.88076,3.237844,-22.16897,0.416,22
436,0.203397,-5.199789,-8.138281,0.84,-2.8,-0.91,-56.606018,1.713372,-20.765518,0.436,23
452,0.186647,-5.221325,-8.145459,0.42,-2.94,-1.05,-58.877247,1.542267,-23.023607,0.452,24
472,0.155539,-5.190217,-8.207675,0.42,-2.73,-1.12,-56.178204,2.686226,-21.857601,0.472,25
492,0.172289,-5.113645,-8.128709,0.84,-2.66,-1.05,-57.365643,2.349371,-22.610289,0.492,26
512,0.143574,-5.082537,-8.222033,0.63,-3.43,-0.77,-58.631851,2.835283,-22.235298,0.512,27
527,0.136396,-5.089715,-8.186138,0.0,-3.57,-0.56,-57.897957,0.314165,-23.107683,0.527,28
547,0.069394,-5.142359,-8.23639,0.77,-3.22,-0.56,-56.445854,2.227873,-19.834269,0.547,29
567,0.124431,-5.087323,-8.171782,0.98,-2.8,-0.7,-57.924576,-2.611496,-24.327055,0.567,30
587,0.191433,-5.144753,-8.119137,0.7,-2.87,-0.63,-57.708649,1.875157,-22.832241,0.587,31
602,0.179468,-5.156717,-8.200496,1.19,-2.87,-0.7,-56.507084,2.214986,-21.65856,0.602,32
622,0.155539,-5.166288,-8.166995,1.82,-2.8,-0.7,-58.703819,1.499997,-24.013565,0.622,33
642,0.117252,-5.204575,-8.152637,1.61,-2.94,-0.77,-58.573235,0.688135,-23.59761,0.642,34
662,0.165111,-5.240469,-8.126316,0.98,-3.01,-0.63,-56.425697,3.552254,-19.599636,0.662,35
677,0.177075,-5.183039,-8.111959,0.42,-3.01,-0.63,-56.247665,-1.009026,-21.671062,0.677,36
697,0.208183,-5.163896,-8.131102,0.56,-3.08,-0.91,-58.31414,1.704252,-23.559406,0.697,37
717,0.210576,-5.144753,-8.119137,0.98,-2.94,-1.05,-57.051781,1.777095,-21.732534,0.717,38
737,0.145967,-5.087323,-8.123923,0.07,-2.8,-1.19,-58.146313,0.620447,-23.191912,0.737,39
753,0.167504,-5.075358,-8.181353,-0.84,-2.8,-1.12,-56.629566,1.708415,-21.467169,0.753,40
773,0.203397,-5.089715,-8.219639,0.35,-3.08,-0.91,-57.543777,2.39065,-21.760664,0.773,41
793,0.212969,-5.147145,-8.193317,1.68,-3.57,-0.49,-59.451843,4.018141,-23.56217,0.793,42
813,0.181861,-5.173467,-8.140674,1.4,-3.78,-0.07,-56.668564,0.380068,-22.263121,0.813,43
828,0.186647,-5.15911,-8.147852,0.63,-3.36,-0.63,-55.782608,-0.308114,-22.811604,0.828,44
848,0.20579,-5.144753,-8.133494,0.56,-2.94,-0.98,-57.610607,1.336229,-22.227503,0.848,45
868,0.253648,-5.113645,-8.166995,0.77,-3.01,-1.05,-57.17469,0.99065,-22.712238,0.868,46
888,0.217755,-5.163896,-8.157424,1.05,-3.15,-0.84,-57.300564,1.803504,-22.987862,0.888,47
903,0.196218,-5.156717,-8.190925,1.26,-3.36,-0.63,-58.242176,3.039537,-21.781145,0.903,48
923,0.136396,-5.195004,-8.171782,1.12,-3.57,-0.7,-58.112022,1.947802,-22.536289,0.923,49
943,0.165111,-5.099287,-8.183745,0.49,-3.78,-0.63,-58.133392,3.823007,-21.222431,0.943,50
963,0.153146,-5.183039,-8.210068,-0.28,-3.64,-0.63,-57.638866,1.330281,-23.069483,0.963,51
978,0.18904,-5.135181,-8.217246,0.49,-3.57,-0.77,-59.1119,1.57165,-23.857941,0.978,52
998,0.18904,-5.144753,-8.19571,2.03,-3.92,-0.56,-56.686543,0.935849,-20.482246,0.998,53
1018,0.193826,-5.144753,-8.226818,2.38,-3.99,-0.28,-55.833557,0.240727,-22.013042,1.018,54
1038,0.165111,-5.082537,-8.159817,2.38,-3.43,-0.56,-57.529648,2.393624,-21.339674,1.038,55
1054,0.184254,-5.171074,-8.152637,1.12,-3.08,-0.77,-57.846581,0.045197,-22.735147,1.054,56
1074,0.117252,-5.23329,-8.19571,-0.28,-2.8,-0.98,-56.693432,-0.945304,-22.638083,1.074,57
1094,0.155539,-5.240469,-8.226818,-0.49,-3.01,-0.91,-57.916367,0.590072,-22.497908,1.094,58
1114,0.145967,-5.173467,-8.157424,0.0,-3.08,-0.77,-53.82777,2.314437,-19.556091,1.114,59
1130,0.119645,-5.135181,-8.174174,0.42,-3.43,-0.63,-57.19442,-0.053857,-21.775774,1.13,60
1150,0.153146,-5.171074,-8.181353,1.19,-3.08,-0.84,-56.709198,1.971436,-22.681681,1.15,61
1170,0.122038,-5.087323,-8.083243,1.82,-3.15,-1.61,-57.620026,1.334246,-22.508162,1.17,62
1190,0.210576,-5.130395,-8.171782,2.1,-3.15,-1.96,-57.125065,-0.878607,-23.184113,1.19,63
1205,0.141182,-5.190217,-8.17896,4.27,-3.57,-1.75,-56.676231,1.978375,-21.699369,1.205,64
1225,0.313471,-5.104073,-7.951633,4.62,-4.62,-2.03,-57.671402,1.603215,-22.880695,1.225,65
1245,0.157932,-5.137574,-7.999492,2.38,-5.04,-2.1,-59.100735,3.173922,-22.732874,1.245,66
1265,0.349365,-5.180646,-8.076065,-0.35,-7.14,-2.94,-59.252361,1.62086,-21.885675,1.265,67
1280,-0.117252,-5.336185,-8.128709,0.63,-9.73,-3.71,-58.9856,1.038671,-22.411221,1.28,68
1300,0.150753,-5.228504,-8.193317,4.97,-11.97,-5.95,-57.345589,-0.84625,-23.597458,1.3,69
1320,0.186647,-5.089715,-7.951633,6.44,-16.59,-9.03,-57.857639,2.962927,-22.638416,1.32,70
1340,-0.325435,-5.197396,-8.059315,-0.56,-18.76,-11.41,-56.880878,3.613995,-20.847317,1.34,71
1355,-0.775302,-5.123216,-8.114351,-8.82,-27.790001,-17.780001,-58.350529,2.53594,-21.168758,1.355,72
1375,-0.019143,-4.958106,-7.977956,-15.89,-42.630001,-27.02,-57.132732,0.7197,-22.620361,1.375,73
1395,-0.966735,-4.905462,-8.289034,-17.710001,-47.950001,-27.790001,-58.076096,0.355444,-22.258055,1.395,74
1415,0.629335,-4.802567,-8.183745,-11.97,-54.529999,-26.6,-58.299152,2.266971,-20.796227,1.415,75
1430,-1.050487,-4.510632,-8.346463,-17.43,-55.650002,-29.26,-58.507298,0.702013,-21.63299,1.43,76
1450,-1.421387,-4.666171,-8.446965,-15.26,-87.290001,-36.049999,-60.189693,2.578012,-21.709724,1.45,77
1470,-0.437902,-5.051429,-8.504395,-10.64,-110.18,-40.040001,-62.051979,2.895,-21.781244,1.47,78
1490,-1.196454,-4.749923,-8.583362,-11.55,-99.050003,-30.870001,-61.321045,1.973179,-21.949549,1.49,79
1506,-0.531226,-4.929391,-8.671899,-4.97,-109.059998,-27.93,-62.987236,1.212311,-20.811588,1.506,80
1526,-0.918877,-4.850425,-8.528324,0.35,-101.989998,-23.66,-66.305359,4.694347,-20.732857,1.526,81
1546,-1.710929,-5.199789,-7.6932,4.27,-101.290001,-14.28,-67.734802,1.745053,-21.806839,1.546,82
1566,-1.718108,-5.082537,-7.872668,7.07,-89.32,-12.53,-70.310043,2.428081,-23.490923,1.566,83
1581,-1.93347,-4.915033,-7.659699,6.23,-86.379997,-9.87,-69.689987,2.881834,-21.171667,1.581,84
1601,-2.782952,-6.046879,-7.93249,4.62,-78.260002,-8.05,-72.260086,3.845726,-21.544327,1.601,85
1621,-2.208654,-4.692493,-8.243568,11.06,-69.510002,-12.32,-73.194031,3.483453,-20.901361,1.621,86
1641,-2.641771,-5.350543,-8.119137,18.76,-63.420002,-10.08,-71.993332,3.263536,-22.069878,1.641,87
1657,-3.374,-5.489331,-7.662092,26.6,-58.450001,-10.01,-73.738724,3.045561,-20.975334,1.657,88
1677,-2.6992,-5.295506,-7.556804,30.52,-66.360001,-14.91,-75.006691,1.931184,-21.444756,1.677,89
1697,-3.010278,-5.350543,-7.413229,29.540001,-58.73,-14.35,-75.328217,4.101767,-21.758759,1.697,90
1717,-3.115566,-5.419937,-7.815238,28.84,-53.689999,-10.92,-77.683823,3.711895,-21.531717,1.717,91
1732,-2.735094,-5.350543,-6.963363,22.889999,-54.950001,-6.51,-78.48333,1.979005,-22.674662,1.732,92
1752,-2.73988,-5.089715,-7.540053,18.549999,-46.48,-3.36,-76.302048,1.370605,-20.413961,1.752,93
