Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id
1039,-2.093795,-2.881061,4.757101,-264.73999,-38.009998,-28.77,-78.543381,2.621002,-97.559898,1.039,55
1054,-1.588891,-5.680764,4.644635,-254.869995,-31.360001,-35.84,-77.256798,-5.300659,-98.972763,1.054,56
1074,-1.383101,-8.243568,4.843246,-203.419998,-24.85,-38.849998,-76.135864,-10.258355,-98.737617,1.074,57
1094,-1.186882,-9.605133,5.597012,-127.540001,-22.049999,-39.48,-78.134766,-10.450912,-99.038734,1.094,58
1114,-0.885376,-8.798723,4.795388,-93.029999,-26.880001,-44.799999,-75.717613,-14.288282,-97.492188,1.114,59
1130,-0.930841,-7.011221,3.783188,-73.360001,-24.99,-53.48,-73.417694,-13.831358,-93.221024,1.13,60
1150,-0.93802,-7.597483,3.759259,-70.279999,-22.540001,-57.189999,-74.174362,-14.794654,-95.769875,1.15,61
1170,-0.425938,-9.033228,3.977013,-70.629997,-23.52,-58.73,-76.09919,-15.810969,-97.338997,1.17,62
1190,-0.342186,-10.768086,4.984427,-30.799999,-20.65,-61.389999,-74.125618,-17.704454,-94.743965,1.19,63
1205,0.047858,-12.163152,5.55394,43.189999,-17.15,-61.529999,-72.365654,-17.203634,-94.246422,1.205,64
1225,0.110074,-10.56469,5.431901,94.779999,-17.57,-57.260002,-69.989578,-19.729509,-94.289536,1.225,65
1245,0.136396,-7.729093,4.869568,92.120003,-20.65,-56.98,-72.255989,-15.379622,-95.185493,1.245,66
1265,-0.270399,-6.807824,4.304842,55.860001,-25.48,-57.400002,-72.33519,-14.836726,-95.228912,1.265,67
1281,0.026322,-6.144988,4.343128,8.33,-33.529999,-56.700001,-72.252144,-15.938375,-97.387352,1.281,68
1301,1.153382,-9.207911,7.444337,-48.509998,-31.219999,-55.16,-69.77494,-16.082476,-96.308006,1.301,69
1321,1.639142,-18.408642,9.097836,-1.61,-27.93,-44.240002,-68.926231,-16.498716,-96.808037,1.321,70
1341,3.354857,-14.790565,6.367528,19.32,-19.879999,-5.11,-70.459641,-15.710487,-97.07859,1.341,71
1356,1.194061,-6.15456,4.735565,29.540001,2.8,1.19,-69.579712,-17.720078,-97.44072,1.356,72
1376,0.095716,-5.826731,5.147145,27.370001,8.68,-4.97,-70.703285,-15.403213,-97.022491,1.376,73
1396,0.466617,-7.346228,5.49651,18.690001,-2.31,-6.93,-70.219383,-14.698336,-97.601707,1.396,74
1416,1.031343,-8.64797,6.032521,16.030001,-7.35,-3.85,-69.187401,-14.874991,-97.639938,1.416,75
1431,0.796838,-8.549861,5.821945,21.629999,-4.97,-0.14,-69.386017,-11.917964,-96.974243,1.431,76
1451,0.581477,-8.16221,5.869803,25.76,-4.06,-0.91,-69.299149,-14.059165,-97.494576,1.451,77
1471,0.607799,-8.009064,6.003807,25.41,-5.53,-3.64,-68.746346,-14.939706,-96.813248,1.471,78
1491,0.923663,-8.324927,5.958341,24.99,-7.42,-5.53,-70.242828,-10.18329,-97.081566,1.491,79
