Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,Id,Time,gesture_id
968029,5.135181,-8.231604,-2.041151,2.31,-0.42,-2.24,28.663364,-32.593178,175.150482,0.0646089999999999,0.0191429999999996,-0.0215370000000003,5.1028765000000025,-8.2411755,-2.0303825000000004,896,17.92,34
968049,5.171074,-8.238783,-2.06508,2.1,-0.14,-2.03,25.99522,-31.090359,174.17308,0.0358929999999997,-0.0071789999999989,-0.0239289999999998,5.153127500000002,-8.2351935,-2.0531155000000005,897,17.94,34
968069,5.147145,-8.272284,-2.062687,2.45,0.0,-2.03,27.073442,-31.816847,173.195953,-0.0239289999999998,-0.0335010000000011,0.002393,5.159109500000002,-8.255533499999999,-2.0638835,898,17.96,34
968089,5.111252,-8.303391,-2.029186,2.52,0.14,-1.96,25.612003,-29.693335,174.703659,-0.0358929999999997,-0.0311069999999986,0.0335009999999997,5.129198500000003,-8.287837499999998,-2.0459365000000007,899,17.98,34
968109,5.116037,-8.332106,-2.005257,2.59,0.28,-1.75,23.786108,-30.208035,172.241486,0.004785,-0.028715,0.0239290000000003,5.113644500000003,-8.317748499999999,-2.0172215000000007,900,18.0,34
968129,5.106466,-8.31057,-2.026793,3.22,0.21,-1.75,26.274042,-29.029736,173.274811,-0.0095710000000002,0.0215359999999993,-0.0215360000000002,5.1112515000000025,-8.321337999999999,-2.0160250000000004,901,18.02,34
968149,5.168682,-8.262712,-2.069865,3.5,0.49,-1.61,28.084381,-34.358429,174.420883,0.0622160000000002,0.0478579999999997,-0.043072,5.1375740000000025,-8.286641,-2.0483290000000007,902,18.04,34
968169,5.116037,-8.210068,-2.053115,3.43,0.63,-1.61,26.827158,-34.150406,173.905426,-0.052645,0.0526440000000008,0.01675,5.142359500000003,-8.23639,-2.0614900000000005,903,18.06,34
968189,5.10168,-8.229211,-2.014829,2.87,0.42,-1.47,25.254868,-30.170523,174.060715,-0.0143570000000003,-0.0191429999999996,0.0382859999999998,5.108858500000002,-8.2196395,-2.0339720000000003,904,18.08,34
968209,5.070572,-8.286641,-1.955006,2.52,0.42,-1.4,27.087572,-31.813873,173.616943,-0.0311079999999996,-0.05743,0.0598230000000001,5.086126000000002,-8.257925999999998,-1.9849175000000008,905,18.1,34
968229,5.034678,-8.277069,-2.000471,2.87,0.21,-1.68,26.187489,-31.128664,173.744446,-0.0358939999999998,0.0095720000000003,-0.045465,5.052625000000003,-8.281854999999998,-1.9777385000000005,906,18.12,34
968249,5.058608,-8.312963,-2.055508,3.36,0.0,-1.89,27.730312,-31.914909,174.295654,0.02393,-0.0358940000000007,-0.055037,5.046643000000003,-8.295015999999999,-2.0279895000000003,907,18.14,34
968269,5.053822,-8.269891,-2.031579,3.43,0.0,-1.96,29.695351,-32.769836,175.112244,-0.0047860000000001,0.0430720000000004,0.0239290000000003,5.056215000000003,-8.291426999999999,-2.0435435,908,18.16,34
968289,5.096894,-8.284247,-2.022007,3.29,0.07,-1.89,25.001371,-30.145105,172.66507,0.0430719999999995,-0.0143560000000011,0.0095719999999999,5.075358000000002,-8.277069,-2.0267930000000005,909,18.18,34
968309,5.092108,-8.255533,-2.048329,3.5,-0.21,-2.17,29.195683,-30.557972,175.647873,-0.0047860000000001,0.0287140000000007,-0.0263219999999999,5.094501000000002,-8.26989,-2.0351680000000005,910,18.2,34
968329,5.056215,-8.269891,-2.029186,3.57,-0.14,-2.24,24.812065,-31.706097,172.389618,-0.0358929999999997,-0.0143579999999996,0.0191429999999996,5.074161500000002,-8.262711999999999,-2.0387575000000004,911,18.22,34
968349,5.104073,-8.324927,-1.998078,2.87,-0.21,-2.45,26.613092,-32.516769,174.476822,0.0478579999999997,-0.0550360000000011,0.0311080000000001,5.080144000000002,-8.297408999999998,-2.0136320000000003,912,18.24,34
968369,5.149538,-8.219639,-2.002864,2.87,-0.14,-2.38,25.456554,-30.206844,173.91275,0.045465,0.1052879999999998,-0.0047860000000001,5.1268055000000015,-8.272283,-2.000471000000001,913,18.26,34
968389,5.183039,-8.202888,-2.0244,2.87,-0.35,-2.17,26.390036,-30.605242,175.93866,0.0335010000000002,0.016751000000001,-0.0215359999999997,5.166288500000002,-8.2112635,-2.0136320000000003,914,18.28,34
968409,5.15911,-8.217246,-2.055508,3.29,-0.49,-1.82,26.491499,-31.9828,173.170441,-0.0239289999999998,-0.0143579999999996,-0.0311080000000001,5.171074500000002,-8.210066999999999,-2.0399540000000007,915,18.3,34
968429,5.104073,-8.32732,-2.043544,3.01,-0.49,-1.75,26.65637,-31.467302,174.24202,-0.0550370000000004,-0.1100740000000009,0.0119640000000003,5.1315915000000025,-8.272282999999998,-2.049526,916,18.32,34
968449,5.099287,-8.423037,-1.976542,3.15,-0.35,-1.75,25.68136,-30.518084,173.295319,-0.0047859999999992,-0.0957170000000005,0.0670019999999997,5.101680000000002,-8.3751785,-2.0100430000000005,917,18.34,34
968469,5.099287,-8.243568,-2.033972,4.2,-0.07,-2.1,25.546497,-29.42734,173.910141,0.0,0.179469000000001,-0.0574299999999998,5.099287,-8.333302499999999,-2.0052570000000003,918,18.36,34
968489,5.123216,-8.157424,-2.014829,3.64,0.0,-2.17,26.586584,-30.922426,174.479248,0.0239289999999998,0.0861439999999991,0.0191429999999996,5.1112515000000025,-8.200496,-2.0244005000000005,919,18.38,34
968509,5.10168,-8.200496,-2.00765,2.59,0.07,-1.96,25.944275,-30.541519,174.971634,-0.0215360000000002,-0.0430719999999986,0.0071790000000002,5.112448000000002,-8.17896,-2.0112395000000003,920,18.4,34
968529,5.168682,-8.279462,-2.053115,2.1,0.07,-1.82,26.011988,-28.446554,173.940689,0.0670020000000004,-0.0789660000000012,-0.045465,5.135181000000003,-8.239978999999998,-2.0303825000000004,921,18.42,34
968549,5.111252,-8.320142,-1.9909,3.15,0.14,-1.89,28.390141,-33.612267,174.691284,-0.05743,-0.04068,0.0622150000000001,5.139967000000002,-8.299802,-2.0220075000000004,922,18.44,34
968569,5.092108,-8.25314,-1.983721,3.43,0.07,-2.1,25.83078,-31.325977,174.272598,-0.0191440000000007,0.0670020000000004,0.0071789999999998,5.101680000000002,-8.286641,-1.9873105000000004,923,18.46,34
968589,5.137574,-8.320142,-2.048329,2.52,0.07,-1.96,26.034998,-33.241474,172.249451,0.0454660000000002,-0.0670020000000004,-0.0646079999999997,5.114841000000002,-8.286641,-2.0160250000000004,924,18.48,34
968609,5.111252,-8.322535,-2.026793,2.59,0.42,-2.1,28.743889,-31.815659,174.867203,-0.0263219999999995,-0.0023929999999996,0.0215359999999997,5.124413000000002,-8.3213385,-2.037561,925,18.5,34
968629,5.137574,-8.190925,-2.067473,3.85,0.21,-1.96,26.608383,-32.517761,174.336502,0.0263219999999995,0.1316100000000002,-0.04068,5.124413000000002,-8.25673,-2.0471330000000005,926,18.52,34
968649,5.187825,-8.16221,-2.077044,3.5,0.07,-1.89,28.051952,-29.565491,175.831467,0.0502510000000002,0.028715,-0.0095709999999997,5.162699500000002,-8.176567499999999,-2.0722585,927,18.54,34
968669,5.104073,-8.284247,-2.055508,2.87,0.14,-1.75,29.328014,-29.769547,176.908234,-0.0837520000000004,-0.1220370000000006,0.0215359999999997,5.145949000000002,-8.2232285,-2.066276,928,18.56,34
968689,5.128002,-8.341678,-2.045936,2.66,0.14,-1.61,26.336048,-32.496307,172.379517,0.0239290000000007,-0.0574309999999993,0.0095719999999999,5.116037500000003,-8.3129625,-2.0507220000000004,929,18.58,34
968709,5.135181,-8.320142,-2.00765,3.29,0.07,-1.61,27.317518,-31.844248,174.310944,0.0071789999999998,0.0215359999999993,0.0382860000000002,5.1315915000000025,-8.33091,-2.0267930000000005,930,18.6,34
968729,5.087323,-8.260319,-2.055508,3.64,-0.21,-1.61,27.419842,-32.66206,173.884918,-0.0478580000000006,0.0598229999999997,-0.0478580000000001,5.111252000000002,-8.2902305,-2.0315790000000007,931,18.62,34
968749,5.142359,-8.245961,-2.050722,3.29,-0.07,-1.61,27.364616,-31.834333,175.714249,0.0550360000000003,0.0143580000000014,0.0047860000000001,5.114841000000002,-8.253139999999998,-2.0531150000000005,932,18.64,34
968769,5.120823,-8.222033,-2.057901,3.08,-0.07,-1.61,26.942402,-31.765654,175.448883,-0.0215360000000002,0.0239279999999997,-0.0071790000000002,5.131591000000002,-8.233996999999999,-2.0543115000000007,933,18.66,34
968789,5.120823,-8.291427,-2.089009,2.66,-0.35,-1.47,27.401434,-32.386154,174.494705,0.0,-0.0693940000000008,-0.0311079999999996,5.120823,-8.25673,-2.0734550000000005,934,18.68,34
968809,5.199789,-8.312963,-2.079437,3.36,-0.21,-1.47,27.146729,-29.161146,174.647537,0.0789660000000003,-0.0215359999999993,0.0095719999999999,5.160306000000002,-8.302195,-2.0842230000000006,935,18.7,34
968829,5.118431,-8.277069,-2.048329,3.71,-0.35,-1.54,25.487343,-32.080067,172.879547,-0.0813579999999998,0.0358940000000007,0.0311080000000001,5.159110000000002,-8.295015999999999,-2.0638830000000006,936,18.72,34
968849,5.092108,-8.214853,-2.005257,3.36,-0.35,-1.68,26.600283,-31.199326,173.729156,-0.0263230000000005,0.0622159999999993,0.043072,5.105269500000002,-8.245960999999998,-2.0267930000000005,937,18.74,34
968869,5.089715,-8.260319,-1.9909,2.24,-0.7,-1.75,25.367928,-29.665934,173.588669,-0.0023929999999996,-0.0454660000000011,0.0143569999999999,5.0909115000000025,-8.237586,-1.9980785000000003,938,18.76,34
968889,5.096894,-8.348856,-1.974149,2.73,-0.84,-1.96,27.12097,-31.527061,175.770355,0.0071789999999998,-0.0885369999999987,0.0167509999999999,5.093304500000002,-8.3045875,-1.9825245,939,18.78,34
968909,5.118431,-8.214853,-2.033972,3.85,-0.91,-1.89,26.351038,-31.93359,175.1427,0.0215370000000003,0.1340029999999998,-0.0598229999999999,5.107662500000002,-8.281854499999998,-2.0040605000000005,940,18.8,34
968929,5.089715,-8.217246,-2.043544,3.43,-0.77,-1.82,27.699095,-30.32156,174.157761,-0.0287160000000001,-0.0023929999999996,-0.0095719999999999,5.104073000000002,-8.216049499999999,-2.0387580000000005,941,18.82,34
968949,5.147145,-8.198103,-2.026793,2.38,-0.42,-1.61,25.590097,-32.618004,173.624619,0.05743,0.0191429999999996,0.0167509999999997,5.118430000000002,-8.2076745,-2.0351685,942,18.84,34
968969,5.096894,-8.245961,-2.00765,2.24,-0.14,-1.96,24.433558,-30.308079,173.060532,-0.0502510000000002,-0.0478579999999997,0.0191430000000001,5.122019500000002,-8.222031999999999,-2.0172215000000007,943,18.86,34
968989,5.132788,-8.241176,-2.002864,1.82,0.28,-2.1,24.731218,-28.243488,172.723602,0.0358939999999998,0.004785,0.0047859999999997,5.114841000000002,-8.243568499999999,-2.0052570000000003,944,18.88,34
969009,5.123216,-8.231604,-1.995685,1.26,0.63,-2.24,25.482634,-32.081059,172.739212,-0.0095719999999994,0.0095719999999985,0.0071790000000002,5.128002000000002,-8.23639,-1.9992745000000005,945,18.9,34
969029,5.139966,-8.174174,-2.010043,0.91,0.63,-2.31,26.938124,-31.486773,176.479645,0.01675,0.05743,-0.014358,5.131591000000002,-8.202888999999999,-2.0028640000000006,946,18.92,34
969049,5.211754,-8.176567,-1.981328,0.77,0.56,-2.31,25.473642,-31.803169,173.629654,0.0717879999999997,-0.0023929999999996,0.028715,5.175860000000002,-8.1753705,-1.9956855000000004,947,18.94,34
969069,5.139966,-8.114351,-2.069865,0.14,0.77,-2.1,28.981936,-33.164463,176.168564,-0.0717879999999997,0.0622160000000011,-0.088537,5.175860000000002,-8.145458999999999,-2.0255965000000007,948,18.96,34
969089,5.166288,-8.183745,-2.069865,-1.26,0.91,-1.82,26.335161,-33.53685,173.877304,0.0263219999999995,-0.0693940000000008,0.0,5.153127000000002,-8.149047999999999,-2.069865,949,18.98,34
969109,5.118431,-8.190925,-2.050722,-1.82,1.12,-1.96,25.566656,-28.102959,174.144775,-0.0478569999999995,-0.0071799999999999,0.0191430000000001,5.142359500000002,-8.187335,-2.0602935,950,19.0,34
969129,5.116037,-8.269891,-2.103366,-1.54,0.91,-2.31,29.181982,-30.281073,176.39798,-0.0023939999999997,-0.0789659999999994,-0.0526439999999999,5.1172340000000025,-8.230407999999999,-2.0770440000000003,951,19.02,34
969149,5.118431,-8.284247,-2.148831,0.28,0.91,-2.31,27.708942,-30.039705,175.609512,0.0023939999999997,-0.0143560000000011,-0.045465,5.1172340000000025,-8.277069,-2.1260985000000003,952,19.04,34
969169,5.173467,-8.358428,-2.297192,3.43,1.26,-1.89,25.726707,-32.108459,173.854218,0.0550359999999994,-0.0741809999999993,-0.1483609999999999,5.145949000000002,-8.321337499999998,-2.2230115,953,19.06,34
969189,5.23329,-8.32732,-2.366586,6.86,2.17,-2.03,27.434511,-27.859209,176.698807,0.0598230000000006,0.0311079999999996,-0.0693939999999999,5.203378500000002,-8.342873999999998,-2.3318890000000003,954,19.08,34
969209,5.192611,-8.540289,-2.579555,10.22,3.15,-2.8,26.056017,-31.357344,174.826263,-0.0406789999999999,-0.2129689999999993,-0.2129690000000001,5.2129505000000025,-8.433804499999999,-2.4730705000000004,955,19.1,34
969229,5.491724,-8.183745,-2.852346,11.48,7.42,-3.78,26.866156,-32.82206,174.701385,0.2991129999999993,0.3565439999999995,-0.2727909999999998,5.342167500000002,-8.362016999999998,-2.7159505000000004,956,19.12,34
969249,5.687943,-7.796094,-2.90499,4.34,14.28,-4.62,26.684196,-31.741228,173.912903,0.1962190000000001,0.3876509999999999,-0.0526440000000003,5.589833500000002,-7.989919499999999,-2.878668,957,19.14,34
969269,6.185668,-7.530482,-2.27087,-2.45,23.030001,-3.36,28.051844,-34.085495,174.609665,0.497725,0.2656119999999999,0.6341200000000002,5.936805500000002,-7.663288,-2.5879300000000005,958,19.16,34
969289,6.692964,-7.135652,-1.000236,-6.58,33.810001,0.91,27.559952,-28.951937,175.803345,0.5072960000000002,0.3948299999999998,1.270634,6.439316000000002,-7.333067,-1.6355530000000005,959,19.18,34
969309,6.99447,-6.733644,0.792053,-6.44,46.200001,6.3,27.586462,-30.546278,175.800903,0.3015059999999998,0.4020080000000003,1.7922889999999998,6.843717000000002,-6.934647999999999,-0.1040915000000003,960,19.2,34
969329,6.724072,-6.944219,2.368979,1.96,57.75,10.01,28.24247,-31.204086,174.558426,-0.2703980000000001,-0.2105750000000004,1.5769259999999998,6.8592710000000015,-6.838931499999999,1.5805159999999996,961,19.22,34
969349,6.482388,-7.461087,3.120352,8.19,64.889999,11.2,27.046932,-30.222506,173.19838,-0.2416839999999993,-0.5168679999999997,0.7513730000000001,6.603230000000002,-7.202653,2.7446654999999995,962,19.24,34
969369,5.484545,-8.851367,4.424487,12.32,62.510002,9.66,27.054604,-31.820812,172.634628,-0.9978430000000004,-1.3902799999999995,1.304135,5.983466500000002,-8.156227,3.7724195,963,19.26,34
969389,4.280912,-8.609683,4.144517,4.9,56.560001,4.13,27.58692,-29.785606,173.132034,-1.203633,0.2416839999999993,-0.2799700000000005,4.8827285000000025,-8.730525,4.284501999999999,964,19.28,34
969409,3.977013,-9.595561,4.051193,-20.65,38.849998,3.36,27.277338,-29.492212,171.223511,-0.3038989999999999,-0.9858779999999996,-0.0933239999999999,4.128962500000002,-9.102622,4.097854999999999,965,19.3,34
969429,5.178253,-12.725485,0.610192,-17.85,25.129999,-3.5,30.743675,-30.582558,173.670532,1.20124,-3.129924000000001,-3.4410009999999995,4.577633000000002,-11.160523,2.330692499999999,966,19.32,34
969449,7.138045,-16.396206,-9.920997,77.419998,45.990002,-25.34,28.008595,-34.65416,171.004501,1.959792,-3.6707209999999986,-10.531189,6.158149000000002,-14.5608455,-4.655402500000001,967,19.34,34
969469,3.180175,-5.886554,-12.122473,176.680008,102.830002,-10.57,29.806343,-29.625406,173.846481,-3.95787,10.509652,-2.2014759999999995,5.159110000000002,-11.14138,-11.021735,968,19.36,34
969489,5.281148,-2.837989,-5.008357,104.860001,79.940002,-22.33,32.210281,-31.94441,169.634293,2.100973,3.0485650000000004,7.114115999999999,4.230661500000002,-4.3622715,-8.565415000000002,969,19.38,34
969509,4.694886,-7.181117,-1.648714,-4.55,65.519997,-34.02,30.568981,-30.899109,167.307236,-0.5862619999999996,-4.343128,3.359643,4.988017000000003,-5.009553,-3.328535500000001,970,19.4,34
969529,4.845639,-10.256004,-1.316099,-15.4,57.610001,-28.07,32.866749,-31.841551,165.722916,0.1507529999999999,-3.0748870000000004,0.3326150000000001,4.770262500000003,-8.7185605,-1.4824065000000008,971,19.42,34
969549,4.599169,-10.399578,-1.904755,0.98,42.700001,-29.190001,33.596363,-34.083786,165.881302,-0.2464700000000004,-0.1435739999999992,-0.5886560000000001,4.722404000000003,-10.327791,-1.610427000000001,972,19.44,34
969569,6.125845,-7.956419,-1.59607,27.09,27.16,-23.24,33.109962,-32.428696,164.495712,1.526676,2.4431589999999996,0.3086849999999999,5.362507000000003,-9.1779985,-1.7504125000000008,973,19.46,34
969589,6.92029,-7.987527,-0.547976,33.32,18.76,-19.809999,33.308689,-30.865721,165.051819,0.7944449999999996,-0.0311079999999996,1.048094,6.523067500000002,-7.971973,-1.072023000000001,974,19.48,34
969609,6.810216,-7.530482,-0.076573,52.150002,17.5,-10.08,34.392052,-31.311344,165.386124,-0.110074,0.4570449999999999,0.471403,6.865253000000002,-7.7590045,-0.3122745000000009,975,19.5,34
