Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,acc_ma_x,acc_ma_y,acc_ma_z,acc_diff_x,acc_diff_y,acc_diff_z,Unnamed: 17
454359,-5.072965,-3.62047,-1.560176,-3.99,81.410004,-64.82,-32.938663,17.98126,54.71616,7.94,-5.157913499999999,-3.478092,-1.5697475,0.1698969999999997,-0.2847560000000002,0.0191429999999999,
454379,-4.826496,-3.744901,-1.732466,-28.559999,83.580002,-51.799999,-32.859463,17.438364,54.759579,7.96,-4.949730499999999,-3.6826855,-1.646321,0.2464690000000002,-0.1244309999999999,-0.17229,
454399,-4.725994,-3.996156,-2.299585,-53.760002,84.139999,-40.950001,-32.413696,17.374643,55.726597,7.98,-4.776244999999999,-3.8705285,-2.0160255,0.1005019999999996,-0.251255,-0.5671189999999999,
454419,-5.403186,-3.749687,-3.263927,-72.379997,84.07,-30.73,-30.988106,20.882692,59.002441,8.0,-5.06459,-3.8729215,-2.7817559999999997,-0.6771919999999998,0.2464689999999998,-0.9643419999999998,
454435,-5.151931,-4.783423,-3.484074,-84.0,79.660004,-23.030001,-32.119457,20.277861,58.762615,8.02,-5.2775585,-4.266555,-3.3740005,0.2512549999999995,-1.0337359999999998,-0.2201470000000003,
454455,-4.867175,-5.362507,-3.531932,-82.739998,73.5,-17.710001,-30.985603,18.522724,60.967239,8.04,-5.009553,-5.072965,-3.508003,0.2847560000000007,-0.5790839999999999,-0.0478579999999997,
454475,-5.195004,-4.943748,-3.76883,-79.449997,67.059998,-13.09,-31.257969,18.063379,62.850239,8.06,-5.0310895,-5.1531275,-3.650381,-0.3278290000000003,0.4187589999999996,-0.236898,
454495,-5.037072,-5.149538,-3.519968,-78.330002,62.580002,-12.95,-31.675041,18.412924,63.896297,8.08,-5.116038,-5.0466429999999995,-3.644399,0.1579319999999997,-0.2057899999999994,0.2488619999999999,
454510,-5.293113,-4.907855,-3.598934,-77.279999,58.099998,-13.51,-30.989483,18.600683,67.009079,8.1,-5.1650925,-5.0286965,-3.559451,-0.2560409999999997,0.2416830000000001,-0.0789659999999998,
454530,-5.336185,-4.769066,-3.732937,-78.959999,54.740002,-12.95,-30.97578,18.323784,66.258972,8.12,-5.314649,-4.8384605,-3.6659355,-0.0430720000000004,0.138789,-0.1340030000000003,
454550,-5.515653,-4.20434,-4.568061,-91.209999,52.220001,-12.95,-30.143303,20.063612,68.384224,8.14,-5.425919,-4.486703,-4.150499,-0.1794679999999999,0.5647259999999994,-0.835124,
454570,-5.943984,-2.433588,-8.403893,-120.330002,34.650002,-18.76,-30.362541,20.935589,71.484169,8.16,-5.7298185,-3.318964,-6.485977,-0.428331,1.7707520000000003,-3.835832,
454585,-5.312256,-1.799467,-10.069357,-142.380005,2.87,-35.700001,-28.723421,18.010124,71.795715,8.18,-5.62812,-2.1165275,-9.236625,0.6317280000000007,0.6341209999999999,-1.665464,
454605,-5.783659,-5.800409,-7.537661,-103.32,-12.18,-32.060001,-29.314354,18.122066,72.660637,8.2,-5.5479575,-3.799938,-8.803509,-0.4714030000000004,-4.000942,2.531696,
