Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,Id,Time,gesture_id
520703,-7.549625,-4.989213,-4.491488,11.27,-7.7,10.22,-25.160601,23.339769,80.286652,0.0502510000000002,0.0430729999999996,0.0,-7.574750500000002,-5.010749499999998,-4.491488,1523,30.46,87
520718,-7.513731,-4.678135,-4.302449,11.41,-6.79,11.34,-25.551165,22.094973,81.330284,0.0358939999999998,0.3110780000000002,0.1890390000000001,-7.531678000000001,-4.8336739999999985,-4.3969684999999945,1524,30.48,87
520738,-7.614233,-4.245019,-4.245019,10.29,-4.27,10.71,-23.544601,20.68922,81.06765,-0.1005019999999996,0.433116,0.05743,-7.563982000000001,-4.461576999999998,-4.273733999999995,1525,30.5,87
520758,-7.762594,-3.84301,-4.357486,7.21,-2.1,9.38,-26.273111,22.738903,80.608154,-0.1483610000000004,0.402009,-0.1124669999999996,-7.688413500000001,-4.0440144999999985,-4.301252499999995,1526,30.52,87
520778,-7.812845,-3.510396,-4.618313,2.38,-0.7,8.33,-26.511267,19.567707,78.084999,-0.0502510000000002,0.3326139999999999,-0.2608269999999999,-7.7877195000000015,-3.676702999999998,-4.487899499999994,1527,30.54,87
520793,-7.918133,-3.321357,-4.742744,-5.32,0.14,7.77,-27.382204,21.299406,77.556686,-0.1052879999999998,0.1890390000000001,-0.1244310000000004,-7.865489000000002,-3.415876499999998,-4.680528499999994,1528,30.56,87
520813,-8.099994,-3.362036,-4.728386,-11.9,1.12,6.3,-25.684818,19.986128,80.396606,-0.1818610000000005,-0.0406789999999999,0.0143579999999996,-8.009063500000002,-3.341696499999998,-4.735564999999995,1529,30.58,87
520833,-8.099994,-3.704222,-4.859996,-14.0,1.05,4.55,-28.970833,22.915358,79.115456,0.0,-0.3421860000000003,-0.1316099999999993,-8.099994,-3.533128999999998,-4.794190999999994,1530,30.6,87
520853,-8.123923,-4.0488,-4.948534,-13.440001,0.56,3.08,-27.454519,23.723454,79.669106,-0.0239289999999989,-0.3445779999999998,-0.0885380000000006,-8.111958500000004,-3.876510999999998,-4.904264999999995,1531,30.62,87
520869,-8.04735,-4.491488,-4.879139,-11.13,-0.35,3.71,-26.014906,22.714476,82.144135,0.0765729999999997,-0.4426880000000004,0.0693950000000001,-8.085636500000003,-4.270143999999998,-4.913836499999995,1532,30.64,87
520889,-7.786523,-4.647027,-4.754708,-6.37,-0.63,5.53,-25.152931,21.741463,79.722908,0.2608269999999999,-0.1555389999999992,0.1244310000000004,-7.916936500000002,-4.569257499999998,-4.816923499999994,1533,30.66,87
520909,-7.614233,-4.367057,-4.520204,-1.75,0.42,5.74,-28.71174,23.931477,79.153656,0.1722900000000002,0.2799699999999996,0.2345040000000002,-7.700378000000002,-4.507041999999998,-4.637455999999995,1534,30.68,87
520929,-7.63577,-3.924369,-4.347914,0.21,1.82,5.11,-25.428684,22.601543,81.138885,-0.0215370000000003,0.4426879999999999,0.1722899999999994,-7.625001500000002,-4.145712999999998,-4.434058999999994,1535,30.7,87
520944,-7.647734,-3.598934,-4.400558,-0.91,2.66,5.53,-26.078663,24.580759,82.195023,-0.0119639999999998,0.3254350000000001,-0.0526439999999999,-7.641752000000002,-3.7616514999999984,-4.3742359999999945,1536,30.72,87
520964,-7.609448,-3.402715,-4.477131,-4.55,2.73,7.0,-27.139877,19.671719,77.827278,0.0382859999999993,0.1962189999999997,-0.0765729999999997,-7.628591000000003,-3.5008244999999985,-4.438844499999995,1537,30.74,87
520984,-7.602269,-3.295034,-4.577633,-9.31,1.54,7.63,-28.889879,23.972755,80.003288,0.0071790000000007,0.1076810000000003,-0.1005019999999996,-7.605858500000003,-3.348874499999998,-4.527381999999994,1538,30.76,87
521004,-7.573554,-3.311785,-4.697278,-14.14,0.84,7.49,-27.929428,22.740686,79.357887,0.028715,-0.0167510000000001,-0.1196450000000002,-7.587911500000002,-3.303409499999998,-4.637455499999994,1539,30.78,87
521019,-7.621412,-3.500824,-4.749923,-17.57,-0.14,6.72,-26.46067,22.778196,81.177116,-0.0478580000000006,-0.1890390000000001,-0.052645,-7.597483000000002,-3.4063044999999983,-4.7236004999999945,1540,30.8,87
521039,-7.657306,-3.723365,-4.905462,-18.059999,-0.84,6.44,-26.099253,22.976505,80.789291,-0.0358939999999998,-0.2225409999999996,-0.1555390000000001,-7.639359000000003,-3.612094499999998,-4.827692499999994,1541,30.82,87
521059,-7.681235,-3.95787,-5.032286,-15.12,-1.26,6.44,-25.198307,22.85104,83.00399,-0.0239289999999998,-0.2345050000000004,-0.126824,-7.669270500000003,-3.8406174999999982,-4.968873999999994,1542,30.84,87
521079,-7.657306,-4.008121,-5.080144,-10.43,-1.47,6.58,-26.867434,24.170267,81.00605,0.0239289999999998,-0.0502509999999998,-0.0478579999999997,-7.669270500000003,-3.9829954999999986,-5.056214999999995,1543,30.86,87
521094,-7.724308,-3.850189,-5.025107,-5.46,-1.61,6.44,-26.797218,23.905264,81.939903,-0.0670019999999995,0.1579320000000001,0.0550369999999995,-7.690807000000003,-3.929154999999998,-5.052625499999994,1544,30.88,87
521114,-7.707557,-3.720972,-4.950927,-2.8,-1.82,6.3,-27.311127,21.594149,80.832733,0.0167509999999992,0.1292169999999997,0.0741800000000001,-7.715932500000003,-3.785580499999998,-4.988016999999995,1545,30.9,87
521134,-7.669271,-3.551076,-4.843246,-2.24,-1.47,6.16,-29.532188,24.353662,80.495667,0.0382860000000002,0.169896,0.1076810000000003,-7.688414000000003,-3.636023999999998,-4.897086499999995,1546,30.92,87
521154,-7.762594,-3.448181,-4.938962,-2.24,-1.05,5.25,-26.881134,24.447165,81.756157,-0.0933229999999998,0.1028950000000001,-0.0957160000000003,-7.715932500000003,-3.499628499999998,-4.891103999999995,1547,30.94,87
521170,-7.796094,-3.385965,-4.898283,-3.29,-0.14,4.41,-25.556225,25.853312,85.080635,-0.0335,0.0622159999999998,0.0406789999999999,-7.779344000000003,-3.4170729999999976,-4.918622499999994,1548,30.96,87
521190,-7.910954,-3.347678,-4.982035,-4.34,-0.42,3.99,-29.996359,24.693295,80.138428,-0.1148600000000001,0.0382869999999999,-0.0837519999999996,-7.853524000000003,-3.3668214999999977,-4.940158999999994,1549,30.98,87
521210,-7.84156,-3.271105,-5.032286,-4.76,-1.68,4.06,-28.925377,25.844986,80.896149,0.0693939999999999,0.0765730000000002,-0.0502510000000002,-7.876257000000003,-3.3093914999999976,-5.007160499999994,1550,31.0,87
521230,-7.831988,-3.28307,-4.986821,-5.39,-2.66,4.62,-27.921219,25.942255,81.187035,0.0095720000000003,-0.011965,0.045465,-7.836774000000003,-3.2770874999999977,-5.009553499999995,1551,31.02,87
521246,-7.633377,-3.369215,-4.941355,-6.23,-3.01,4.55,-27.177475,23.702993,81.766411,0.1986109999999996,-0.0861450000000001,0.0454660000000002,-7.732682500000003,-3.326142499999998,-4.964087999999995,1552,31.04,87
521266,-7.63577,-3.259141,-5.010749,-6.93,-2.31,4.2,-26.372932,21.196743,82.998978,-0.0023929999999996,0.110074,-0.0693939999999999,-7.634573500000003,-3.314177999999998,-4.976051999999994,1553,31.06,87
521286,-7.659699,-3.426644,-5.070572,-7.42,-1.19,4.55,-27.884861,24.62977,82.636368,-0.0239289999999998,-0.1675029999999999,-0.0598230000000006,-7.647734500000002,-3.342892499999998,-5.040660499999994,1554,31.08,87
521306,-7.724308,-3.467324,-5.041857,-7.42,-0.63,4.69,-25.95104,25.368195,83.315056,-0.0646089999999999,-0.04068,0.028715,-7.692003500000002,-3.446983999999998,-5.056214499999995,1555,31.1,87
