Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,acc_ma_x,acc_ma_y,acc_ma_z,acc_diff_x,acc_diff_y,acc_diff_z,Unnamed: 17
119054,4.03205,6.537425,-6.575711,-79.379997,41.93,-13.93,26.242998,34.042435,194.408798,18.02,4.03205,6.537425,-6.575711,4.03205,6.537425,-6.575711,
119074,4.151696,6.692964,-6.489567,-79.870003,45.080002,-14.98,24.29594,34.341579,191.811325,18.04,4.091873,6.615194499999999,-6.532639,0.1196460000000003,0.1555390000000001,0.086144,
119094,3.857368,6.444101,-6.719286,-67.059998,47.25,-18.549999,26.195471,33.752647,191.834396,18.06,4.004532,6.5685325,-6.604426500000001,-0.2943280000000001,-0.248863,-0.2297190000000002,
119114,3.481681,5.082537,-7.097365,-31.15,41.509998,-30.1,27.213436,38.093018,192.59697,18.08,3.6695245,5.763319,-6.9083255,-0.3756870000000001,-1.3615639999999996,-0.3780789999999996,
119134,3.402715,3.917191,-7.975563,42.98,36.75,-41.23,29.282118,37.7407,192.660858,18.1,3.4421980000000003,4.4998640000000005,-7.536464,-0.0789659999999998,-1.1653460000000004,-0.8781980000000003,
119154,3.297427,3.187354,-9.621883,134.330002,38.009998,-51.170002,25.899696,38.289146,190.397568,18.12,3.350071,3.5522725,-8.798723,-0.1052880000000002,-0.7298369999999998,-1.6463200000000002,
119174,2.538876,2.835596,-11.086343,212.660004,39.549999,-58.939999,26.725285,38.14782,190.366989,18.14,2.9181515,3.011475,-10.354113,-0.7585509999999998,-0.3517580000000002,-1.464459999999999,
119194,1.981328,1.844932,-12.165545,279.440002,46.619999,-66.709999,28.883774,33.574207,193.046432,18.16,2.260102,2.340264,-11.625944,-0.5575480000000002,-0.9906639999999998,-1.0792020000000004,
119214,2.167975,5.120823,-12.340227,291.410004,53.760002,-76.93,29.760172,27.883242,194.835464,18.18,2.0746515,3.4828775,-12.252886,0.1866470000000002,3.2758909999999997,-0.1746820000000006,
119234,2.203868,6.219168,-10.547939,239.470001,60.619999,-91.629997,30.290281,27.557489,197.157318,18.2,2.1859215,5.6699955,-11.444083,0.0358929999999997,1.098345,1.792288000000001,
119254,2.273263,6.465638,-8.490038,176.889999,63.91,-101.5,30.120134,21.760332,197.392502,18.22,2.2385655,6.342403,-9.5189885,0.0693950000000001,0.2464700000000004,2.0579009999999993,
119274,2.828417,7.774559,-6.628356,112.770004,67.760002,-99.470001,31.023176,19.475826,196.560928,18.24,2.55084,7.1200985,-7.559197,0.5551539999999999,1.3089209999999998,1.861682,
119294,4.417308,10.586226,-2.596305,35.209999,67.410004,-87.919998,33.660103,19.566355,197.400421,18.26,3.6228625,9.1803925,-4.6123305000000006,1.5888910000000005,2.811667,4.032051,
119314,8.621648,16.716856,2.34505,-73.43,54.18,-66.5,33.522602,18.016266,198.66861,18.28,6.519478,13.651541,-0.1256275,4.20434,6.13063,4.941355,
119334,12.321084,26.685711,5.111252,-208.880005,35.07,-17.780001,36.575283,16.436836,198.788742,18.3,10.471366,21.7012835,3.728151,3.699436,9.968855,2.7662020000000003,
119354,16.728821,25.04657,2.452731,-330.820007,36.959999,25.620001,35.259903,19.552677,196.966721,18.32,14.5249525,25.8661405,3.7819915,4.407736999999999,-1.6391410000000022,-2.6585210000000004,
119374,4.907855,15.628083,0.076573,-487.480011,50.400002,31.290001,34.326099,24.191202,194.991516,18.34,10.818338,20.3373265,1.264652,-11.820966,-9.418487,-2.376158,
119394,0.598227,3.833439,-1.246705,-563.080017,-2.31,17.710001,38.485935,31.691908,194.751221,18.36,2.7530409999999996,9.730761,-0.585066,-4.309628,-11.794644,-1.323278,
119414,-3.244783,-3.831046,-3.400322,-472.779999,-55.650002,27.719999,35.425751,40.351238,188.736694,18.38,-1.323278,0.0011964999999998,-2.3235135,-3.84301,-7.664485,-2.153617,
119434,-3.97462,-9.473523,-10.923625,-233.520004,-92.260002,18.129999,35.721367,45.536465,183.766068,18.4,-3.6097015,-6.6522845,-7.1619735,-0.7298369999999998,-5.6424769999999995,-7.523302999999999,
119454,0.282363,-9.416093,-20.875731,72.169998,-91.910004,-7.0,34.622692,49.6595,180.719284,18.42,-1.8461285,-9.444808,-15.899677999999998,4.256983,0.05743,-9.952106,
119474,4.864782,-5.58744,-29.384911,273.910004,-35.279999,-34.23,34.31311,49.952892,178.810776,18.44,2.5735725,-7.5017665,-25.130321,4.582419,3.828653,-8.50918,
119494,3.783188,-2.49341,-24.838387,364.559998,39.48,-88.129997,30.868118,48.687237,178.889862,18.46,4.323985,-4.040425,-27.111649,-1.081594,3.09403,4.546523999999998,
119514,1.234741,-3.079673,-18.731684,501.410004,76.160004,-129.5,32.231888,46.420933,185.628464,18.48,2.5089645000000003,-2.7865415,-21.7850355,-2.548447,-0.5862630000000002,6.1067029999999995,
119534,-1.361565,-0.902126,-20.473722,851.409973,52.57,-73.290001,33.68977,40.135246,190.111893,18.5,-0.0634119999999999,-1.9908995,-19.602703,-2.596306,2.177547,-1.7420379999999973,
119554,-1.184489,18.231567,-27.513657,1008.630005,24.639999,-69.650002,34.865013,32.828487,193.855469,18.52,-1.273027,8.6647205,-23.9936895,0.177076,19.133692999999997,-7.039935,
119574,4.036836,32.172649,-14.256947,633.570007,-10.92,-107.870003,38.133987,17.253853,200.605347,18.54,1.4261735,25.202108,-20.885302,5.221325,13.941082000000002,13.256709999999998,
119594,13.57736,27.997025,-9.00212,121.870003,44.310001,-139.580002,37.71909,1.683423,199.950806,18.56,8.807098,30.084837,-11.6295335,9.540524,-4.175623999999999,5.254827000000001,
119614,13.735292,39.396839,-2.770988,-232.610001,107.870003,-94.220001,36.156456,-2.614044,195.274277,18.58,13.656326,33.696932000000004,-5.886554,0.1579319999999988,11.399814,6.231132,
119634,18.035349,41.746674,-5.04425,-549.150024,157.639999,5.46,38.473057,-3.552519,194.251282,18.6,15.8853205,40.5717565,-3.907619,4.300057000000001,2.349834999999999,-2.273262,
119654,10.815945,28.858471,-12.500552,-925.049988,207.830002,71.330002,42.780109,0.779329,196.812729,18.62,14.425647,35.3025725,-8.772401,-7.219404000000001,-12.888202999999995,-7.456302000000001,
119674,-4.61592,3.634827,-13.895617,-1176.0,140.139999,63.139999,42.56543,11.374023,193.645569,18.64,3.1000124999999996,16.246649,-13.1980845,-15.431864999999998,-25.223644,-1.395064999999999,
119694,-10.602976,-22.24926,-6.250276,-1044.540039,-39.619999,15.82,44.943779,29.970831,187.814133,18.66,-7.609448,-9.3072165,-10.0729465,-5.987056,-25.884087,7.645340999999999,
119714,-5.740586,-18.126278,-10.227289,-543.619995,-150.080002,-51.240002,46.492611,45.228523,179.153381,18.68,-8.171781,-20.187769,-8.238782500000001,4.8623899999999995,4.122982,-3.977013,
119734,1.177311,-10.734586,-23.340425,-79.099998,-151.059998,-107.800003,45.600822,50.557693,169.590088,18.7,-2.2816375000000004,-14.430432,-16.783857,6.917897,7.391691999999999,-13.113136,
119754,6.003807,0.727444,-36.688068,268.309998,-45.220001,-97.300003,42.473675,53.1618,165.726898,18.72,3.590559,-5.003571,-30.0142465,4.826496000000001,11.46203,-13.347643,
119774,3.41468,9.01887,-29.626595,406.48999,53.900002,-99.400002,37.625534,56.11264,166.00209,18.74,4.7092435,4.873157,-33.1573315,-2.589127,8.291426,7.061473000000003,
119794,1.732466,3.761652,-11.466816,565.530029,34.509998,-104.580002,39.271515,54.587532,172.309448,18.76,2.573573,6.390261,-20.5467055,-1.682214,-5.257218,18.159779,
119814,3.228033,-10.509652,-18.880045,999.039978,-28.84,-112.489998,38.406876,52.438919,179.22403,18.78,2.4802495,-3.374000000000001,-15.173430499999998,1.495567,-14.271304,-7.413228999999999,
119834,-6.84611,8.193317,-41.447559,1323.48999,62.650002,-97.790001,38.834843,43.690048,184.539398,18.8,-1.8090385,-1.1581675000000002,-30.163801999999997,-10.074143,18.702969000000003,-22.567514,
119854,-0.39483,38.341568,-16.226309,1078.48999,-84.349998,-99.75,38.399273,25.072971,193.999039,18.82,-3.62047,23.2674425,-28.836934,6.451280000000001,30.148251,25.22125,
119874,23.428963,64.754486,-9.741529,349.160004,-79.239998,-100.029999,39.778946,7.09059,194.44696,18.84,11.5170665,51.548027000000005,-12.983919,23.823793,26.412918,6.484780000000001,
119894,15.754907,56.953606,-11.320848,-423.290009,84.279999,-28.280001,41.643406,-9.146372,192.817886,18.86,19.591935,60.854046,-10.5311885,-7.674056,-7.800879999999999,-1.579319,
119914,16.635496,43.737576,-14.290447,-916.51001,147.910004,106.400002,40.496712,-6.554592,193.705551,18.88,16.1952015,50.345591,-12.8056475,0.8805890000000005,-13.216030000000003,-2.9695990000000005,
119934,-1.165346,15.369649,-19.602703,-1262.030029,89.25,112.07,40.741035,2.938809,193.424179,18.9,7.735075,29.5536125,-16.946575000000003,-17.800842,-28.367926999999995,-5.312256000000001,
119954,-7.188296,-19.528522,-21.316025,-1206.589966,-55.93,-3.29,43.490978,17.775654,188.605972,18.92,-4.176821,-2.079436499999999,-20.459364,-6.02295,-34.898171,-1.713321999999998,
119974,-8.312963,-27.55673,-16.661819,-599.340027,-191.100006,-58.380001,40.272873,46.562374,179.711868,18.94,-7.7506295,-23.542626,-18.988922,-1.1246669999999996,-8.028208000000003,4.6542059999999985,
119994,-0.571905,-12.127258,-36.001301,18.34,-171.080002,-69.370003,40.665672,50.64893,173.003784,18.96,-4.4424339999999995,-19.841994,-26.33156,7.741058,15.429472000000002,-19.339481999999997,
120014,5.357721,-5.862625,-49.210155,403.970001,-13.23,-68.040001,34.029747,53.372871,173.11055,18.98,2.392908,-8.9949415,-42.605728,5.929626,6.264632999999999,-13.208854000000002,
120034,-1.466853,-0.363722,-31.287273,577.640015,74.059998,-100.730003,36.037575,52.325951,180.201187,19.0,1.945434,-3.1131735000000003,-40.248714,-6.824574,5.498903,17.922882,
120054,-0.758552,-13.701792,-15.180609,996.309998,-29.120001,-143.850006,34.404671,47.331886,182.270737,19.02,-1.1127025,-7.032756999999999,-23.233941,0.708301,-13.33807,16.106664,
120074,-6.561354,9.317985,-50.990479,1452.849976,12.39,-101.43,36.527817,34.908779,192.250488,19.04,-3.659953,-2.1919034999999996,-33.085544,-5.802802,23.019777,-35.809870000000004,
120094,-4.103837,47.046967,-24.668489,1146.25,-162.399994,-77.559998,36.533646,12.46766,198.646149,19.06,-5.3325955,28.182476,-37.829484,2.4575169999999993,37.728982,26.32199,
120114,26.520601,66.38884,-19.301197,223.509995,-87.150002,-105.0,39.638451,-11.141133,196.543106,19.08,11.208382,56.717903500000006,-21.984843,30.624438,19.341873,5.367292000000003,
120134,15.309826,57.501583,-22.938417,-632.309998,127.400002,-40.25,35.889256,-20.111864,190.912613,19.1,20.9152135,61.9452115,-21.119807,-11.210775,-8.887257000000005,-3.637220000000003,
120154,24.070263,46.147232,-25.328932,-1051.26001,224.630005,105.559998,37.789005,-11.660789,193.379288,19.12,19.6900445,51.8244075,-24.1336745,8.760437000000001,-11.354350999999994,-2.390514999999997,
120173,-2.325907,16.233488,-28.375105,-1414.699951,152.880005,112.980003,40.267097,7.035789,196.676956,19.14,10.872178,31.19036,-26.8520185,-26.39617,-29.913744,-3.046173000000003,
120193,-12.129651,-20.827871,-28.992474,-1437.72998,-63.630001,-16.17,43.814907,26.525236,193.379089,19.16,-7.227779,-2.2971914999999985,-28.683789500000003,-9.803744000000002,-37.061359,-0.6173690000000001,
120213,-16.221523,-36.522957,-22.091328,-799.049988,-204.75,-59.43,37.609005,47.786316,177.703705,19.18,-14.175587,-28.675413999999996,-25.541901000000003,-4.091872,-15.695086,6.901146000000001,
120233,-0.11486,-14.962854,-43.187206,13.93,-155.539993,-76.720001,37.592999,56.385574,166.190872,19.2,-8.1681915,-25.7429055,-32.639267000000004,16.106663,21.560103,-21.095878000000003,
120253,4.819317,-0.859054,-55.513073,458.920013,53.970001,-48.299999,34.837414,54.748924,167.180878,19.22,2.3522285,-7.910954,-49.3501395,4.934177,14.1038,-12.325866999999995,
120273,-1.433352,2.768595,-29.841957,678.299988,133.839996,-96.669998,34.841206,53.228573,172.658981,19.24,1.6929824999999998,0.9547705,-42.677515,-6.252669,3.627649,25.671116,
120293,-4.917426,-21.655819,-15.324183,1199.030029,-5.88,-169.610001,36.492325,51.984333,180.277756,19.26,-3.175389,-9.443612,-22.58307,-3.4840739999999997,-24.424414,14.517774,
120313,-12.005219,12.708735,-68.547249,1701.77002,138.600006,-119.279999,36.172993,41.31255,191.004883,19.28,-8.4613225,-4.473542,-41.935716,-7.0877930000000005,34.364554,-53.223066,
120333,-5.419937,69.291443,-27.807985,1260.630005,-162.680008,-140.139999,39.732895,16.199631,201.669434,19.3,-8.712578,41.000089,-48.177617,6.585282,56.582708,40.73926399999999,
120353,31.744318,78.386887,-25.802729,87.360001,-32.830002,-132.580002,39.469761,-10.617074,193.833405,19.32,13.1621905,73.83916500000001,-26.805357,37.164255,9.095444,2.0052559999999993,
120373,18.327284,66.819565,-23.957796,-949.690002,248.5,61.670002,37.780258,-19.662231,189.157242,19.34,25.035801,72.603226,-24.8802625,-13.417034,-11.567322000000004,1.844933000000001,
120393,1.675036,26.697676,-31.514599,-1481.619995,227.990005,124.809998,45.09911,-7.039115,196.532745,19.36,10.00116,46.7586205,-27.7361975,-16.652248,-40.121889,-7.556803000000002,
120413,-9.291662,-13.888438,-24.168371,-1572.130005,-31.5,59.360001,42.35532,16.968906,193.236893,19.38,-3.808313,6.404619,-27.841485,-10.966698,-40.586114,7.346228,
120433,-13.799901,-53.23024,-15.49408,-963.76001,-219.449997,-54.389999,42.989727,41.668961,185.555145,19.4,-11.5457815,-33.559339,-19.8312255,-4.508239,-39.341802,8.674291,
120453,-6.156952,-20.263145,-41.387737,2.38,-222.25,-62.510002,40.022179,54.710228,171.204681,19.42,-9.9784265,-36.7466925,-28.4409085,7.642949,32.967095,-25.893657,
120473,5.463009,-11.167702,-58.678894,545.51001,-38.080002,-52.080002,38.168884,54.749317,170.242737,19.44,-0.3469715000000004,-15.7154235,-50.0333155,11.619961,9.095443,-17.291157,
120493,-0.971521,-5.819552,-40.133854,761.669983,71.75,-96.389999,34.929802,52.206863,176.823029,19.46,2.2457439999999997,-8.493627,-49.406374,-6.43453,5.34815,18.54504,
120513,-1.093559,-26.379419,-32.120007,1302.839966,5.74,-173.25,36.092636,46.016628,184.830002,19.48,-1.03254,-16.0994855,-36.1269305,-0.1220379999999999,-20.559866999999997,8.013846999999998,
120533,-17.760164,12.569946,-69.281868,1787.099976,41.369999,-98.910004,38.85677,31.892195,194.644058,19.5,-9.4268615,-6.904736499999999,-50.7009375,-16.666605,38.949365,-37.161861,
120553,0.878197,69.009079,-26.640245,1156.75,-267.679993,-92.68,37.631031,7.505006,198.179657,19.52,-8.4409835,40.7895125,-47.9610565,18.638361,56.439133,42.641623,
120573,18.262674,66.798027,-36.068302,-68.739998,-35.420002,-179.410004,38.873928,-19.065332,188.274414,19.54,9.5704355,67.903553,-31.3542735,17.384477,-2.211051999999995,-9.428057000000004,
120593,17.272011,56.460667,-25.398327,-861.700012,221.270004,-2.59,39.082317,-25.779709,183.998703,19.56,17.767342499999998,61.629347,-30.7333145,-0.9906630000000014,-10.337360000000004,10.669975000000004,
120613,18.7939,42.526764,-33.385853,-1254.959961,290.5,123.129997,39.652069,-15.457237,190.731216,19.58,18.0329555,49.4937155,-29.392089999999996,1.5218890000000016,-13.933903,-7.987525999999999,
120633,-4.910247,7.013614,-29.219801,-1590.119995,130.619995,128.800003,45.923164,0.259276,198.101349,19.6,6.9418265,24.770189,-31.302827,-23.704147,-35.51315,4.166051999999997,
120653,-14.436415,-37.250401,-27.848665,-1400.97998,-112.489998,-20.440001,46.204254,23.442589,191.41478,19.62,-9.673331,-15.118393499999998,-28.534233,-9.526168,-44.26401499999999,1.371136,
120673,-15.675941,-33.452854,-25.300217,-494.200012,-243.180008,-11.27,45.2953,44.129013,180.78891,19.64,-15.056178,-35.3516275,-26.574441,-1.2395259999999997,3.7975469999999945,2.5484480000000005,
120693,2.584341,-16.807787,-46.551636,244.580002,-162.470001,-27.440001,40.207558,52.790768,168.620209,19.66,-6.5458,-25.130320500000003,-35.9259265,18.260282,16.645067,-21.251419,
120713,5.745372,-12.024364,-56.396057,644.840027,21.07,-53.830002,38.803955,56.24659,171.485199,19.68,4.1648565,-14.416075500000002,-51.4738465,3.1610309999999995,4.783423000000001,-9.844420999999995,
