Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z
15034299,-1.232348,11.849681,-5.795623,112.489998,-128.589996,-56.98,108.785362,-170.168915,121.207718
15034319,-0.256041,12.388085,-5.592226,99.82,-62.580002,-33.25,109.25634,-172.66658,118.659019
15034339,-0.253648,12.349798,-4.546525,75.110001,-5.74,-20.299999,110.671974,-173.960403,119.261307
15034359,-0.179468,12.148794,-3.292642,41.369999,25.690001,-11.69,111.239784,-173.79744,118.865837
15034375,-0.646085,12.541231,-1.651107,-9.8,34.16,0.84,109.703423,-171.409897,119.299355
15034395,-0.236898,11.055236,-0.330221,-56.0,27.23,12.6,110.365891,-170.466431,119.041603
15034415,0.483367,10.378042,1.0122,-80.150002,20.299999,22.4,111.17778,-170.330856,119.761131
15034435,1.072023,9.093051,2.342657,-84.489998,18.620001,23.940001,108.65995,-168.595383,118.263222
15034450,1.091166,8.827438,3.577398,-75.529999,17.639999,17.92,108.76873,-167.81192,118.82193
15034470,0.940413,8.348856,4.367057,-60.200001,11.83,10.85,108.399971,-170.652054,119.722801
15034490,1.043308,8.257926,4.577633,-42.630001,6.02,4.76,110.748215,-172.903992,120.008804
15034510,0.890162,8.387143,4.498667,-23.870001,3.15,-0.35,110.054535,-172.254105,120.128654
15034525,0.861447,8.717364,4.144517,-4.83,2.8,-3.08,110.021996,-171.981171,120.317436
15034545,0.667621,9.038013,3.661149,9.8,3.01,-3.43,108.381126,-170.656006,119.161476
15034565,0.756159,9.368236,3.256748,17.219999,2.94,-3.22,108.684242,-172.55069,120.085258
15034585,0.677193,9.523774,3.007885,19.809999,4.55,-2.45,108.648323,-170.958328,119.80703
15034600,0.634121,9.684099,2.754237,19.950001,5.67,-1.19,110.551674,-172.586807,121.468208
15034620,0.579084,9.708028,2.620234,17.5,5.32,0.56,109.062431,-169.708572,119.46505
15034640,0.58387,9.765458,2.53409,13.440001,3.57,2.03,109.734642,-173.003235,119.437256
15034660,0.703515,9.758279,2.581948,9.87,1.82,2.52,110.326004,-172.835312,119.743431
15034675,0.715479,9.722385,2.648949,6.72,0.28,2.38,108.868416,-171.270554,119.049278
15034695,0.799231,9.619491,2.620234,3.15,-1.68,1.54,110.949905,-172.940308,119.860825
15034715,0.760945,9.590775,2.675271,0.21,-2.8,0.84,110.287117,-169.643661,120.169281
15034735,0.741802,9.600348,2.75663,-1.68,-2.31,0.0,109.840034,-170.900345,119.528954
15034750,0.720265,9.492666,2.876276,-2.1,-0.98,0.0,109.0392,-173.953659,118.712692
15034770,0.693943,9.463951,2.931312,-0.98,-0.77,0.07,107.940071,-170.591293,118.334793
15034790,0.727444,9.459166,2.971992,0.49,-1.26,0.28,109.033287,-170.755066,120.120857
15034810,0.758552,9.449594,2.88824,1.82,-2.1,-0.49,110.597916,-173.136642,120.529312
