Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
35106,-0.638906,1.469246,10.007142,0.63,-2.38,0.42,-82.886093,-70.846321,-78.311348,1870,35.106
35126,-0.665228,1.478817,10.023892,-0.14,-2.31,0.63,-81.349297,-72.953979,-77.573769,1871,35.126
35141,-0.660443,1.469246,10.052607,-1.12,-2.59,0.63,-80.867935,-70.369934,-76.277809,1872,35.141
35161,-0.595834,1.385494,10.050214,-1.4,-2.87,0.49,-79.968735,-72.09568,-74.907524,1873,35.161
35181,-0.588655,1.375922,9.995177,-1.05,-2.73,0.35,-79.370026,-69.285934,-75.114388,1874,35.181
35201,-0.646085,1.430959,10.031071,1.33,-2.45,0.35,-79.813713,-71.862045,-75.287697,1875,35.201
35216,-0.710694,1.40703,9.990392,1.54,-2.59,0.49,-80.780624,-72.231262,-75.627037,1876,35.216
35236,-0.605406,1.373529,10.023892,1.75,-2.38,0.77,-79.39621,-71.931717,-75.162666,1877,35.236
35256,-0.681979,1.440531,10.033463,1.61,-2.03,0.84,-80.613548,-69.354805,-76.379944,1878,35.256
35276,-0.648478,1.457281,10.01432,0.28,-2.03,0.7,-82.407364,-70.903107,-76.362007,1879,35.276
35291,-0.603013,1.414209,10.059786,-1.54,-2.24,0.63,-80.090324,-71.561714,-76.213913,1880,35.291
35311,-0.538404,1.457281,10.038249,-1.96,-2.52,0.77,-81.181465,-74.037788,-77.206261,1881,35.311
35331,-0.595834,1.505139,10.050214,-1.61,-2.8,0.77,-81.947014,-70.203186,-77.642883,1882,35.331
35351,-0.614977,1.215597,10.088501,-0.98,-3.01,0.7,-79.152992,-72.518867,-76.389862,1883,35.351
35366,-0.619763,1.320885,10.004748,0.21,-2.94,0.98,-79.978584,-72.377548,-76.359283,1884,35.366
35386,-0.624549,1.49796,9.944926,-0.28,-2.87,0.91,-79.503242,-71.114899,-74.876961,1885,35.386
35406,-0.581477,1.316099,10.076536,-0.77,-2.73,0.77,-80.576408,-74.146751,-77.6502,1886,35.406
35426,-0.610192,1.450102,10.050214,0.7,-2.66,1.12,-81.436172,-70.812775,-77.053436,1887,35.426
35441,-0.557548,1.483603,10.062179,0.21,-2.8,1.68,-80.591743,-70.950134,-76.522697,1888,35.441
35461,-0.603013,1.42378,10.062179,-1.19,-2.87,2.17,-78.733315,-70.708374,-74.249313,1889,35.461
35481,-0.591048,1.442924,10.031071,-2.17,-2.8,2.45,-80.86322,-70.368942,-76.137482,1890,35.481
35501,-0.603013,1.42378,10.11243,-1.4,-2.73,3.08,-79.501602,-74.034615,-75.254356,1891,35.501
35516,-0.552762,1.340029,9.995177,0.63,-3.08,3.99,-80.856865,-73.287666,-76.374535,1892,35.516
35536,-0.741802,1.27542,10.021499,2.45,-3.57,4.41,-81.571465,-70.001907,-77.609718,1893,35.536
35556,-0.679586,1.282599,10.143538,3.85,-4.2,5.32,-82.302399,-69.080086,-77.441414,1894,35.556
35576,-0.483367,1.447709,10.14593,4.97,-5.04,6.51,-79.152992,-72.518867,-76.389862,1895,35.576
35591,-0.571905,1.619999,10.44983,8.61,-6.86,9.38,-81.164276,-71.114105,-76.267555,1896,35.591
35611,-0.356543,1.804253,10.212932,14.28,-8.75,12.04,-82.392342,-69.859589,-77.438805,1897,35.611
35631,-0.368508,1.777931,10.193789,9.87,-11.55,14.77,-80.827721,-72.241173,-77.030342,1898,35.631
35651,-0.358936,1.493175,10.181824,12.6,-13.51,17.219999,-79.511772,-70.07634,-76.655411,1899,35.651
35666,-0.224933,1.624785,10.267968,16.379999,-14.28,18.690001,-79.436844,-70.340347,-75.581223,1900,35.666
35686,-0.124431,1.526675,10.445044,20.58,-12.74,18.9,-80.369896,-69.662079,-76.436043,1901,35.686
35706,-0.100502,1.777931,10.227289,22.68,-9.73,18.549999,-78.368935,-72.10936,-75.341225,1902,35.706
35726,0.038287,2.912169,10.296683,16.379999,-5.6,17.290001,-78.730782,-72.587547,-76.124489,1903,35.726
35742,0.308685,3.07728,11.529031,14.77,-0.42,11.83,-79.95076,-72.651466,-76.688393,1904,35.742
35762,1.225169,6.104309,13.455322,103.879997,8.26,-23.309999,-77.992073,-70.587669,-75.634743,1905,35.762
35782,1.80186,9.064336,12.323477,105.910004,18.059999,-37.380001,-78.099098,-69.770851,-75.349045,1906,35.782
35802,2.105759,11.806608,11.809001,-30.24,23.379999,-45.57,-78.047722,-70.039818,-74.976509,1907,35.802
35817,2.278049,6.886789,12.77813,-144.270004,31.43,-53.760002,-79.491188,-68.472084,-75.24968,1908,35.817
35837,1.253884,8.525931,12.038721,-232.680008,43.119999,-65.590004,-81.696907,-68.90918,-76.714249,1909,35.837
35857,2.653735,4.268948,11.765929,-350.769989,62.369999,-70.209999,-78.293549,-71.612709,-76.935913,1910,35.857
35877,1.883219,-4.647027,13.69222,-337.329987,89.599998,-74.760002,-81.586128,-74.804756,-80.423599,1911,35.877
35892,1.732466,-8.411072,12.914525,-228.270004,113.400002,-71.68,-81.424759,-77.489838,-81.040848,1912,35.892
35912,0.679586,-4.292877,9.813316,-109.550003,118.790001,-75.110001,-84.769508,-76.933464,-82.181488,1913,35.912
35932,-1.002628,-8.303391,9.260554,-15.54,110.459999,-69.790001,-83.403183,-80.598145,-81.158035,1914,35.932
35952,-1.847325,-4.807353,9.155267,85.82,102.830002,-67.550003,-84.454002,-80.425453,-81.681129,1915,35.952
35967,-2.108152,-5.85066,11.366313,148.820007,99.889999,-71.050003,-87.266541,-82.353882,-83.546173,1916,35.967
35987,-1.586498,-7.346228,13.646755,249.199997,115.220001,-81.620003,-87.4095,-79.944702,-83.538712,1917,35.987
36007,-2.617841,-2.629806,10.179431,260.470001,129.919998,-79.660004,-91.809242,-74.416748,-82.949875,1918,36.007
36027,-3.555861,-2.005257,6.67382,179.059998,127.120003,-62.860001,-92.527359,-74.81237,-82.03389,1919,36.027
36042,-4.453202,-4.931784,5.740586,106.400002,109.620003,-39.41,-96.549026,-70.962318,-83.287071,1920,36.042
36062,-5.448652,-5.367293,4.819317,99.050003,91.489998,-19.25,-97.32016,-68.169258,-82.366226,1921,36.062
36082,-6.11388,-5.099287,4.551311,118.580002,76.720001,-4.83,-98.196274,-67.199219,-80.365982,1922,36.082
36102,-6.556568,-3.905226,4.644635,148.889999,67.830002,5.67,-99.311279,-65.440117,-82.009293,1923,36.102
36117,-6.748001,-0.758552,4.965284,172.059998,67.410004,11.41,-98.706673,-66.309753,-79.78434,1924,36.117
36137,-6.882004,0.777695,5.884161,153.369995,70.699997,15.75,-99.965111,-62.902149,-78.751297,1925,36.137
36157,-6.882004,1.93347,6.26224,131.669998,78.400002,16.940001,-101.653107,-62.067684,-77.470581,1926,36.157
36177,-7.563982,3.017457,5.058608,112.980003,84.910004,14.49,-100.957664,-61.117268,-76.746017,1927,36.177
36192,-8.470895,2.940884,3.680293,102.410004,83.019997,9.38,-104.957993,-59.623215,-75.473076,1928,36.192
36212,-8.865725,4.16366,2.541268,113.050003,71.400002,1.54,-103.948692,-59.245079,-73.870758,1929,36.212
36232,-8.356035,4.407737,2.914562,119.559998,54.670002,-7.07,-105.416595,-58.722847,-73.347801,1930,36.232
36252,-7.674056,5.491724,3.220854,122.010002,37.310001,-17.219999,-105.509926,-58.182926,-73.812202,1931,36.252
36267,-6.769537,5.355328,3.991371,106.540001,23.870001,-22.68,-105.623764,-55.208061,-70.620567,1932,36.267
36287,-6.448887,5.857839,4.300056,57.049999,13.09,-21.210001,-106.447609,-53.466442,-69.745567,1933,36.287
36307,-5.733408,3.54629,5.099287,4.27,3.36,-15.33,-107.555405,-54.066322,-69.283745,1934,36.307
36327,-5.40558,2.634592,5.51326,1.12,-4.97,-13.86,-107.105827,-55.169598,-66.678612,1935,36.327
36342,-4.761887,2.15601,5.740586,12.32,-11.2,-13.3,-106.430977,-55.823441,-67.359787,1936,36.342
36362,-4.252198,3.350071,6.78868,35.209999,-13.37,-12.81,-107.372124,-53.826736,-68.821945,1937,36.362
36382,-3.642006,2.859525,8.437394,38.709999,-8.96,-10.92,-108.660133,-51.745487,-68.304192,1938,36.382
36402,-3.993764,3.029422,8.368,32.200001,-1.05,-5.74,-108.115013,-51.027725,-67.05912,1939,36.402
36417,-4.185196,3.795152,8.174174,34.369999,6.51,-0.84,-105.442154,-52.529556,-65.941399,1940,36.417
36437,-5.264398,3.919584,6.678607,34.650002,10.85,1.89,-105.574059,-53.038109,-66.030663,1941,36.437
36457,-5.865018,5.123216,6.334028,54.950001,10.15,-0.07,-105.559929,-53.035133,-65.609673,1942,36.457
36477,-6.659463,5.92484,5.556333,68.599998,6.09,-5.04,-107.250099,-54.080837,-66.34446,1943,36.477
36493,-6.64032,6.843717,5.125609,68.110001,0.0,-10.15,-109.263023,-49.756359,-65.844765,1944,36.493
36513,-6.623569,6.980113,4.936569,59.150002,-5.32,-16.450001,-105.523888,-50.107491,-64.109642,1945,36.513
36533,-6.647499,6.781502,4.582419,37.240002,-11.06,-21.42,-107.314323,-52.975216,-63.624695,1946,36.533
36553,-6.338813,5.336185,5.116037,22.610001,-14.98,-25.549999,-116.868149,16.917953,-50.610249,1947,36.553
36568,-5.855446,5.034678,5.690335,10.57,-16.309999,-26.74,-106.967918,-53.820435,-62.93573,1948,36.568
36588,-5.680764,4.580026,6.283777,-3.5,-13.51,-24.15,-108.689316,-53.272774,-63.808418,1949,36.588
36608,-5.71905,3.287856,6.580497,-25.83,-8.54,-16.940001,-109.892517,-50.69289,-64.604706,1950,36.608
36628,-5.884161,2.668092,5.841089,-30.52,-3.85,-10.22,-107.483467,-53.211826,-63.665508,1951,36.628
36643,-6.264633,2.000471,5.558725,-11.13,-1.82,-4.97,-109.002747,-52.420624,-63.515076,1952,36.643
36663,-6.233526,2.450338,5.802802,14.28,-1.19,-0.63,-110.525841,-50.589874,-65.002762,1953,36.663
36683,-6.458459,3.206497,5.372079,21.559999,-0.07,3.57,-108.135201,-52.832901,-63.453781,1954,36.683
36703,-6.819788,3.292642,5.7023,27.02,2.17,4.83,-110.828644,-52.935326,-65.977242,1955,36.703
36718,-7.441944,4.735565,4.95332,21.42,2.45,4.97,-110.392723,-53.28091,-66.461983,1956,36.718
36738,-7.786523,4.457988,4.795388,13.37,-0.91,3.71,-108.756027,-49.807198,-63.053452,1957,36.738
36758,-7.707557,5.072965,4.580026,8.68,-5.04,1.96,-110.955406,-53.163021,-64.755089,1958,36.758
36778,-7.540053,4.685314,4.991606,7.0,-8.4,-0.49,-110.227432,-52.485538,-64.219307,1959,36.778
36793,-7.090187,5.113645,4.773852,-7.35,-11.9,-1.68,-110.733551,-51.874958,-64.668427,1960,36.793
