Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time
0,-8.401501,7.968384,13.156209,106.400002,58.59,6.58,-103.571823,-57.723385,-74.164284,0,0.0
20,-9.377807,8.375178,14.443593,145.110001,74.340004,-3.36,-104.438057,-55.990692,-74.552261,1,0.02
40,-9.944926,8.695828,14.139694,191.589996,93.730003,-23.309999,-103.746033,-54.201653,-70.454742,2,0.04
60,-10.284719,11.086343,9.990392,228.130005,108.919998,-48.509998,-106.171852,-54.326527,-71.16156,3,0.06
75,-9.241411,10.562296,7.611841,195.860001,108.989998,-69.440002,-106.068237,-54.304718,-68.074295,4,0.075
95,-9.038013,1.89279,8.698221,189.839996,109.129997,-76.650002,-109.156876,-51.61372,-64.632675,5,0.095
115,-8.17896,0.949984,7.078222,224.839996,109.900002,-72.029999,-109.487076,-53.40538,-64.106949,6,0.115
135,-7.22419,-1.816217,4.486702,217.910004,110.669998,-52.849998,-111.616898,-49.026745,-60.933338,7,0.135
150,-6.125845,-2.072258,2.428802,179.690002,106.190002,-30.380001,-112.168411,-47.306583,-58.101372,8,0.15
170,-5.61137,-3.699436,1.000236,157.570007,98.279999,-10.36,-115.162933,-48.634968,-56.914932,9,0.17
190,-5.202182,-1.773145,-1.576926,150.779999,86.730003,2.24,-114.354027,-47.380894,-51.651352,10,0.19
210,-4.644635,0.981092,-3.462538,140.910004,70.139999,3.01,-115.927635,-44.721424,-51.16938,11,0.21
225,-4.10623,2.971992,-3.75208,114.029999,48.509998,-2.8,-115.460968,-47.421024,-48.847336,12,0.225
245,-3.443395,3.070101,-4.178018,47.18,24.57,-10.22,-114.7798,-51.474384,-45.925583,13,0.245
265,-3.350071,2.981564,-4.886318,17.710001,2.87,-18.48,-114.692818,-49.095581,-45.224113,14,0.265
285,-3.56304,4.553704,-3.665935,-4.27,-20.299999,-24.639999,-115.854172,-51.306648,-47.150326,15,0.285
301,-3.452966,3.522361,-1.677429,-37.52,-36.049999,-25.969999,-115.092796,-50.342361,-44.461151,16,0.301
321,-3.761652,3.194532,0.002393,-56.630001,-41.02,-26.530001,-114.583603,-48.032238,-43.494308,17,0.321
341,-5.374472,3.646792,0.571905,-53.760002,-42.209999,-28.42,-116.505898,-50.927723,-46.938606,18,0.341
361,-6.618784,5.338578,0.397223,-49.07,-47.110001,-27.65,-118.413963,-49.300232,-48.740116,19,0.361
376,-7.506553,4.381415,2.92892,-43.82,-50.049999,-26.460001,-117.05188,-52.205238,-50.525875,20,0.376
396,-8.454144,5.800409,3.728151,-32.130001,-48.09,-26.67,-114.55114,-52.344379,-48.744873,21,0.396
416,-9.401736,6.424958,4.103837,-29.75,-44.380001,-26.950001,-117.109291,-53.257675,-50.712051,22,0.416
436,-9.497452,6.233526,5.506082,-35.91,-36.400002,-27.51,-118.974083,-50.580715,-52.748367,23,0.436
451,-9.317985,4.881533,5.855446,-29.960001,-25.41,-26.040001,-115.353615,-52.477974,-49.183735,24,0.451
471,-9.212696,4.618313,5.592226,-18.48,-14.7,-22.960001,-116.399269,-51.543617,-52.235374,25,0.471
491,-8.937511,4.379022,5.317042,-3.99,-5.95,-17.92,-118.300117,-52.275105,-51.931755,26,0.491
511,-8.999727,3.764045,4.792995,2.03,-0.84,-10.57,-117.686073,-52.661964,-53.266121,27,0.511
526,-8.542682,4.390986,3.893261,6.09,0.63,-3.92,-118.538162,-50.926292,-53.233105,28,0.526
546,-9.054764,4.51781,3.196925,19.6,4.2,-2.24,-118.366943,-53.329525,-52.39859,29,0.546
566,-8.880082,4.460381,2.773381,25.969999,3.92,-3.78,-119.829674,-52.045635,-54.404171,30,0.566
586,-9.021263,4.898283,1.636749,20.719999,1.4,-7.56,-118.708206,-52.203453,-51.776127,31,0.586
601,-8.655149,5.515653,0.808803,9.73,-3.78,-11.55,-118.630638,-49.82663,-51.35532,32,0.601
621,-7.791309,3.374,1.237134,-11.34,-9.1,-13.16,-118.656364,-51.71175,-54.072479,33,0.621
641,-6.925076,2.589127,1.785109,-13.72,-9.59,-13.65,-116.930725,-53.019081,-50.390575,34,0.641
661,-7.226583,1.457281,1.232348,-4.76,-11.13,-10.43,-116.930725,-53.019081,-50.390575,35,0.661
676,-6.417779,1.742037,1.493175,-4.62,-15.33,-4.13,-117.659126,-53.976429,-52.09745,36,0.676
696,-7.092579,1.608034,1.440531,-10.43,-17.85,4.41,-117.62352,-51.328655,-51.768509,37,0.696
716,-8.109566,2.613056,1.261063,-10.01,-23.52,9.45,-118.211494,-52.816017,-51.60767,38,0.716
736,-8.707792,3.893261,1.179704,-8.47,-31.43,10.85,-116.364662,-54.456394,-51.630463,39,0.736
751,-7.877453,3.960263,2.531697,-11.55,-35.630001,13.09,-118.28981,-51.232574,-53.148876,40,0.751
771,-7.776951,0.703515,1.500353,-31.85,-38.009998,23.73,-117.242058,-54.325974,-53.143509,41,0.771
791,-6.678607,-1.313707,-0.562333,-37.73,-48.93,37.939999,-118.803719,-53.543694,-54.25605,42,0.791
811,-5.245255,-2.641771,-1.821003,-36.68,-69.510002,56.07,-117.834282,-55.05365,-55.791882,43,0.811
826,-4.189982,-2.244548,0.351757,-50.610001,-89.669998,73.919998,-117.168747,-51.189472,-55.53191,44,0.826
846,-5.281148,1.691786,1.576926,-56.77,-99.610001,84.0,-116.589409,-53.183563,-58.692986,45,0.846
866,-6.50871,6.812609,4.300056,-48.23,-104.440002,79.379997,-114.218361,-51.470295,-58.825726,46,0.866
886,-6.743215,8.059315,5.762123,-54.25,-102.690002,68.669998,-112.378304,-50.471828,-59.782543,47,0.886
901,-5.836303,5.111252,6.255062,-81.760002,-99.260002,62.93,-111.777954,-50.581787,-60.366798,48,0.901
921,-3.665935,-2.266084,4.893497,-125.230003,-97.860001,68.110001,-110.166206,-52.472652,-62.395016,49,0.921
941,-2.694415,-2.967206,3.797545,-136.5,-109.550003,81.690002,-107.930122,-54.188652,-63.134743,50,0.941
961,-1.033736,-5.204575,5.23329,-122.709999,-123.830002,100.449997,-108.875961,-51.712139,-68.577217,51,0.961
976,-0.612584,-2.909776,6.133023,-102.550003,-131.389999,116.690002,-106.239029,-51.621613,-67.737717,52,0.976
996,-2.92892,4.046408,7.585519,-103.599998,-132.089996,115.220001,-103.401276,-52.127151,-69.388382,53,0.996
1016,-3.493646,5.539582,10.184216,-128.589996,-129.850006,102.900002,-101.264557,-54.624634,-70.406158,54,1.016
1036,-3.376393,4.548918,11.110272,-176.470001,-128.589996,93.730003,-97.66761,-56.046051,-71.383148,55,1.036
1052,-3.43143,1.340029,13.115529,-200.130005,-129.149994,94.5,-97.755348,-54.464592,-73.205017,56,1.052
1072,-2.663307,-0.038287,16.99922,-166.880005,-127.470001,106.470001,-94.47908,-53.155678,-72.153824,57,1.072
1092,-1.854504,3.108388,19.291626,-112.209999,-117.389999,122.779999,-89.787712,-57.940445,-72.893242,58,1.092
1112,-1.734858,5.230897,18.88483,-78.330002,-97.019997,124.809998,-89.696976,-60.640396,-75.615433,59,1.112
1127,1.076809,11.751572,16.199987,-40.32,-75.739998,109.690002,-89.076035,-59.146103,-74.793961,60,1.127
1147,-1.14381,13.785543,14.457951,-20.860001,-62.439999,80.849998,-85.70993,-61.577682,-74.967178,61,1.147
1167,-0.502511,13.160995,13.053313,-29.82,-57.959999,49.91,-84.513504,-61.518715,-75.104927,62,1.167
1187,-0.378079,9.176803,11.730036,-46.759998,-54.740002,24.710001,-83.625481,-64.846741,-74.859703,63,1.187
1202,-0.323043,3.847796,11.447672,-29.68,-50.119999,6.58,-82.665031,-66.078812,-75.505096,64,1.202
1222,-2.00765,-0.045465,11.25624,-19.67,-44.59,4.2,-80.741951,-66.662788,-74.780388,65,1.222
1242,-1.981328,-0.811196,10.512045,-13.86,-36.889999,11.69,-82.204247,-65.099022,-75.614876,66,1.242
1262,-0.399616,-0.346972,8.018635,-4.13,-30.309999,18.83,-80.30603,-67.008362,-75.265121,67,1.262
1277,-1.148596,1.605641,6.92029,-15.190001,-34.580002,27.58,-81.522621,-68.391708,-75.362007,68,1.277
1297,-0.894948,2.481446,8.777187,-13.02,-42.349998,28.559999,-79.362244,-66.364235,-74.456337,69,1.297
1317,0.459438,3.95787,9.30602,-17.710001,-44.099998,23.24,-82.352028,-67.210831,-76.969543,70,1.317
1337,0.555155,4.003335,9.784601,-32.200001,-47.110001,18.48,-81.173576,-66.596092,-75.326416,71,1.337
1352,4.189982,13.14903,33.883579,-108.43,-18.620001,4.76,-78.786766,-67.799568,-75.41555,72,1.352
1372,-2.467088,0.646085,11.397421,-22.190001,5.67,-15.68,-78.329048,-69.740479,-76.043045,73,1.372
1392,-0.940413,5.407972,12.691984,35.07,-1.12,-8.26,-81.226707,-67.927406,-76.543358,74,1.392
1412,-1.179704,0.753766,7.489802,-14.84,-13.79,13.23,-79.106224,-68.268822,-74.935852,75,1.412
1427,2.120116,0.681979,9.95689,-6.79,-9.8,12.39,-81.038719,-67.686829,-75.941231,76,1.427
1447,0.648478,3.244783,7.977956,-4.76,-6.09,1.4,-77.303093,-71.238541,-75.894928,77,1.447
1467,-0.842304,0.344579,10.763301,-17.85,-1.4,-4.9,-80.738983,-68.262085,-75.484467,78,1.467
1487,-0.768124,0.99545,10.830302,-11.97,2.59,-2.87,-79.781929,-68.174728,-76.596878,79,1.487
1502,0.555155,2.311549,9.913818,-0.56,-0.28,2.38,-79.376053,-70.607338,-74.928024,80,1.502
1522,0.291935,2.840382,10.3924,-5.11,-4.06,4.34,-79.219284,-68.773415,-74.463799,81,1.522
1542,0.052644,1.375922,10.801587,-1.75,-2.59,1.19,-78.845917,-70.452293,-76.446144,82,1.542
1562,-0.026322,1.335243,9.614705,-3.78,-1.68,0.42,-83.308739,-71.057518,-79.747803,83,1.562
1577,0.055037,1.232348,9.863567,-0.49,-1.19,-1.61,-80.525352,-70.175591,-77.226952,84,1.577
1597,-0.064609,1.375922,9.810924,-1.26,-0.49,-2.87,-79.215004,-69.052292,-75.494568,85,1.597
1617,-0.160325,1.636749,10.643655,3.43,2.31,-3.08,-79.247978,-69.059235,-76.476875,86,1.617
1637,-0.966735,1.943041,10.323006,4.06,2.1,0.42,-79.121666,-69.592216,-75.030159,87,1.637
1652,-0.868626,1.493175,10.579046,12.18,0.0,4.48,-79.70536,-71.358452,-75.900085,88,1.652
1672,0.153146,2.08183,10.258397,19.040001,-1.4,7.0,-80.868355,-70.649803,-77.448906,89,1.672
1692,0.595834,2.299585,9.490273,18.059999,-3.29,5.67,-80.138206,-68.092171,-74.897621,90,1.692
1712,-0.433116,1.732466,9.913818,14.63,-3.64,2.52,-81.060516,-66.091499,-75.79847,91,1.712
1727,-0.227326,1.495568,9.772636,4.27,-2.8,0.14,-77.899948,-67.928009,-73.621849,92,1.727
1747,-0.315864,1.722894,10.215324,5.39,-1.54,-1.96,-78.382523,-67.312469,-73.369308,93,1.747
1767,0.500118,1.665464,10.019106,5.32,0.7,-2.1,-79.546837,-67.92424,-74.591446,94,1.767
1787,0.031108,2.100973,9.655384,4.69,1.26,-1.47,-79.761337,-66.570473,-75.191147,95,1.787
1803,-0.105288,1.9909,9.999963,5.11,-1.05,-0.98,-77.768044,-67.419456,-73.532585,96,1.803
1823,-0.026322,2.560412,9.636241,4.48,-3.15,0.07,-78.45285,-71.567459,-75.524971,97,1.823
1843,-0.368508,2.019614,9.885103,2.17,-3.29,0.21,-79.459084,-69.024895,-76.609558,98,1.843
1863,-0.466617,2.366586,9.664956,0.21,-2.87,-0.42,-77.482872,-68.27755,-74.6679,99,1.863
1878,-0.842304,1.117488,10.84466,1.12,-2.24,-0.98,-78.937073,-68.032211,-74.89505,100,1.878
1898,0.138789,2.397694,9.968855,3.71,-1.75,-0.28,-79.716423,-68.44072,-75.803352,101,1.898
1918,0.210576,2.431195,9.995177,4.62,-0.98,-0.42,-80.992485,-68.236664,-76.880119,102,1.918
1938,0.45226,2.680057,9.69367,-0.28,-0.07,-1.26,-78.851944,-71.773697,-76.259789,103,1.938
1953,0.375687,2.313942,9.820495,-2.1,-0.21,-0.84,-79.331024,-67.957588,-74.318428,104,1.953
1973,-0.538404,2.060294,10.148323,2.52,-2.1,-1.33,-79.196167,-69.048332,-74.93325,105,1.973
1993,-1.308921,1.153382,10.387614,7.35,-3.29,-1.82,-77.577522,-69.058044,-74.805626,106,1.993
2013,-0.655657,1.651107,10.282326,16.450001,-3.64,-1.26,-78.350418,-67.865273,-74.729195,107,2.013
2028,-0.124431,1.519497,10.131573,18.27,-3.22,0.84,-77.839584,-68.474861,-74.139748,108,2.028
2048,0.629335,2.893026,9.935354,13.79,-2.03,0.84,-81.746536,-67.039925,-76.242371,109,2.048
2068,0.20579,2.08183,9.449594,8.26,-0.21,-1.26,-80.306465,-67.288239,-76.436226,110,2.068
2088,-0.507297,1.89279,8.688649,9.66,-2.1,-4.69,-77.112923,-69.117805,-73.27729,111,2.088
2103,-0.325435,1.648714,9.56924,10.29,-5.25,-4.48,-79.143471,-67.99688,-74.887398,112,2.103
2123,-0.504904,1.698965,10.646049,8.12,-4.2,-2.52,-78.679726,-68.616386,-75.701256,113,2.123
2143,-0.576691,1.909541,10.485723,10.36,-1.54,-1.19,-81.038719,-67.686829,-75.941231,114,2.143
2163,-0.512082,2.067473,10.162681,13.51,-1.05,0.0,-79.533142,-68.201134,-75.34156,115,2.163
2178,-0.031108,2.648949,9.916211,14.84,-1.68,1.26,-78.478043,-68.65271,-75.849228,116,2.178
2198,-0.035894,2.907383,9.597955,14.35,-1.68,1.4,-79.564362,-66.607788,-75.479454,117,2.198
2218,-0.141182,2.971992,9.227054,10.36,-1.19,0.42,-78.546967,-67.548088,-73.269791,118,2.218
2238,-0.41158,1.923898,9.887496,5.95,-1.05,-0.49,-80.207993,-67.547295,-74.660385,119,2.238
2253,-0.241684,2.524518,9.782208,9.03,-1.47,-0.91,-79.202087,-65.849739,-73.525085,120,2.253
2273,-0.165111,2.514946,9.868353,10.92,-1.68,-0.49,-79.095047,-66.666557,-73.810783,121,2.273
